date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std,maturity_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,observation_noise_model,observation_noise_carry_sd,marginal_prediction_variance,standardized_marginal_prediction_error
2023-08-30,IM2309,2023-09-15,6128.2,59262,108927,close,6139.627,False,0.014,,,12.0,0.04918032786885246,0.05187941698181249,False,0.004098360655737705,4,-0.004638167835945381,0.00026010171404926735,0.016127669206964387,-0.004697476537223872,4.235937193821957e-05,0.006508407788255094,0.9512478853035883,-0.00029603001106896787,-0.00035244728774022627,6143.945187936262,6143.962235074117,0.052231864269552716,0.05217544699288146,-15.762235074117598,-15.745187936262482,constant_log_futures,0.05909494831184028,0.003727571814445699,0.8545808739236999
2023-08-30,IM2310,2023-10-20,6129.8,5721,9386,close,6139.627,False,0.014,,,31.0,0.12704918032786885,0.026608252453755483,False,0.004098360655737705,4,-0.004638167835945381,0.00026010171404926735,0.016127669206964387,-0.004697476537223872,4.235937193821957e-05,0.006508407788255094,0.8803936865159592,0.006014643864780789,0.0059624288586197505,6145.859014659643,6145.899785647565,0.020645823595135733,0.020593608588974695,-16.099785647565113,-16.059014659643253,constant_log_futures,0.022875463862647848,0.0007248898760301582,0.764885515641938
2023-08-30,IM2312,2023-12-15,6120.0,17959,70016,close,6139.627,False,0.014,,,71.0,0.29098360655737704,0.025003694131513973,False,0.004098360655737705,4,-0.004638167835945381,0.00026010171404926735,0.016127669206964387,-0.004697476537223872,4.235937193821957e-05,0.006508407788255094,0.7531850088199424,0.017344564925970002,0.017299894501274463,6133.654738336896,6133.7344663153435,0.007703799630239511,0.007659129205543971,-13.734466315343525,-13.654738336896116,constant_log_futures,0.009987878587916667,0.00024731021076459424,0.4870329813043056
2023-08-30,IM2403,2024-03-15,6105.0,6451,28347,close,6139.627,False,0.014,,,129.0,0.5286885245901639,0.024697950309765626,False,0.004098360655737705,4,-0.004638167835945381,0.00026010171404926735,0.016127669206964387,-0.004697476537223872,4.235937193821957e-05,0.006508407788255094,0.610558790269337,0.03004765898135988,0.03001144753245484,6087.757443197189,6087.873991856964,-0.005313497222689215,-0.005349708671594254,17.126008143036415,17.242556802811123,constant_log_futures,0.005497204494124677,0.00012718050387817902,-0.4743728902073991
2023-08-31,IM2309,2023-09-15,6110.6,44355,105451,close,6104.295,False,0.014,,,11.0,0.045081967213114756,-0.008899316949877148,False,0.004098360655737705,4,-0.003951903908291726,0.00026072573490370756,0.016147003898671342,-0.013878622786282255,4.3005752547401374e-05,0.006557877137260302,0.9551872532347723,8.618257126724593e-06,-0.009473257081574815,6108.146553662647,6110.758109849816,0.0005739401316976669,-0.008907935207003873,-0.15810984981544607,2.4534463373529434,constant_log_futures,0.06446721634018938,0.004393903629688509,-0.13438530637568297
2023-08-31,IM2310,2023-10-20,6110.0,4428,9754,close,6104.295,False,0.014,,,30.0,0.12295081967213115,0.0064022352430633854,False,0.004098360655737705,4,-0.003951903908291726,0.00026072573490370756,0.016147003898671342,-0.013878622786282255,4.3005752547401374e-05,0.006557877137260302,0.8839410174917067,0.006305315429949651,-0.00246931855541542,6110.072809457351,6116.668209059735,0.008871553798478805,9.691981311373433e-05,-6.668209059735091,-0.07280945735055866,constant_log_futures,0.02363797932473611,0.0007624725685987837,0.003509946171413264
2023-08-31,IM2312,2023-12-15,6102.0,12045,69427,close,6104.295,False,0.014,,,70.0,0.28688524590163933,0.01531075226020321,False,0.004098360655737705,4,-0.003951903908291726,0.00026072573490370756,0.016147003898671342,-0.013878622786282255,4.3005752547401374e-05,0.006557877137260302,0.7560435826568298,0.01760880968388233,0.010103777579339196,6097.978406772205,6111.12200484829,0.005206974680864014,-0.0022980574236791187,-9.12200484829009,4.021593227795165,constant_log_futures,0.010130562567744047,0.0002516596230959265,-0.14486187618527419
2023-08-31,IM2403,2024-03-15,6086.2,5491,28951,close,6104.295,False,0.014,,,128.0,0.5245901639344263,0.01965910064904314,False,0.004098360655737705,4,-0.003951903908291726,0.00026072573490370756,0.016147003898671342,-0.013878622786282255,4.3005752547401374e-05,0.006557877137260302,0.6126743171334199,0.030279694530999622,0.024197848821051346,6052.385271870896,6071.726101298741,-0.004538748172008205,-0.010620593881956481,14.473898701258804,33.81472812910397,constant_log_futures,0.005540151404235026,0.00012856184946867784,-0.9366832336181906
2023-09-01,IM2309,2023-09-15,6103.0,37772,101705,close,6107.2,False,0.014,,,10.0,0.040983606557377046,0.030785966493875216,False,0.004098360655737705,4,-0.01305624548942351,0.0002613613461831244,0.016166673936933485,-0.008901654196096809,4.366379782399113e-05,0.006607858792679451,0.9591485733835635,-0.009073896946840507,-0.005089026634854429,6112.978014491103,6111.979758933966,0.035874993128729646,0.03985986344071572,-8.979758933965968,-9.97801449110284,constant_log_futures,0.07091393797420834,0.005269230147507441,0.5491136283393114
2023-09-01,IM2310,2023-10-20,6101.0,3780,10684,close,6107.2,False,0.014,,,29.0,0.11885245901639344,0.022545980853224814,False,0.004098360655737705,4,-0.01305624548942351,0.0002613613461831244,0.016166673936933485,-0.008901654196096809,4.366379782399113e-05,0.006607858792679451,0.8875078443892028,-0.0020900930425360453,0.001597139320522481,6118.890260710678,6116.20932632794,0.020948841532702333,0.02463607389576086,-15.209326327940289,-17.890260710678376,constant_log_futures,0.024453082060071837,0.0008038197592229582,0.8689447412234368
2023-09-01,IM2312,2023-12-15,6095.0,10612,69374,close,6107.2,False,0.014,,,69.0,0.2827868852459016,0.021071190991953412,False,0.004098360655737705,4,-0.01305624548942351,0.0002613613461831244,0.016166673936933485,-0.008901654196096809,4.366379782399113e-05,0.006607858792679451,0.7589173926834136,0.010445380999748718,0.013598372591745428,6113.342041684665,6107.893664409688,0.007472818400207984,0.010625809992204693,-12.893664409688427,-18.342041684664764,constant_log_futures,0.010277382315102657,0.0002561571205391552,0.6639094178626173
2023-09-01,IM2403,2024-03-15,6078.0,4808,28940,close,6107.2,False,0.014,,,127.0,0.5204918032786885,0.02320803840528622,False,0.004098360655737705,4,-0.01305624548942351,0.0002613613461831244,0.016166673936933485,-0.008901654196096809,4.366379782399113e-05,0.006607858792679451,0.6148005898722838,0.024494421319082596,0.027048666496898105,6073.931826465832,6065.86212009549,-0.0038406280916118835,-0.0012863829137963745,12.137879904509646,4.068173534167727,constant_log_futures,0.005583774643638451,0.0001299678395616392,-0.11283720319208847
2023-09-04,IM2309,2023-09-15,6198.0,49221,102622,close,6198.762,False,0.014,,,9.0,0.036885245901639344,0.01733291333538206,False,0.004098360655737705,4,-0.00812091161558838,0.0002620084277852425,0.01618667438930068,-0.009086230763201773,4.433333744775572e-05,0.006658328427447517,0.963131983878188,-0.0047088366672295295,-0.005638566412946008,6203.041118232365,6203.253844693719,0.02297147974832807,0.02204175000261159,-5.253844693718747,-5.041118232365079,constant_log_futures,0.07879326441578703,0.006451423618318114,0.2744216001757224
2023-09-04,IM2310,2023-10-20,6196.6,4972,11736,close,6198.762,False,0.014,,,28.0,0.11475409836065574,0.017039892809154654,False,0.004098360655737705,4,-0.00812091161558838,0.0002620084277852425,0.01618667438930068,-0.009086230763201773,4.433333744775572e-05,0.006658328427447517,0.8910942888670215,0.0019581348799510706,0.001097944500578804,6207.333701240157,6207.9464596975395,0.01594194830857585,0.015081757929203583,-11.346459697539103,-10.733701240156734,constant_log_futures,0.025326406419360115,0.0008494744004859888,0.5174600403246841
2023-09-04,IM2312,2023-12-15,6186.8,14566,70053,close,6198.762,False,0.014,,,68.0,0.2786885245901639,0.020931051482990883,False,0.004098360655737705,4,-0.00812091161558838,0.0002620084277852425,0.01618667438930068,-0.009086230763201773,4.433333744775572e-05,0.006658328427447517,0.7618065322412657,0.01392350654667518,0.013188120114325741,6198.894145672448,6200.16470053718,0.007742931368665142,0.007007544936315703,-13.364700537179488,-12.094145672447667,constant_log_futures,0.010428520290324756,0.0002608104149562269,0.43391376390183345
2023-09-04,IM2403,2024-03-15,6171.8,5155,29466,close,6198.762,False,0.014,,,126.0,0.5163934426229508,0.022441364209581455,False,0.004098360655737705,4,-0.00812091161558838,0.0002620084277852425,0.01618667438930068,-0.009086230763201773,4.433333744775572e-05,0.006658328427447517,0.6169376724315256,0.027330883979758233,0.02673534223167604,6156.236380442994,6158.129922689486,-0.004293978022094587,-0.004889519770176778,13.670077310513989,15.56361955700595,constant_log_futures,0.005628090315413359,0.00013139897633170875,-0.42655026446567584
2023-09-05,IM2309,2023-09-15,6162.2,37506,93238,close,6167.642,False,0.014,,,8.0,0.03278688524590164,0.04092346110810176,False,0.004098360655737705,4,-0.008303944111663533,0.0002626668122275295,0.016206998865537368,-0.003800806683472217,4.501414774805298e-05,0.006709258360508483,0.9671376237756574,-0.005256569740297451,-0.0009014161084612837,6171.537250129101,6170.656067375654,0.04182487721656304,0.04618003084839921,-8.45606737565413,-9.337250129101449,constant_log_futures,0.08864242246776041,0.008103165825256713,0.5130112103411377
2023-09-05,IM2310,2023-10-20,6159.4,5192,12883,close,6167.642,False,0.014,,,27.0,0.11065573770491803,0.02608453258426352,False,0.004098360655737705,4,-0.008303944111663533,0.0002626668122275295,0.016206998865537368,-0.003800806683472217,4.501414774805298e-05,0.006709258360508483,0.8947004733972753,0.0014606291040867164,0.005489588292862474,6176.205872278325,6173.4529638627655,0.020594944291401046,0.024623903480176804,-14.052963862765864,-16.805872278325296,constant_log_futures,0.026264421471929013,0.0009000817125858791,0.8207595244164905
2023-09-05,IM2312,2023-12-15,6147.0,13050,70565,close,6167.642,False,0.014,,,67.0,0.27459016393442626,0.0262088682970585,False,0.004098360655737705,4,-0.008303944111663533,0.0002626668122275295,0.016206998865537368,-0.003800806683472217,4.501414774805298e-05,0.006709258360508483,0.7647110952885556,0.013514726978631125,0.0169583261335782,6168.463900446755,6162.6338906731235,0.0092505421634803,0.012694141318427374,-15.63389067312346,-21.46390044675536,constant_log_futures,0.010584169846896764,0.0002656277533677683,0.7788729196373365
2023-09-05,IM2403,2024-03-15,6130.6,4643,30380,close,6167.642,False,0.014,,,125.0,0.5122950819672131,0.02575878676876838,False,0.004098360655737705,4,-0.008303944111663533,0.0002626668122275295,0.016206998865537368,-0.003800806683472217,4.501414774805298e-05,0.006709258360508483,0.6190856291710994,0.02701878128788253,0.02980660895585828,6126.644042065521,6117.900273207533,-0.004047822187089899,-0.001259994519114148,12.699726792467118,3.9559579344795566,constant_log_futures,0.005673115037936667,0.00013285575962300296,-0.10931467364042265
2023-09-06,IM2309,2023-09-15,6178.8,40919,93733,close,6195.383,False,0.014,,,7.0,0.028688524590163935,0.10742618353724316,False,0.004098360655737705,4,-0.0030627351255925334,0.0002633362795659137,0.016227639371329206,0.00226862942549002,4.5705946179103665e-05,0.006760617292755423,0.9711656330682809,-0.0005400106647828751,0.004637627364587005,6197.967828184855,6197.047257878372,0.10278855617265616,0.10796619420202604,-18.247257878371784,-19.167828184854443,constant_log_futures,0.10130562567744046,0.010511198746878923,1.053080737415433
