date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2025-02-18,IM2503,2025-03-21,23.0,0.0942622950819672,6142.138,6110.2,0.06930720571854926,0.11699331093482138,0.07791694715138583,-0.04768610521627212,-0.008609741432836576,6082.7962765162965,6105.243132325949,27.40372348370329,4.9568676740509545,-1.173591369706744,constant_log_futures,0.010337332382252597
2025-02-18,IM2506,2025-06-20,83.0,0.3401639344262295,6142.138,5973.4,0.09589172239530366,0.10722350240545384,0.09463309584203959,-0.011331780010150172,0.0012586265532640722,5950.418877493685,5975.957995205146,22.981122506314932,-2.5579952051466535,-0.8023268621236725,constant_log_futures,0.0028645619854434905
2025-02-18,IM2509,2025-09-19,148.0,0.6065573770491803,6142.138,5843.4,0.09620173835342377,0.10263354751246684,0.09617386129345203,-0.006431809159043067,2.7877059971745388e-05,5820.647779794472,5843.498807098525,22.75222020552792,-0.09880709852495784,-0.7754064120320613,constant_log_futures,0.0016064773296743898
2025-02-19,IM2503,2025-03-21,22.0,0.09016393442622951,6288.529,6240.0,0.09992124728132565,0.0791310814674086,0.10122866460197781,0.020790165813917044,-0.0013074173206521628,6251.707994463238,6239.264460363354,-11.70799446323781,0.7355396366456262,0.49794597308783267,constant_log_futures,0.01080721112690044
2025-02-19,IM2506,2025-06-20,82.0,0.3360655737704918,6288.529,6101.6,0.10379244104231222,0.09516269466695611,0.10298312839720249,0.008629746375356115,0.000809312645109736,6119.321305221679,6103.259751795038,-17.72130522167845,-1.6597517950376641,0.6040215900483076,constant_log_futures,0.002899495668192801
2025-02-19,IM2509,2025-09-19,147.0,0.6024590163934426,6288.529,5967.8,0.10089193519724456,0.0964797651648436,0.10100340786473613,0.00441217003240095,-0.00011147266749157725,5983.684419469876,5967.399229654269,-15.884419469875866,0.4007703457309617,0.5286611087394574,constant_log_futures,0.0016174057468830592
2025-02-20,IM2503,2025-03-21,21.0,0.0860655737704918,6334.414,6254.4,0.1617023960673476,0.10147779557289012,0.15584085902578015,0.06022460049445748,0.005861537041567444,6286.902372778512,6257.555994121514,-32.502372778511926,-3.1559941215145955,1.4030376008139258,constant_log_futures,0.011321840228181414
2025-02-20,IM2506,2025-06-20,81.0,0.3319672131147541,6334.414,6113.4,0.1209811200991465,0.10306937795503437,0.12032948787246456,0.01791174214411212,0.0006516322266819363,6149.8592436662375,6114.722597001477,-36.45924366623785,-1.3225970014773338,1.2391710211242974,constant_log_futures,0.0029352919110099966
2025-02-20,IM2509,2025-09-19,146.0,0.5983606557377049,6334.414,5983.0,0.10938593917593828,0.10103769891714655,0.10994759060279925,0.008348240258791731,-0.0005616514268609735,6012.961401870959,5980.989630327044,-29.96140187095898,2.010369672955676,0.9941060373215108,constant_log_futures,0.0016284838684370528
2025-02-21,IM2503,2025-03-21,20.0,0.08196721311475409,6449.228,6399.0,0.10938820788649625,0.15376126300489412,0.11574676870134053,-0.04437305511839787,-0.006358560814844275,6375.7682430133855,6395.665751703026,23.231756986614528,3.334248296973783,-1.004933486651371,constant_log_futures,0.011887932239590487
2025-02-21,IM2506,2025-06-20,80.0,0.32786885245901637,6449.228,6253.6,0.10794956418330957,0.1193656967278266,0.10680115347315662,-0.011416132544517024,0.0011484107101529528,6230.236562872583,6255.955099489473,23.363437127417455,-2.3550994894721953,-0.7805265966097946,constant_log_futures,0.0029719830598976217
2025-02-21,IM2509,2025-09-19,145.0,0.5942622950819673,6449.228,6120.0,0.10217375362898988,0.10934424447286338,0.10245582190441894,-0.0071704908438735004,-0.0002820682754290649,6093.977230512182,6118.974236023739,26.02276948781764,1.0257639762612598,-0.8485521215217005,constant_log_futures,0.0016397147916676529
2025-02-24,IM2503,2025-03-21,19.0,0.0778688524590164,6464.024,6366.6,0.20902610450974657,0.11532763912975208,0.19736435396147434,0.09369846537999449,0.011661750548272232,6413.221809850301,6372.384053354791,-46.62180985030045,-5.784053354790558,2.06160343667285,constant_log_futures,0.012513612883779458
2025-02-24,IM2504,2025-04-18,38.0,0.1557377049180328,6464.024,6319.8,0.15888766228223625,0.11123122523796482,0.1635653892962364,0.04765643704427143,-0.004677727014000155,6366.879443163891,6315.197711956565,-47.07944316389057,4.602288043434783,1.6743376168639184,constant_log_futures,0.006256806441889729
2025-02-24,IM2506,2025-06-20,79.0,0.3237704918032787,6464.024,6215.6,0.1350418310034202,0.106587114522671,0.13386496856490504,0.02845471648074921,0.0011768624385151694,6273.127652865034,6217.968802036678,-57.527652865033815,-2.368802036678062,1.9223525478509313,constant_log_futures,0.0030096030986305022
2025-02-24,IM2509,2025-09-19,144.0,0.5901639344262295,6464.024,6080.8,0.11755727323953337,0.10230822184430019,0.11752839732779186,0.015249051395233179,2.887591174151327e-05,6135.770777878775,6080.903626968031,-54.97077787877515,-0.10362696803076688,1.7932562713105096,constant_log_futures,0.0016511016999431229
2025-02-25,IM2503,2025-03-21,18.0,0.07377049180327869,6435.428,6355.4,0.18362751055893325,0.19365936287430893,0.17984320893495911,-0.010031852315375678,0.00378430162397414,6350.698396429505,6357.1744833752,4.701603570494626,-1.7744833752003615,-0.21544269690987197,constant_log_futures,0.013208813599544983
2025-02-25,IM2504,2025-04-18,37.0,0.15163934426229508,6435.428,6310.6,0.14317222111622094,0.1608494756682846,0.15370210031901596,-0.017677254552063676,-0.010529879202795023,6293.706664045738,6300.531627901201,16.89333595426251,10.068372098799045,-0.6105315997448757,constant_log_futures,0.006425909318697559
2025-02-25,IM2506,2025-06-20,78.0,0.319672131147541,6435.428,6195.8,0.13270508330696407,0.13219587593714163,0.1305540768539716,0.0005092073698224342,0.00215100645299246,6196.808630728091,6200.061801349616,-1.0086307280907931,-4.26180134961578,0.034048338208277594,constant_log_futures,0.0030481877537411497
2025-02-25,IM2509,2025-09-19,143.0,0.5860655737704918,6435.428,6054.0,0.11825307719443881,0.11650374141029073,0.11735236902207016,0.0017493357841480844,0.0009007081723686472,6060.209897785036,6057.19659313489,-6.209897785036446,-3.1965931348895538,0.2044276920282092,constant_log_futures,0.0016626478656769908
2025-02-26,IM2503,2025-03-21,17.0,0.06967213114754098,6524.406,6420.8,0.2437503146228665,0.17704734393910515,0.23367567307106174,0.06670297068376135,0.010074641551804764,6450.709073568123,6425.3084812715215,-29.90907356812295,-4.508481271521305,1.3902179178136886,constant_log_futures,0.013985802634812337
