date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,nearest_contract_sessions,weak_instantaneous_observability,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,observation_noise_model,observation_noise_carry_sd,marginal_prediction_variance,standardized_marginal_prediction_error
2024-12-27,IM2506,2025-06-20,5936.2,17176,55813,close,6171.565,False,0.014,,,113.0,0.46311475409836067,0.09796030156224628,False,0.004098360655737705,4,0.07477395502176255,-0.04022081511868611,0.06897276212500608,1.7933279810740698e-05,0.006099840184995382,-3.496030449014558e-05,0.07421836874036877,-0.041386563629634325,0.0672514273326641,9.070974192206574e-06,0.00024127458972280323,-3.780147455094266e-05,0.00017474261481312448,0.013219024730029234,14.0,False,0.9249780872206081,0.12898379808186253,0.09839605861592282,0.09773179080952281,5935.002162936796,5936.8282417045975,0.0002285107527234681,-0.00043575705367654427,-0.6282417045977127,1.1978370632041333,constant_log_futures,0.0021040588034673424,0.00011291041205428951,-0.04100883479978807
2024-12-30,IM2501,2025-01-17,6133.6,81610,104973,close,6145.928,False,0.014,,,13.0,0.05327868852459016,0.05168665288474627,False,0.004098360655737705,4,0.07411463297502825,-0.03864340033138484,0.06989085486557306,1.8052736598820492e-05,0.006101337841578862,-3.5246602827986735e-05,0.07451472205606359,-0.0816299221110352,0.027304422166958026,9.203593894566548e-06,0.0002434359767676886,-3.817694471933958e-05,0.000176285681223576,0.013277261811969214,13.0,False,0.9909633827477147,0.661748523974987,0.08229229649530051,0.05424250278594146,6123.606526742951,6132.764830256592,-0.002555849901195194,-0.03060564361055424,0.8351697434081871,9.993473257049118,constant_log_futures,0.0182891265224469,0.002977836481221692,-0.5608556428274493
2024-12-30,IM2502,2025-02-21,6095.8,4990,7862,close,6145.928,False,0.014,,,32.0,0.13114754098360656,0.076446761826547,False,0.004098360655737705,4,0.07411463297502825,-0.03864340033138484,0.06989085486557306,1.8052736598820492e-05,0.006101337841578862,-3.5246602827986735e-05,0.07451472205606359,-0.0816299221110352,0.027304422166958026,9.203593894566548e-06,0.0002434359767676886,-3.817694471933958e-05,0.000176285681223576,0.013277261811969214,13.0,False,0.9779511718600339,0.4049057085653605,0.09125318099928056,0.07423896052497783,6083.974505567734,6097.565280494998,0.0022078013015691678,-0.014806419172733565,-1.765280494997569,11.825494432266169,constant_log_futures,0.007429957649744053,0.0010448619383605323,-0.4580581192422526
2024-12-30,IM2503,2025-03-21,6057.8,111379,153147,close,6145.928,False,0.014,,,52.0,0.21311475409836064,0.08177123855301743,False,0.004098360655737705,4,0.07411463297502825,-0.03864340033138484,0.06989085486557306,1.8052736598820492e-05,0.006101337841578862,-3.5246602827986735e-05,0.07451472205606359,-0.0816299221110352,0.027304422166958026,9.203593894566548e-06,0.0002434359767676886,-3.817694471933958e-05,0.000176285681223576,0.013277261811969214,13.0,False,0.9644999674171022,0.2724870339252327,0.09537335777439046,0.08404597386151363,6040.26500250318,6054.864013511194,-0.0022747353084962008,-0.013602119221373027,2.9359864888065204,17.534997496820324,constant_log_futures,0.004572281630611725,0.00047219227269691905,-0.6259608033370924
2024-12-30,IM2506,2025-06-20,5926.6,15548,55424,close,6145.928,False,0.014,,,112.0,0.45901639344262296,0.09316722901796219,False,0.004098360655737705,4,0.07411463297502825,-0.03864340033138484,0.06989085486557306,1.8052736598820492e-05,0.006101337841578862,-3.5246602827986735e-05,0.07451472205606359,-0.0816299221110352,0.027304422166958026,9.203593894566548e-06,0.0002434359767676886,-3.817694471933958e-05,0.000176285681223576,0.013277261811969214,13.0,False,0.9256082219277836,0.13013145656749556,0.09799201389693186,0.09276844094788543,5913.4891469465065,5927.684964979373,0.000398788070076761,-0.0048247848789696735,-1.0849649793726712,13.110853053493884,constant_log_futures,0.002122845042784015,0.00011480345521855537,-0.450298473586708
2024-12-31,IM2501,2025-01-17,5926.4,95469,111907,close,5957.717,False,0.014,,,12.0,0.04918032786885246,0.1211649621076829,False,0.004098360655737705,4,0.07441057207469358,-0.07621936886052039,0.03261082543610283,1.8184985832464328e-05,0.006103222204180332,-3.559669625837419e-05,0.07350727401506418,-0.0009183270946666877,0.10700856914232713,9.347814999647322e-06,0.0002460251665920661,-3.861615123725706e-05,0.00017814067911719927,0.013346935195661934,12.0,False,0.9916546285212825,0.6815268097680021,0.05626366712867496,0.10668758619379853,5945.346501659158,5930.621111752505,0.014477375913884372,0.06490129497900794,-4.221111752505749,-18.946501659158457,constant_log_futures,0.019813220399317474,0.003197148426804932,1.1478151772628769
2024-12-31,IM2502,2025-02-21,5886.4,7324,10583,close,5957.717,False,0.014,,,31.0,0.12704918032786885,0.10878808602091339,False,0.004098360655737705,4,0.07441057207469358,-0.07621936886052039,0.03261082543610283,1.8184985832464328e-05,0.006103222204180332,-3.559669625837419e-05,0.07350727401506418,-0.0009183270946666877,0.10700856914232713,9.347814999647322e-06,0.0002460251665920661,-3.861615123725706e-05,0.00017814067911719927,0.013346935195661934,12.0,False,0.9786303097975289,0.41424732518282276,0.07566639374600487,0.10597565402105515,5911.22265608096,5888.503687669667,0.002812431999858242,0.03312169227490852,-2.1036876696671243,-24.82265608096077,constant_log_futures,0.007669633702961603,0.0010946960079810614,1.0010730060154391
2024-12-31,IM2503,2025-03-21,5848.6,137741,164962,close,5957.717,False,0.014,,,51.0,0.20901639344262296,0.1024382192897398,False,0.004098360655737705,4,0.07441057207469358,-0.07621936886052039,0.03261082543610283,1.8184985832464328e-05,0.006103222204180332,-3.559669625837419e-05,0.07350727401506418,-0.0009183270946666877,0.10700856914232713,9.347814999647322e-06,0.0002460251665920661,-3.861615123725706e-05,0.00017814067911719927,0.013346935195661934,12.0,False,0.9651666177341583,0.2772562799049768,0.08510592372795235,0.1051117773079039,5869.826347025368,5845.332613256331,-0.0026735580181641017,0.017332295561787447,3.2673867436697037,-21.22634702536743,constant_log_futures,0.004661934211604111,0.0004887836140043188,0.7839669732231629
2024-12-31,IM2506,2025-06-20,5722.8,23797,60799,close,5957.717,False,0.014,,,111.0,0.45491803278688525,0.102431662393523,False,0.004098360655737705,4,0.07441057207469358,-0.07621936886052039,0.03261082543610283,1.8184985832464328e-05,0.006103222204180332,-3.559669625837419e-05,0.07350727401506418,-0.0009183270946666877,0.10700856914232713,9.347814999647322e-06,0.0002460251665920661,-3.861615123725706e-05,0.00017814067911719927,0.013346935195661934,12.0,False,0.9262389367268434,0.1312995083284957,0.09333402572513538,0.10238434565131695,5746.533911688112,5722.923185965164,4.73167422060522e-05,0.009097636668387615,-0.1231859651634295,-23.73391168811213,constant_log_futures,0.0021419697728991866,0.00011674797802629694,0.8419841275900501
2025-01-02,IM2501,2025-01-17,5778.0,102541,114805,close,5797.089,False,0.014,,,11.0,0.045081967213114756,0.08716213484609608,False,0.004098360655737705,4,0.07340453215402001,-0.0008574590022002246,0.10696669537374942,1.8328804060697335e-05,0.006105479538184766,-3.600621831751076e-05,0.07645394573266295,-0.031859182517223396,0.07901438543736919,9.503867725014148e-06,0.0002490509591938179,-3.912046170082935e-05,0.00018031390351717338,0.0134281012625454,11.0,False,0.9923465182501103,0.7021622970425561,0.10666027874614493,0.08791811229802898,5772.923284736256,5777.8030836224125,-0.0007559774519328988,-0.01949814390004885,0.19691637758751313,5.076715263743608,constant_log_futures,0.02161442225380088,0.003445251269184536,-0.332187143829208
2025-01-02,IM2502,2025-02-21,5740.8,7573,10602,close,5797.089,False,0.014,,,30.0,0.12295081967213115,0.09335954873786878,False,0.004098360655737705,4,0.07340453215402001,-0.0008574590022002246,0.10696669537374942,1.8328804060697335e-05,0.006105479538184766,-3.600621831751076e-05,0.07645394573266295,-0.031859182517223396,0.07901438543736919,9.503867725014148e-06,0.0002490509591938179,-3.912046170082935e-05,0.00018031390351717338,0.0134281012625454,11.0,False,0.9793100790014481,0.4239388542081877,0.10594191021782405,0.095785396524995,5731.9257815069395,5739.0880044648175,-0.00242584778712622,-0.01258236147995527,1.711995535182723,8.874218493060653,constant_log_futures,0.00792528815972699,0.001147793302761573,-0.37139009315675936
2025-01-02,IM2503,2025-03-21,5699.4,166462,168141,close,5797.089,False,0.014,,,50.0,0.20491803278688525,0.0969355456678467,False,0.004098360655737705,4,0.07340453215402001,-0.0008574590022002246,0.10696669537374942,1.8328804060697335e-05,0.006105479538184766,-3.600621831751076e-05,0.07645394573266295,-0.031859182517223396,0.07901438543736919,9.503867725014148e-06,0.0002490509591938179,-3.912046170082935e-05,0.00018031390351717338,0.0134281012625454,11.0,False,0.9658338862488047,0.28217476077465964,0.1050742534917022,0.09927157654268899,5689.9026449734065,5696.672379464958,-0.0023360308748422848,-0.008138707823855493,2.7276205350417513,9.49735502659314,constant_log_futures,0.004755172895836194,0.000506217715783105,-0.36173188196565165
2025-01-02,IM2506,2025-06-20,5570.2,25908,62180,close,5797.089,False,0.014,,,110.0,0.45081967213114754,0.10256076506685528,False,0.004098360655737705,4,0.07340453215402001,-0.0008574590022002246,0.10696669537374942,1.8328804060697335e-05,0.006105479538184766,-3.600621831751076e-05,0.07645394573266295,-0.031859182517223396,0.07901438543736919,9.503867725014148e-06,0.0002490509591938179,-3.912046170082935e-05,0.00018031390351717338,0.0134281012625454,11.0,False,0.9268702322218209,0.13248848911167072,0.10234249453798358,0.10106153370139756,5570.748138259086,5573.966076015512,0.0014992313654577233,0.00021827052887170295,-3.766076015512226,-0.5481382590860449,constant_log_futures,0.0021614422253800883,0.00011874549678096816,0.020030257221117224
2025-01-03,IM2501,2025-01-17,5625.0,114034,118244,close,5625.209,False,0.014,,,10.0,0.040983606557377046,0.01490657871344228,False,0.004098360655737705,4,0.07634708527872837,-0.029747508279768683,0.08101919922088932,1.8484420857979662e-05,0.006108117515696493,-3.6476444170409045e-05,0.07681042757238925,-0.10486646793949324,0.006363581854825648,9.672299200189352e-06,0.0002525244887876584,-3.969229642354471e-05,0.00018281219514075834,0.013520806009286516,10.0,False,0.993039052609528,0.7236982824148924,0.08870703880842551,0.03480369371822019,5608.012277820432,5620.4149323404445,-0.019897115004777907,-0.07380046009498323,4.585067659555534,16.987722179567754,constant_log_futures,0.023775864479180973,0.003730151944868093,-1.2083585182216139
2025-01-03,IM2502,2025-02-21,5590.0,8226,12448,close,5625.209,False,0.014,,,29.0,0.11885245901639344,0.06682865698146807,False,0.004098360655737705,4,0.07634708527872837,-0.029747508279768683,0.08101919922088932,1.8484420857979662e-05,0.006108117515696493,-3.6476444170409045e-05,0.07681042757238925,-0.10486646793949324,0.006363581854825648,9.672299200189352e-06,0.0002525244887876584,-3.969229642354471e-05,0.00018281219514075834,0.013520806009286516,10.0,False,0.9799904801329287,0.4339964560155153,0.0963287258122685,0.0641814345772062,5570.434908687169,5591.759052217826,0.0026472224042618786,-0.029500068830800433,-1.759052217826138,19.5650913128311,constant_log_futures,0.008198573958338265,0.0012044227333628291,-0.8500286371895464
2025-01-03,IM2503,2025-03-21,5553.4,176952,172211,close,5625.209,False,0.014,,,49.0,0.20081967213114754,0.07797655179392933,False,0.004098360655737705,4,0.07634708527872837,-0.029747508279768683,0.08101919922088932,1.8484420857979662e-05,0.006108117515696493,-3.6476444170409045e-05,0.07681042757238925,-0.10486646793949324,0.006363581854825648,9.672299200189352e-06,0.0002525244887876584,-3.969229642354471e-05,0.00018281219514075834,0.013520806009286516,10.0,False,0.9665017736075745,0.2872486047678467,0.09966428530490583,0.07853429009964843,5529.265740695811,5552.778027244746,-0.0005577383057191049,-0.021687733510976498,0.6219727552534096,24.134259304189072,constant_log_futures,0.0048522172406491775,0.0005245486771379678,-0.9469374009978608
2025-01-03,IM2506,2025-06-20,5433.2,26723,63123,close,5625.209,False,0.014,,,109.0,0.44672131147540983,0.09174382617853206,False,0.004098360655737705,4,0.07634708527872837,-0.029747508279768683,0.08101919922088932,1.8484420857979662e-05,0.006108117515696493,-3.6476444170409045e-05,0.07681042757238925,-0.10486646793949324,0.006363581854825648,9.672299200189352e-06,0.0002525244887876584,-3.969229642354471e-05,0.00018281219514075834,0.013520806009286516,10.0,False,0.9275021090174214,0.13369895286045472,0.10125449412807035,0.09164091883616587,5410.165375669349,5433.44977485101,0.00010290734236619026,-0.009510667949538282,-0.24977485101044294,23.03462433065124,constant_log_futures,0.0021812719705670614,0.00012079786288875337,-0.8653292692604215
2025-01-06,IM2501,2025-01-17,5597.2,96653,112286,close,5608.034,False,0.014,,,9.0,0.036885245901639344,0.06642583408880905,False,0.004098360655737705,4,0.07670306886017843,-0.09791576169958945,0.01320692938251862,1.8652381825445566e-05,0.006111145843860678,-3.7009630549888464e-05,0.07690744102616992,-0.06408601957961314,0.047241043668486415,9.853623178558245e-06,0.0002564510225191458,-4.033347329985797e-05,0.00018563769909798813,0.013624892627026024,9.0,False,0.9937322322756198,0.7461804371480878,0.03757910819405769,0.0630252911664744,5603.158694303806,5597.9021000542025,0.0034005429223346456,0.02884672589475136,-0.7021000542026741,-5.958694303806624,constant_log_futures,0.026417627199089966,0.004064020613410775,0.4524999929640557
2025-01-06,IM2502,2025-02-21,5562.8,8400,12677,close,5608.034,False,0.014,,,28.0,0.11475409836065574,0.08457380934329556,False,0.004098360655737705,4,0.07670306886017843,-0.09791576169958945,0.01320692938251862,1.8652381825445566e-05,0.006111145843860678,-3.7009630549888464e-05,0.07690744102616992,-0.06408601957961314,0.047241043668486415,9.853623178558245e-06,0.0002564510225191458,-4.033347329985797e-05,0.00018563769909798813,0.013624892627026024,9.0,False,0.9806715138538467,0.44443712641296057,0.0661227371179749,0.08135835245448114,5574.590795708264,5564.852978820884,0.0032154568888144164,0.018451072225320664,-2.0529788208841637,-11.790795708263431,constant_log_futures,0.00849138017113606,0.0012648809501080304,0.518796195891205
2025-01-06,IM2503,2025-03-21,5527.2,151560,168619,close,5608.034,False,0.014,,,48.0,0.19672131147540983,0.0878041759687652,False,0.004098360655737705,4,0.07670306886017843,-0.09791576169958945,0.01320692938251862,1.8652381825445566e-05,0.006111145843860678,-3.7009630549888464e-05,0.07690744102616992,-0.06408601957961314,0.047241043668486415,9.853623178558245e-06,0.0002564510225191458,-4.033347329985797e-05,0.00018563769909798813,0.013624892627026024,9.0,False,0.9671702804577229,0.29248423278485103,0.07996573440514773,0.0900580632595181,5535.7294533304985,5524.749850927971,-0.00225388729075289,0.007838441563617474,2.45014907202858,-8.529453330498654,constant_log_futures,0.004953305099829369,0.0005438346458064097,0.3361214970838887
2025-01-06,IM2506,2025-06-20,5404.6,22457,62736,close,5608.034,False,0.014,,,108.0,0.4426229508196721,0.09747910927517517,False,0.004098360655737705,4,0.07670306886017843,-0.09791576169958945,0.01320692938251862,1.8652381825445566e-05,0.006111145843860678,-3.7009630549888464e-05,0.07690744102616992,-0.06408601957961314,0.047241043668486415,9.853623178558245e-06,0.0002564510225191458,-4.033347329985797e-05,0.00018563769909798813,0.013624892627026024,9.0,False,0.9281345677190243,0.13493147245247195,0.09239847397876293,0.09715285576763505,5416.767571881362,5405.380519995771,0.0003262535075401196,0.005080635296412242,-0.7805199957701916,-12.167571881361255,constant_log_futures,0.002201468933257497,0.00012290707789315135,0.45827859642146296
2025-01-07,IM2501,2025-01-17,5672.8,85029,106911,close,5692.041,False,0.014,,,8.0,0.03278688524590164,0.11727483872522616,False,0.004098360655737705,4,0.07679994671727262,-0.059838302411913465,0.0513812665272888,1.883319928132741e-05,0.006114569114734136,-3.76074724851666e-05,0.07607003148990464,-0.01751733151146754,0.09297232220036675,1.0048141632027074e-05,0.00026082416870636983,-4.10442209704535e-05,0.00018878386839748992,0.013739864205933401,8.0,False,0.9944260579252275,0.769656944205801,0.06473652550403866,0.09658330792092734,5682.580202857771,5676.649794771041,0.02069153080429882,0.0525383132211875,-3.849794771041161,-9.780202857770746,constant_log_futures,0.02971983059897621,0.004466423518723713,0.7861332664305837
2025-01-07,IM2502,2025-02-21,5635.0,8021,14421,close,5692.041,False,0.014,,,27.0,0.11065573770491803,0.10501864946977436,False,0.004098360655737705,4,0.07679994671727262,-0.059838302411913465,0.0513812665272888,1.883319928132741e-05,0.006114569114734136,-3.76074724851666e-05,0.07607003148990464,-0.01751733151146754,0.09297232220036675,1.0048141632027074e-05,0.00026082416870636983,-4.10442209704535e-05,0.00018878386839748992,0.013739864205933401,8.0,False,0.9813531808268181,0.45527874290278486,0.08254438712072262,0.1010959209205915,5649.031155610145,5637.446529041714,0.003922728549182866,0.02247426234905174,-2.446529041713802,-14.031155610145106,constant_log_futures,0.008805875733029989,0.0013294957517339602,0.6163706765493383
2025-01-07,IM2503,2025-03-21,5599.0,140353,166007,close,5692.041,False,0.014,,,47.0,0.19262295081967212,0.09956027647191203,False,0.004098360655737705,4,0.07679994671727262,-0.059838302411913465,0.0513812665272888,1.883319928132741e-05,0.006114569114734136,-3.76074724851666e-05,0.07607003148990464,-0.01751733151146754,0.09297232220036675,1.0048141632027074e-05,0.00026082416870636983,-4.10442209704535e-05,0.00018878386839748992,0.013739864205933401,8.0,False,0.9678394074472283,0.2978883737217546,0.09092450255299804,0.10282498702771503,5608.321397460796,5595.480129911076,-0.003264710555803005,0.008635773918913986,3.519870088924108,-9.321397460796106,constant_log_futures,0.005058694570038504,0.0005641380912598094,0.3635871716846916
2025-01-07,IM2506,2025-06-20,5474.6,19503,62158,close,5692.041,False,0.014,,,107.0,0.4385245901639344,0.10281980735970443,False,0.004098360655737705,4,0.07679994671727262,-0.059838302411913465,0.0513812665272888,1.883319928132741e-05,0.006114569114734136,-3.76074724851666e-05,0.07607003148990464,-0.01751733151146754,0.09297232220036675,1.0048141632027074e-05,0.00026082416870636983,-4.10442209704535e-05,0.00018878386839748992,0.013739864205933401,8.0,False,0.928767608932683,0.13618664047094484,0.09759974772372546,0.10268537695167969,5487.14639570842,5474.922742874231,0.00013443040802474382,0.005220059635978977,-0.3227428742302436,-12.546395708419368,constant_log_futures,0.0022220434092692495,0.00012507524804948096,0.4667558589710026
2025-01-08,IM2501,2025-01-17,5639.6,116777,113407,close,5661.779,False,0.014,,,7.0,0.028688524590163935,0.15081473100543955,False,0.004098360655737705,4,0.07596370763679373,-0.01635625659557094,0.09402707326315243,1.9027174353982992e-05,0.006118381755855246,-3.827018316388991e-05,0.07522776998879947,0.004285588515810956,0.11393298072654007,1.0255770703701244e-05,0.0002656192166701817,-4.182212387618051e-05,0.00019223073962152195,0.013864730059453807,7.0,False,0.9951205302359502,0.7941786434937201,0.09702287756843878,0.11268384345571088,5648.309799761047,5645.77264062588,0.03813088754972867,0.05379185343700077,-6.172640625879467,-8.70979976104627,constant_log_futures,0.03396552068454424,0.00497099243471779,0.7629480324592752
2025-01-08,IM2502,2025-02-21,5602.8,12182,17609,close,5661.779,False,0.014,,,26.0,0.10655737704918032,0.11227269862533877,False,0.004098360655737705,4,0.07596370763679373,-0.01635625659557094,0.09402707326315243,1.9027174353982992e-05,0.006118381755855246,-3.827018316388991e-05,0.07522776998879947,0.004285588515810956,0.11393298072654007,1.0255770703701244e-05,0.0002656192166701817,-4.182212387618051e-05,0.00019223073962152195,0.013864730059453807,7.0,False,0.9820354817152,0.4665401136221611,0.1013878286333701,0.11029536051434487,5609.302251646035,5603.980634126133,0.0019773381109939037,0.010884869991968665,-1.1806341261326452,-6.5022516460348925,constant_log_futures,0.00914456326122345,0.0013986300710968902,0.2910528226613091
2025-01-08,IM2503,2025-03-21,5565.4,200605,180375,close,5661.779,False,0.014,,,46.0,0.1885245901639344,0.10507190641144686,False,0.004098360655737705,4,0.07596370763679373,-0.01635625659557094,0.09402707326315243,1.9027174353982992e-05,0.006118381755855246,-3.827018316388991e-05,0.07522776998879947,0.004285588515810956,0.11393298072654007,1.0255770703701244e-05,0.0002656192166701817,-4.182212387618051e-05,0.00019223073962152195,0.013864730059453807,7.0,False,0.9685091552247929,0.3034680806524797,0.1030275667372665,0.1085789455045863,5567.54536474267,5561.7215789924085,-0.003507039093139444,0.0020443396741803566,3.6784210075911687,-2.1453647426706084,constant_log_futures,0.0051686661911262985,0.0005855260592745346,0.08448506504695227
2025-01-08,IM2506,2025-06-20,5442.0,30892,68211,close,5661.779,False,0.014,,,106.0,0.4344262295081967,0.10513518184107185,False,0.004098360655737705,4,0.07596370763679373,-0.01635625659557094,0.09402707326315243,1.9027174353982992e-05,0.006118381755855246,-3.827018316388991e-05,0.07522776998879947,0.004285588515810956,0.11393298072654007,1.0255770703701244e-05,0.0002656192166701817,-4.182212387618051e-05,0.00019223073962152195,0.013864730059453807,7.0,False,0.9294012332651267,0.13746507001164346,0.10277197182491869,0.1049255231506722,5447.58984603848,5442.495686650887,0.0002096586903996417,0.0023632100161531527,-0.4956866508873645,-5.5898460384796635,constant_log_futures,0.002243006082941601,0.0001273045734998979,0.2094499762965666
2025-01-09,IM2501,2025-01-17,5640.2,70728,96726,close,5672.78,False,0.014,,,6.0,0.02459016393442623,0.2482307089460402,False,0.004098360655737705,4,0.07512262337311532,0.004001533303274433,0.11354377889831939,1.923422342076915e-05,0.0061225622237065,-3.8995510286247185e-05,0.07398629930475957,0.062231802258576316,0.17063772378526554,1.0475814499127179e-05,0.0002707843490990947,-4.266073628310837e-05,0.00019593869103200516,0.01399781022274574,6.0,False,0.9958156498861446,0.8197991857901308,0.11250835998131702,0.1591139177686029,5659.0552463950835,5652.573467198618,0.08911679117743732,0.13572234896472318,-12.373467198618528,-18.855246395083668,constant_log_futures,0.03962644079863495,0.005640453674859983,1.807150611698779
2025-01-09,IM2502,2025-02-21,5602.0,10325,19218,close,5672.78,False,0.014,,,25.0,0.10245901639344263,0.1365428567406776,False,0.004098360655737705,4,0.07512262337311532,0.004001533303274433,0.11354377889831939,1.923422342076915e-05,0.0061225622237065,-3.8995510286247185e-05,0.07398629930475957,0.062231802258576316,0.17063772378526554,1.0475814499127179e-05,0.0002707843490990947,-4.266073628310837e-05,0.00019593869103200516,0.01399781022274574,6.0,False,0.9827184171830913,0.47824102912518685,0.1101577051628357,0.13688912232439407,5617.164917348189,5601.8012555952255,-0.0003462655837164763,0.026385151577841895,0.19874440477451571,-15.164917348189192,constant_log_futures,0.009510345791672387,0.0014726865676194115,0.6875502283482298
2025-01-09,IM2503,2025-03-21,5561.2,127718,167449,close,5672.78,False,0.014,,,45.0,0.18442622950819673,0.12171453250078605,False,0.004098360655737705,4,0.07512262337311532,0.004001533303274433,0.11354377889831939,1.923422342076915e-05,0.0061225622237065,-3.8995510286247185e-05,0.07398629930475957,0.062231802258576316,0.17063772378526554,1.0475814499127179e-05,0.0002707843490990947,-4.266073628310837e-05,0.00019593869103200516,0.01399781022274574,6.0,False,0.9691795244398432,0.3092307479134223,0.10846432775353101,0.12536961535360017,5574.8064408588325,5557.452496404467,-0.003655082852814115,0.013250204747255037,3.7475035955330895,-13.606440858832684,constant_log_futures,0.0052835254398179935,0.0006080703824895554,0.537335660824317
2025-01-09,IM2506,2025-06-20,5438.4,20270,65970,close,5672.78,False,0.014,,,105.0,0.430327868852459,0.11205174263617453,False,0.004098360655737705,4,0.07512262337311532,0.004001533303274433,0.11354377889831939,1.923422342076915e-05,0.0061225622237065,-3.8995510286247185e-05,0.07398629930475957,0.062231802258576316,0.17063772378526554,1.0475814499127179e-05,0.0002707843490990947,-4.266073628310837e-05,0.00019593869103200516,0.01399781022274574,6.0,False,0.9300354413237588,0.1387673955271631,0.10484160675875405,0.11186524786612748,5455.300050058331,5438.836470307141,0.00018649477004704929,0.007210135877420476,-0.4364703071414624,-16.900050058331544,constant_log_futures,0.002264368045636283,0.00012959734518726081,0.633352365148706
2025-01-10,IM2502,2025-02-21,5491.4,11404,21123,close,5544.916,False,0.014,,,24.0,0.09836065573770492,0.11259877115042573,False,0.004098360655737705,3,0.07388288790521857,0.058106985386430644,0.16640949551357886,1.9453652531190253e-05,0.00612706534238842,-3.9777443763307034e-05,0.07489778299071069,0.0028126259526767214,0.11213003116531704,1.1029458743814644e-05,0.00029328994698002604,-4.589448418921851e-05,0.00021253043734540365,0.014578423692066425,24.0,True,0.9834019878953335,0.4904023171763481,0.13557200133700745,0.10945356918849083,5479.005301361153,5493.099104976736,0.003145201961934893,-0.02297323018658172,-1.6991049767366349,12.394698638846421,constant_log_futures,0.009906610199658737,0.0015521129092259253,-0.5831233183117044
2025-01-10,IM2503,2025-03-21,5456.0,166760,178339,close,5544.916,False,0.014,,,44.0,0.18032786885245902,0.10364533028982192,False,0.004098360655737705,3,0.07388288790521857,0.058106985386430644,0.16640949551357886,1.9453652531190253e-05,0.00612706534238842,-3.9777443763307034e-05,0.07489778299071069,0.0028126259526767214,0.11213003116531704,1.1029458743814644e-05,0.00029328994698002604,-4.589448418921851e-05,0.00021253043734540365,0.014578423692066425,24.0,True,0.9698505157425319,0.3151841291431189,0.12438937874750762,0.10794577074494238,5435.628702365917,5451.770570734801,-0.004300440455120458,-0.020744048457685696,4.2294292651986325,20.37129763408302,constant_log_futures,0.00540360556345022,0.0006318478113070783,-0.82525331119078
2025-01-10,IM2506,2025-06-20,5333.2,23907,68179,close,5544.916,False,0.014,,,104.0,0.4262295081967213,0.10533585989960442,False,0.004098360655737705,3,0.07388288790521857,0.058106985386430644,0.16640949551357886,1.9453652531190253e-05,0.00612706534238842,-3.9777443763307034e-05,0.07489778299071069,0.0028126259526767214,0.11213003116531704,1.1029458743814644e-05,0.00029328994698002604,-4.589448418921851e-05,0.00021253043734540365,0.014578423692066425,24.0,True,0.9306702337166615,0.1400942737104137,0.11132068269155493,0.10451879221281346,5319.612834226272,5335.057654929661,0.0008170676867909621,-0.005984822791950506,-1.8576549296612939,13.587165773727975,constant_log_futures,0.0022861408153058626,0.00013195594216256864,-0.5209989160165591
2025-01-13,IM2502,2025-02-21,5516.0,16727,26619,close,5559.473,False,0.014,,,23.0,0.0942622950819672,0.0972820764616835,False,0.004098360655737705,3,0.0747930976011944,0.002626200900475427,0.11183892072359947,2.0005750189142295e-05,0.006146686403350592,-4.2792633764398023e-05,0.07412321578988157,-0.028669362218543964,0.07987347579326724,1.1286184115215976e-05,0.00029587614692489113,-4.6600731209131175e-05,0.00021396086862184477,0.014627401294209603,23.0,True,0.9840861945175109,0.5030459007361149,0.10934357661395946,0.09294125043323707,5509.732176868623,5518.257477873184,0.004340826028446432,-0.012061500152275959,-2.2574778731841434,6.267823131376645,constant_log_futures,0.010337332382252597,0.0016393171697415315,-0.2978995401799953
2025-01-13,IM2503,2025-03-21,5480.8,159240,175491,close,5559.473,False,0.014,,,43.0,0.1762295081967213,0.09487319789296439,False,0.004098360655737705,3,0.0747930976011944,0.002626200900475427,0.11183892072359947,2.0005750189142295e-05,0.006146686403350592,-4.2792633764398023e-05,0.07412321578988157,-0.028669362218543964,0.07987347579326724,1.1286184115215976e-05,0.00029587614692489113,-4.6600731209131175e-05,0.00021396086862184477,0.014627401294209603,23.0,True,0.9705221297837372,0.3213363563325635,0.10785187242731983,0.09714533508305967,5468.278500067253,5478.605830432078,-0.0022721371900952803,-0.012978674534355444,2.194169567922472,12.521499932747247,constant_log_futures,0.005529270809111853,0.0006574142774939311,-0.5061867536163837
