date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2023-01-19,IM2302,2023-02-17,16.0,0.06557377049180328,6676.08,6717.0,-0.07918721933511291,0.024735559908557678,0.01132336876735933,-0.10392277924367059,-0.09051058810247224,6671.381886203644,6677.251867050603,45.61811379635583,39.74813294939668,-2.2086476498728214,constant_log_futures,0.044321211233880206
2023-01-19,IM2303,2023-03-17,36.0,0.14754098360655737,6676.08,6715.0,-0.025398144717702333,0.029377288016400646,0.017008048128581463,-0.05477543273410298,-0.042406192846283795,6660.95061100691,6673.11774378943,54.04938899309036,41.88225621056972,-2.2356366170130864,constant_log_futures,0.019698316103946758
2023-01-19,IM2306,2023-06-16,97.0,0.3975409836065574,6676.08,6613.2,0.03780468340741049,0.04079802147702265,0.030994909548559567,-0.0029933380696121545,0.006809773858850926,6605.335140656111,6631.127273361736,7.864859343888384,-17.927273361736297,-0.21902220225776156,constant_log_futures,0.007310715255073024
2023-01-20,IM2302,2023-02-17,15.0,0.06147540983606557,6736.852,6777.6,-0.08409293665350565,0.011636419903772025,0.012370033275505246,-0.09572935655727767,-0.09646296992901089,6737.830949560446,6737.5270857435835,39.76905043955412,40.07291425641688,-1.9192897200159682,constant_log_futures,0.04727595864947222
2023-01-20,IM2303,2023-03-17,35.0,0.14344262295081966,6736.852,6767.8,-0.017952270834716524,0.0173046323116504,0.017981119472948476,-0.035256903146366925,-0.035933390307665,6733.659319642474,6733.005936619835,34.140680357526435,34.794063380165426,-1.409790243920507,constant_log_futures,0.020261125135488094
2023-01-20,IM2306,2023-06-16,96.0,0.39344262295081966,6736.852,6665.0,0.04125378300654121,0.031248735671761556,0.03178468932345228,0.010005047334779651,0.00946909368308893,6691.28789246441,6689.877069343377,-26.287892464410106,-24.877069343377116,0.7268675478546616,constant_log_futures,0.007386868538980035
2023-01-30,IM2302,2023-02-17,14.0,0.05737704918032787,6786.453,6792.8,-0.002292376452912767,0.01267818070043042,0.026562400510625424,-0.014970557153343186,-0.028854776963538192,6786.967718304125,6781.563131484461,5.832281695875281,11.236868515538845,-0.2818277198845495,constant_log_futures,0.05065281283872023
2023-01-30,IM2303,2023-03-17,34.0,0.13934426229508196,6786.453,6792.2,0.007925291568578526,0.018273035653724817,0.031074593811475808,-0.010347744085146292,-0.023149302242897282,6782.413392546021,6770.325547441791,9.786607453978831,21.87445255820876,-0.4050536218184847,constant_log_futures,0.02085704058064951
2023-01-30,IM2306,2023-06-16,95.0,0.38934426229508196,6786.453,6698.6,0.047466192110679775,0.03203446532341965,0.042173046100959746,0.015431726787260125,0.005293146009720029,6738.968041424284,6712.419084872903,-40.36804142428355,-13.81908487290275,1.1130674506251608,constant_log_futures,0.007464625049916666
2023-01-30,IM2309,2023-09-15,158.0,0.6475409836065574,6786.453,6621.4,0.05202321689083766,0.04232479792652063,0.050472094105393564,0.00969841896431703,0.0015511227854440937,6663.1140590618825,6628.053978403245,-41.714059061882836,-6.653978403245674,0.9319944318629145,constant_log_futures,0.004488223922418248
