date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,source_expiry,expiry_source,expiry_calendar_source,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,marginal_prediction_variance,standardized_marginal_prediction_error
2024-08-07,IM2412,2024-12-20,4565.0,17401,70871,close,4743.41,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,90.0,0.36885245901639346,0.11793796043592303,False,0.004098360655737705,4,-0.0018018907230362056,0.06887599002297545,0.1756965142232909,8.444332914195004e-05,0.048647187332893645,-6.725564335652737e-05,0.0023718610042930883,0.18224261210996368,0.2932368880376084,2.8755201857242257e-05,0.000335488401740483,-7.324208018041504e-05,0.00021775944323689517,0.014756674531780362,0.6454421295458963,0.04332475692072715,0.11044343426328601,0.11804893081121198,4577.636827586329,4564.8131506327145,-0.00011097037528895459,0.007494526172637017,0.18684936728550383,-12.636827586328764,0.00015787027232331272,0.596477411336066
2024-08-07,IM2503,2025-03-21,4481.6,7623,19067,close,4743.41,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,148.0,0.6065573770491803,0.10760394080337757,False,0.004098360655737705,4,-0.0018018907230362056,0.06887599002297545,0.1756965142232909,8.444332914195004e-05,0.048647187332893645,-6.725564335652737e-05,0.0023718610042930883,0.18224261210996368,0.2932368880376084,2.8755201857242257e-05,0.000335488401740483,-7.324208018041504e-05,0.00021775944323689517,0.014756674531780362,0.5057942064813542,0.026346135967799077,0.10952564523298952,0.11462347711567811,4476.379182835274,4462.559025361366,-0.007019536312300539,-0.0019217044296119534,19.040974638633998,5.220817164726213,8.871794922323055e-05,-0.20402380560448294
2024-08-08,IM2408,2024-08-16,4735.0,88332,83736,close,4739.493,False,0.014,,,2024-08-16,demo_contract_code_inference,chinese_calendar,6.0,0.02459016393442623,0.052569947126460154,False,0.004098360655737705,4,0.0023469474018105703,0.14101662884736935,0.25198599117253156,8.174508159677343e-05,0.04859597115429868,-5.6078345069681075e-05,0.004195157027362871,-0.11300382957063346,-0.00018625761991894474,2.7492456088837e-05,0.00027203967906287707,-6.365396829986189e-05,0.0001722241985519903,0.013123421754709794,0.9689804136333207,0.5103792021576576,0.18286851550961658,0.05501263553796263,4719.853039818558,4734.71559551797,-0.0024426884115024763,-0.13029856838315643,0.28440448203036794,15.14696018144241,0.012715041400421276,-1.1555287484063754
2024-08-08,IM2409,2024-09-20,4687.2,55959,112029,close,4739.493,False,0.014,,,2024-09-20,demo_contract_code_inference,chinese_calendar,29.0,0.11885245901639344,0.10734917261452097,False,0.004098360655737705,4,0.0023469474018105703,0.14101662884736935,0.25198599117253156,8.174508159677343e-05,0.04859597115429868,-5.6078345069681075e-05,0.004195157027362871,-0.11300382957063346,-0.00018625761991894474,2.7492456088837e-05,0.00027203967906287707,-6.365396829986189e-05,0.0001722241985519903,0.013123421754709794,0.8613909371096541,0.13437697008352048,0.12959344146104618,0.09705097294093765,4674.8244124309995,4692.94048746261,0.010298199673583322,-0.02224426884652521,-5.740487462609963,12.375587569000345,0.0009603183732232326,-0.7178116727015145
2024-08-08,IM2412,2024-12-20,4585.0,20960,72772,close,4739.493,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,89.0,0.36475409836065575,0.10485590100656678,False,0.004098360655737705,4,0.0023469474018105703,0.14101662884736935,0.25198599117253156,8.174508159677343e-05,0.04859597115429868,-5.6078345069681075e-05,0.004195157027362871,-0.11300382957063346,-0.00018625761991894474,2.7492456088837e-05,0.00027203967906287707,-6.365396829986189e-05,0.0001722241985519903,0.013123421754709794,0.648327361626465,0.04381155194109685,0.11632216249954848,0.10639137686173387,4565.863897460304,4582.4327929319425,-0.0015354758551670983,-0.011466261492981702,2.5672070680575416,19.136102539696367,0.00015959221940435586,-0.9076449269806255
2024-08-08,IM2503,2025-03-21,4505.0,9121,20039,close,4739.493,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,147.0,0.6024590163934426,0.0982252759437238,False,0.004098360655737705,4,0.0023469474018105703,0.14101662884736935,0.25198599117253156,8.174508159677343e-05,0.04859597115429868,-5.6078345069681075e-05,0.004195157027362871,-0.11300382957063346,-0.00018625761991894474,2.7492456088837e-05,0.00027203967906287707,-6.365396829986189e-05,0.0001722241985519903,0.013123421754709794,0.5078019126569117,0.026525361382546016,0.11355471634402106,0.1077552562687699,4463.586234928132,4479.209000669752,-0.009529980325046108,-0.015329440400297267,25.79099933024827,41.4137650718676,8.890070637845496e-05,-1.6258246183628344
2024-08-09,IM2409,2024-09-20,4631.6,51299,111533,close,4702.745,False,0.014,,,2024-09-20,demo_contract_code_inference,chinese_calendar,28.0,0.11475409836065574,0.14684057166167058,False,0.004098360655737705,3,0.004151091850549271,-0.08744068639269778,0.02533282038120313,8.050872381935044e-05,0.04855798164563071,-4.873713568185506e-05,0.0010183523956862365,0.24494342421653956,0.3545841915355774,5.036704535765277e-05,0.0041380408290139226,-0.00036148304012685497,0.0034654417941178653,0.05886800314362519,0.8657218992814392,0.1391521751151189,0.10004854433919799,0.1435884351533597,4656.536622036968,4633.328817133802,0.003252136508310882,0.04679202732247259,-1.7288171338013854,-24.936622036967492,0.0010239814332681208,1.4622641104623966
2024-08-09,IM2412,2024-12-20,4526.4,20285,70803,close,4702.745,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,88.0,0.36065573770491804,0.11997213692142869,False,0.004098360655737705,3,0.004151091850549271,-0.08744068639269778,0.02533282038120313,8.050872381935044e-05,0.04855798164563071,-4.873713568185506e-05,0.0010183523956862365,0.24494342421653956,0.3545841915355774,5.036704535765277e-05,0.0041380408290139226,-0.00036148304012685497,0.0034654417941178653,0.05886800314362519,0.6512312840538801,0.04430941048429856,0.10745129053300759,0.12013889659065406,4546.886152789882,4526.127777673582,-0.000166759669225372,0.012520846388421103,0.27222232641724986,-20.486152789882,0.00016180681250153994,0.9843176806910944
2024-08-09,IM2503,2025-03-21,4445.6,8496,21358,close,4702.745,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,146.0,0.5983606557377049,0.10797599467804087,False,0.004098360655737705,3,0.004151091850549271,-0.08744068639269778,0.02533282038120313,8.050872381935044e-05,0.04855798164563071,-4.873713568185506e-05,0.0010183523956862365,0.24494342421653956,0.3545841915355774,5.036704535765277e-05,0.0041380408290139226,-0.00036148304012685497,0.0034654417941178653,0.05886800314362519,0.5098218049541312,0.02670704193996071,0.10840344998438033,0.11568330748326848,4444.463083454451,4425.14519450663,-0.007707312805227615,-0.00042745530633946094,20.45480549337026,1.1369165455489565,8.937378555491395e-05,-0.04521532282639987
2024-08-12,IM2409,2024-09-20,4624.2,46236,113995,close,4674.102,False,0.014,,,2024-09-20,demo_contract_code_inference,chinese_calendar,27.0,0.11065573770491803,0.1110006248308278,False,0.004098360655737705,3,0.001007655804812098,0.18953358680189292,0.2991636575300567,0.0001029052956831972,0.050872724606536524,-0.0002767721863051579,-0.007018197541988391,0.05504416274185139,0.15664838012321464,5.9094171737328806e-05,0.0043709543798124625,-0.0004155203597813746,0.003599007831987042,0.05999173136347243,0.8700826862596277,0.14427383115757156,0.1368438954937729,0.11045743499494542,4610.995036839303,4624.477955475819,0.0005431898358823767,-0.025843270662945103,-0.2779554758189988,13.204963160696934,0.0011024704648421061,-0.7783304015468042
2024-08-12,IM2412,2024-12-20,4523.0,16457,70575,close,4674.102,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,87.0,0.35655737704918034,0.10616347872146248,False,0.004098360655737705,3,0.001007655804812098,0.18953358680189292,0.2991636575300567,0.0001029052956831972,0.050872724606536524,-0.0002767721863051579,-0.007018197541988391,0.05504416274185139,0.15664838012321464,5.9094171737328806e-05,0.0043709543798124625,-0.0004155203597813746,0.003599007831987042,0.05999173136347243,0.6541540379231029,0.044818714051013675,0.11777622866684315,0.10649844125242244,4504.310732658866,4522.4598351636605,-0.00033496253095996464,-0.011612749945380668,0.5401648363394997,18.689267341133927,0.00016513541586650373,-0.9036806068416975
2024-08-12,IM2503,2025-03-21,4441.0,6379,21590,close,4674.102,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,145.0,0.5942622950819673,0.10008569455233118,False,0.004098360655737705,3,0.001007655804812098,0.18953358680189292,0.2991636575300567,0.0001029052956831972,0.050872724606536524,-0.0002767721863051579,-0.007018197541988391,0.05504416274185139,0.15664838012321464,5.9094171737328806e-05,0.0043709543798124625,-0.0004155203597813746,0.003599007831987042,0.05999173136347243,0.5118539717866142,0.026891228436098365,0.11423497852824134,0.10651032779106673,4403.814910288531,4424.076955248674,-0.006424633238735544,-0.014149283975910157,16.923044751326415,37.18508971146912,9.126996165032341e-05,-1.4810527570311325
2024-08-13,IM2409,2024-09-20,4639.0,60347,125107,close,4697.586,False,0.014,,,2024-09-20,demo_contract_code_inference,chinese_calendar,26.0,0.10655737704918032,0.1317763034926558,False,0.004098360655737705,3,-0.006944479654056339,0.04259235629753947,0.14427029156683477,0.00011145004858915424,0.05101218007519755,-0.0003181462632123444,-0.011560390578222116,0.21155830035886555,0.3086203247039951,6.086456892357285e-05,0.004182790104674747,-0.00041482676906420476,0.0034140011354699103,0.05842945434855532,0.8744735316404033,0.14977970685317615,0.10892912191529557,0.13020029955737839,4650.307570063214,4639.779115167025,0.0015760039352774036,0.022847181577360223,-0.7791151670253385,-11.30757006321437,0.0011814314889853972,0.6647041071234501
2024-08-13,IM2412,2024-12-20,4539.4,17978,71765,close,4697.586,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,86.0,0.3524590163934426,0.11118552633326052,False,0.004098360655737705,3,-0.006944479654056339,0.04259235629753947,0.14427029156683477,0.00011145004858915424,0.05101218007519755,-0.0003181462632123444,-0.011560390578222116,0.21155830035886555,0.3086203247039951,6.086456892357285e-05,0.004182790104674747,-0.00041482676906420476,0.0034140011354699103,0.05842945434855532,0.6570957654857635,0.04533986188610999,0.10599035830110362,0.11061815534617152,4547.719636519386,4540.307857377341,0.0005673709870890054,0.005195168032156902,-0.9078573773413154,-8.319636519386222,0.00016917092311659156,0.3994263754095953
2024-08-13,IM2503,2025-03-21,4457.8,7300,23497,close,4697.586,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,144.0,0.5901639344262295,0.10277768684613833,False,0.004098360655737705,3,-0.006944479654056339,0.04259235629753947,0.14427029156683477,0.00011145004858915424,0.05101218007519755,-0.0003181462632123444,-0.011560390578222116,0.21155830035886555,0.3086203247039951,6.086456892357285e-05,0.004182790104674747,-0.00041482676906420476,0.0034140011354699103,0.05842945434855532,0.5138985022739604,0.027077973078015717,0.10620697190721413,0.10841011748104942,4448.787247688006,4443.006617463787,-0.00563243063491109,-0.0034292850610758013,14.793382536213358,9.012752311994518,9.312231650663021e-05,-0.3553666776891959
2024-08-14,IM2409,2024-09-20,4590.6,60648,127077,close,4649.278,False,0.014,,,2024-09-20,demo_contract_code_inference,chinese_calendar,25.0,0.10245901639344263,0.13796375341056485,False,0.004098360655737705,3,-0.01143896230949677,0.16370067338194924,0.26088412599580413,0.00011318344923487957,0.050899517943326616,-0.0003176152103056169,-0.009415039780502208,0.2427039498962518,0.34191132503910127,6.02466255561229e-05,0.0038803515507132985,-0.00039700815165481654,0.0031465818729597885,0.056094401440427086,0.8788946709822351,0.15571294296542715,0.12405908552569378,0.13813973294086146,4597.144698618726,4590.517229062627,-0.00017597953029660496,0.013904667884871075,0.08277093737342511,-6.544698618725306,0.0012697713217415805,0.3902095220892301
