study,cohort,scenario,option_side,scenario_role,entry_date,exit_date,exit_reason,initial_premium,option_payoff,option_cash_flow,option_pnl,futures_pnl,spot_pnl,financing,futures_costs,spot_costs,transaction_costs,total_pnl,discounted_total_pnl,daily_discounted_pnl_variance,daily_discounted_pnl_std,worst_daily_discounted_pnl,max_drawdown,turnover_contracts,spot_turnover_units,spot_turnover_notional,peak_abs_contracts,peak_borrowing,peak_spot_notional,max_condition_number,conditioning_warning_days,mean_residual_factor_variance,rms_residual_scale_exposure,max_abs_residual_scale_exposure,max_abs_spot_delta_residual,max_abs_futures_model_error,variance_reduction_vs_no_hedge
short_with_spot,2025-06-23,short_no_hedge,-1,primary,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,-31.73918752704685,-6.3779761394360115,0.0,0.0,0.008732411872189596,0.0,0.0,0.0,-6.369243727563823,-6.367051414487253,45.50556840028361,6.745781526278746,-10.728935632003408,19.192226003712683,0.0,0.0,0.0,0.0,6.369243727563823,0.0,13.874805747582473,0,36.801240561214165,18.3828268113374,25.36121138761084,0.00417247204653118,9.013284178156027,0.0
short_with_spot,2025-06-23,short_one_futures_spot,-1,primary,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,-31.73918752704685,-6.3779761394360115,-75.32631604438167,77.63868978171207,-0.5191308295990178,0.0,0.0,0.0,-4.584733231705286,-4.5831551525727585,6.456603437864961,2.540984737826058,-5.720427362724676,6.931198929260912,0.9971938611382596,0.9937240874440023,6222.835325781603,0.3745702141280476,2352.2870568429485,2374.4300077979947,13.874805747582473,0,0.011794717738399386,0.0,0.0,0.0,9.013284178156027,0.8581139920927848
short_with_spot,2025-06-23,short_two_futures_spot,-1,primary,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,-31.73918752704685,-6.3779761394360115,-73.95937292094047,75.7597409774907,-0.5065059487642918,0.0,0.0,0.0,-5.084114031650188,-5.082364064126395,5.505089517350737,2.346292717746602,-5.4720946814357205,6.560693078062226,0.989715030114013,0.978547016432738,6128.328173236078,0.36895867491736406,2313.740883543561,2335.1360784163453,13.874805747582473,0,7.235332658633552e-31,9.282491429618472e-14,2.2737367544323206e-13,3.740792544978319e-17,9.013284178156027,0.8790238269539684
short_with_spot,2025-06-23,short_one_futures_only,-1,control,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,-31.73918752704685,-6.3779761394360115,-75.32631604438167,0.0,-0.008421873864415869,0.0,0.0,0.0,-81.71271405768208,-81.68458829280117,181.60272059629227,13.476005364954863,-33.694607552075844,81.71271405768208,0.9971938611382596,0.0,0.0,0.3745702141280476,81.71271405768208,0.0,13.874805747582473,0,0.011794717738399386,1592.0225693040175,2374.4300077979947,0.373562365168329,9.013284178156027,-2.990780183182163
short_with_spot,2025-06-23,short_two_futures_only,-1,control,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,-31.73918752704685,-6.3779761394360115,-73.95937292094047,0.0,-0.00826433039007002,0.0,0.0,0.0,-80.34561339076657,-80.31795818609615,174.9415296924309,13.226546400796805,-33.19916475051076,80.34561339076657,0.989715030114013,0.0,0.0,0.36895867491736406,80.34561339076657,0.0,13.874805747582473,0,7.235332658633552e-31,1555.6443256164794,2335.1360784163453,0.3673803622672711,9.013284178156027,-2.8443982976672495
short_with_spot,2025-07-21,short_no_hedge,-1,primary,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-8.926724136169469,16.678565587166013,0.0,0.0,0.019106152349860756,0.0,0.0,0.0,16.697671739515876,16.68522156267304,10.62606095738768,3.25976394197305,-3.989177508718818,4.7210933405834155,0.0,0.0,0.0,0.0,0.0,0.0,23.216537236397777,0,28.44984878804935,14.297826710916603,25.60528972333548,0.003872396668572039,14.619394523425399,0.0
short_with_spot,2025-07-21,short_one_futures_spot,-1,primary,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-8.926724136169469,16.678565587166013,-78.68533035566243,63.11213780817692,-1.1796863795945711,0.0,0.0,0.0,-0.0743133399139424,-0.07425793013956523,2.3251767946922985,1.5248530403590697,-3.2184468565946225,4.193275473369024,1.0663520143397918,1.0624289079344034,7135.973857507416,0.3432459563213975,2267.0708816539677,2284.094382772335,23.216537236397777,0,0.006395302919588978,8.9183292920181e-14,2.2737367544323206e-13,3.438668622073516e-17,14.619394523425399,0.7811816811500842
short_with_spot,2025-07-21,short_two_futures_spot,-1,primary,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-8.926724136169469,16.678565587166013,-77.51406357683794,62.139217359808406,-1.1590543681417356,0.0,0.0,0.0,0.1446650019952358,0.14455713636666748,2.2160468186080458,1.4886392506608328,-3.1326783841346315,4.093066830940554,1.0637395523135103,1.0509259724868916,7058.848580826936,0.3394809546741413,2239.9513582881896,2257.0936291060375,23.216537236397777,0,1.171981557642879e-30,3.15310555962031e-14,1.1368683772161603e-13,1.6965348735974886e-17,14.619394523425399,0.7914517122106891
short_with_spot,2025-07-21,short_one_futures_only,-1,control,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-8.926724136169469,16.678565587166013,-78.68533035566243,0.0,-0.005448037270045673,0.0,0.0,0.0,-62.01221280576646,-61.965975041131266,150.8880990056091,12.283651696690569,-26.776775133825016,62.01221280576646,1.0663520143397918,0.0,0.0,0.3432459563213975,62.01221280576646,0.0,23.216537236397777,0,0.006395302919588978,1627.5990482680038,2284.094382772335,0.3424187048191395,14.619394523425399,-13.199814927723091
short_with_spot,2025-07-21,short_two_futures_only,-1,control,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-8.926724136169469,16.678565587166013,-77.51406357683794,0.0,-0.0050709124389532265,0.0,0.0,0.0,-60.8405689021109,-60.79520474273187,146.0340547175767,12.084455085670049,-26.412518774261557,60.8405689021109,1.0637395523135103,0.0,0.0,0.3394809546741413,60.8405689021109,0.0,23.216537236397777,0,1.171981557642879e-30,1600.4070519748502,2257.0936291060375,0.3383709022548985,14.619394523425399,-12.743009314853193
short_with_spot,2025-08-18,short_no_hedge,-1,primary,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,-88.3339980816454,-48.79706226418896,0.0,0.0,0.022691636381528872,0.0,0.0,0.0,-48.774370627807436,-48.74639336021776,260.51401034873834,16.14044641107359,-43.815110703134216,61.325872743218156,0.0,0.0,0.0,0.0,48.774370627807436,0.0,14.483512622077011,0,141.71791991939236,38.912046235806926,48.99670745392068,0.006579291490782422,8.41912927408066,0.0
short_with_spot,2025-08-18,short_one_futures_spot,-1,primary,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,-88.3339980816454,-48.79706226418896,-65.07306217442253,93.01432764998631,-1.671471557114402,0.0,0.0,0.0,-22.527268345739685,-22.5143465713229,18.427923896484604,4.292775779898666,-13.808600217753233,22.52726834573989,1.6561762202867143,1.6527061240965009,12238.534671817433,0.63346799169344,4669.808213243689,4713.348223891058,14.483512622077011,0,0.02757088886581635,0.0,0.0,0.0,8.41912927408066,0.929263213629793
short_with_spot,2025-08-18,short_two_futures_spot,-1,primary,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,-88.3339980816454,-48.79706226418896,-62.84269634389817,91.23758942491858,-1.6431769306441848,0.0,0.0,0.0,-22.04534611381223,-22.032700772839206,18.25128347671452,4.272152089604783,-13.882134091833109,22.04534611381223,1.6639272181119864,1.6395818608873336,12142.187204681983,0.628354943654678,4627.937441811415,4671.739515217189,14.483512622077011,0,2.2347399713031242e-30,1.016845989170083e-13,2.2737367544323206e-13,3.14156091262316e-17,8.41912927408066,0.9299412593883825
short_with_spot,2025-08-18,short_one_futures_only,-1,control,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,-88.3339980816454,-48.79706226418896,-65.07306217442253,0.0,7.089480491223566e-05,0.0,0.0,0.0,-113.87005354380656,-113.80473700732561,1140.1627659056257,33.766296301276896,-52.560317573989934,113.87005354380656,1.6561762202867143,0.0,0.0,0.63346799169344,113.87005354380656,0.0,14.483512622077011,0,0.02757088886581635,3106.0632955933665,4713.348223891058,0.6329097091208614,8.41912927408066,-3.3765890532311156
short_with_spot,2025-08-18,short_two_futures_only,-1,control,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,-88.3339980816454,-48.79706226418896,-62.84269634389817,0.0,0.0006322337614891065,0.0,0.0,0.0,-111.63912637432564,-111.57508951086949,1113.4220473075602,33.36797937106112,-52.290038539090396,111.63912637432564,1.6639272181119864,0.0,0.0,0.628354943654678,111.63912637432564,0.0,14.483512622077011,0,2.2347399713031242e-30,3060.555059508117,4671.739515217189,0.6273224801590401,8.41912927408066,-3.2739430628589705
short_with_spot,2025-09-22,short_no_hedge,-1,primary,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,-13.834917847262659,-0.09002448560371512,0.0,0.0,0.00709960573867037,0.0,0.0,0.0,-0.08292487986504504,-0.08288206905541445,32.94278665663535,5.739580703904715,-12.43993414087346,12.445650343148909,0.0,0.0,0.0,0.0,0.08292487986504504,0.0,26.190881726000427,0,17.208490941629904,8.401543263541146,17.170808854398462,0.0023178521763766594,24.596614252821382,0.0
short_with_spot,2025-09-22,short_one_futures_spot,-1,primary,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,-13.834917847262659,-0.09002448560371512,-29.33079594365984,10.769255354886809,-0.6325566159577235,0.0,0.0,0.0,-19.28412169033436,-19.274166067077246,13.482903122917067,3.67190728680846,-10.124102102106182,19.284121690334437,0.8214385384744669,0.8148234283979229,6109.5568098841495,0.36060620172518276,2635.787606670695,2651.6154761778935,26.190881726000427,0,0.001114110887108283,0.0,0.0,0.0,24.596614252821382,0.5907175897579588
short_with_spot,2025-09-22,short_two_futures_spot,-1,primary,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,-13.834917847262659,-0.09002448560371512,-28.95483010441517,10.726144581579085,-0.620153277847052,0.0,0.0,0.0,-18.938863286287074,-18.92908590618006,13.473147895120851,3.6705786866815497,-10.15409757734624,18.93886328628715,0.8149952128587478,0.80408931288596,6029.06096705078,0.3555266385770769,2595.549415315828,2611.507676813082,26.190881726000427,0,5.423355109802471e-31,0.0,0.0,0.0,24.596614252821382,0.5910137161269238
short_with_spot,2025-09-22,short_one_futures_only,-1,control,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,-13.834917847262659,-0.09002448560371512,-29.33079594365984,0.0,-0.005535401053742877,0.0,0.0,0.0,-29.426355830317284,-29.41116417589917,464.0869062683725,21.542676395201514,-50.96473211556976,51.30447987081881,0.8214385384744669,0.0,0.0,0.36060620172518276,30.628131657198182,0.0,26.190881726000427,0,0.001114110887108283,1381.107701433818,2651.6154761778935,0.3579361202194382,24.596614252821382,-13.08766389758032
short_with_spot,2025-09-22,short_two_futures_only,-1,control,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,-13.834917847262659,-0.09002448560371512,-28.95483010441517,0.0,-0.005393659318108967,0.0,0.0,0.0,-29.050248249337,-29.035250764269218,449.874494550915,21.21024503750287,-50.19572485916754,50.41607112786063,0.8149952128587478,0.0,0.0,0.3555266385770769,30.03573647583543,0.0,26.190881726000427,0,5.423355109802471e-31,1355.4102857588489,2611.507676813082,0.35252205086279326,24.596614252821382,-12.656236773166277
short_with_spot,2025-10-20,short_no_hedge,-1,primary,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-28.752268383216688,10.478127803934349,0.0,0.0,0.03603132638123639,0.0,0.0,0.0,10.514159130315583,10.504511216735512,29.101172198771746,5.39455023136978,-12.012691488388711,13.173733076833663,0.0,0.0,0.0,0.0,0.0,0.0,20.60985683744491,0,72.5023226142876,25.51286747969798,39.23039618715104,0.0054191730404943425,12.817293808517206,0.0
short_with_spot,2025-10-20,short_one_futures_spot,-1,primary,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-28.752268383216688,10.478127803934349,-104.6876339993531,88.72479892101785,-2.1291186439269723,0.0,0.0,0.0,-7.6138259183276205,-7.606839383925461,4.902639175503677,2.2141904108508097,-7.856257483372635,10.503429206577646,1.4829696091460538,1.4757846940208021,10999.735986444102,0.4647826959186518,3433.499461783011,3459.816239926762,20.60985683744491,0,0.017839466468668738,5.684341886080802e-14,2.2737367544323206e-13,3.04007162568444e-17,12.817293808517206,0.831531213175303
short_with_spot,2025-10-20,short_two_futures_spot,-1,primary,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-28.752268383216688,10.478127803934349,-103.12514345727307,87.12146818211292,-2.095458702839109,0.0,0.0,0.0,-7.62100617406395,-7.614013050976384,4.81462498464415,2.1942253723453637,-7.877331350338132,10.161816339364275,1.4854473925458727,1.4641621059677281,10914.00255069626,0.46066474355721543,3400.0582218904337,3426.2383151214767,20.60985683744491,0,1.6186931123550954e-30,0.0,0.0,0.0,12.817293808517206,0.8345556339875767
short_with_spot,2025-10-20,short_one_futures_only,-1,control,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-28.752268383216688,10.478127803934349,-104.6876339993531,0.0,-0.027734341265890687,0.0,0.0,0.0,-94.23724053668464,-94.1507673588058,353.8636918885543,18.811265026269613,-40.9734223665192,96.5291007741163,1.4829696091460538,0.0,0.0,0.4647826959186518,94.23724053668464,0.0,20.60985683744491,0,0.017839466468668738,2426.2729709464957,3459.816239926762,0.46348020585598987,12.817293808517206,-11.159774509134364
short_with_spot,2025-10-20,short_two_futures_only,-1,control,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-28.752268383216688,10.478127803934349,-103.12514345727307,0.0,-0.026751870340252715,0.0,0.0,0.0,-92.67376752367895,-92.58872900665384,343.04772023562185,18.521547457910255,-40.52998702969002,94.85540114280158,1.4854473925458727,0.0,0.0,0.46066474355721543,92.67376752367895,0.0,20.60985683744491,0,1.6186931123550954e-30,2391.3870921724297,3426.2383151214767,0.45898207577573447,12.817293808517206,-10.78810660589475
short_with_spot,2025-11-24,short_no_hedge,-1,primary,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,-50.07582357557021,-19.82208704910356,0.0,0.0,0.00868059575072536,0.0,0.0,0.0,-19.813406453352837,-19.80772309464518,60.0320635927131,7.748036111990773,-16.647444933732768,19.813406453352837,0.0,0.0,0.0,0.0,19.813406453352837,0.0,15.634937372380428,0,122.4082906640771,33.41348135434224,35.23909847132978,0.004860476645478087,12.330115748305616,0.0
short_with_spot,2025-11-24,short_one_futures_spot,-1,primary,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,-50.07582357557021,-19.82208704910356,-77.10118178614887,91.12027874553421,-0.823972397761878,0.0,0.0,0.0,-6.626962487480341,-6.625061582401388,7.176241483986367,2.678850776729896,-6.069405686750894,7.068870653115233,0.928387402253491,0.9283125140665686,6765.754129639071,0.463244945282294,3364.084682143549,3396.950583063408,15.634937372380428,0,0.011572121892655808,0.0,0.0,0.0,12.330115748305616,0.8804598567080169
short_with_spot,2025-11-24,short_two_futures_spot,-1,primary,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,-50.07582357557021,-19.82208704910356,-75.5001472743961,89.75257162615435,-0.8114756901083557,0.0,0.0,0.0,-6.381138387453575,-6.379307995566926,7.652077646377979,2.7662388990067326,-6.184704132832597,6.9590037202912995,0.9279852927168581,0.9166647022804798,6681.115188074642,0.4581545962649773,3321.8592802264966,3355.0863160531826,15.634937372380428,0,2.0801677793404076e-30,0.0,0.0,0.0,12.330115748305616,0.8725334897981616
short_with_spot,2025-11-24,short_one_futures_only,-1,control,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,-50.07582357557021,-19.82208704910356,-77.10118178614887,0.0,0.0006854275116716592,0.0,0.0,0.0,-96.92258340774076,-96.89478173670172,279.25355430994887,16.710881314579098,-35.23225594761863,96.92258340774076,0.928387402253491,0.0,0.0,0.463244945282294,96.92258340774076,0.0,15.634937372380428,0,0.011572121892655808,2935.034342580922,3396.950583063408,0.46316516476394975,12.330115748305616,-3.6517400468613177
short_with_spot,2025-11-24,short_two_futures_only,-1,control,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,-50.07582357557021,-19.82208704910356,-75.5001472743961,0.0,0.0008891716404080532,0.0,0.0,0.0,-95.32134515185925,-95.29400278656381,272.6034607830689,16.510707458587863,-34.63760234038929,95.32134515185925,0.9279852927168581,0.0,0.0,0.4581545962649773,95.32134515185925,0.0,15.634937372380428,0,2.0801677793404076e-30,2892.1794035720945,3355.0863160531826,0.45745708345591174,12.330115748305616,-3.540964352525747
short_with_spot,2025-12-22,short_no_hedge,-1,primary,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-7.494173120690903,19.034903653798377,0.0,0.0,0.022842230380307353,0.0,0.0,0.0,19.05774588417869,19.041350782117107,11.446258575475014,3.3832319718687653,-7.408482557656605,7.413342578782711,0.0,0.0,0.0,0.0,0.0,0.0,43.3942372584134,0,25.054145975422,12.918025694331329,26.52907677448928,0.0035809701695329525,23.60583751823924,0.0
short_with_spot,2025-12-22,short_one_futures_spot,-1,primary,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-7.494173120690903,19.034903653798377,-213.43471519366187,185.64595182315358,-1.2550641165602616,0.0,0.0,0.0,-10.008923833270387,-10.000313301428355,8.868553729362443,2.9780117073917696,-8.665219905861157,15.7184627944905,1.101633474749204,1.1019757983100198,8532.283542440438,0.3064122485870345,2252.1300271147034,2278.6591038891925,43.3942372584134,0,0.002189610138205868,5.870763055717387e-14,2.2737367544323206e-13,3.029071871561436e-17,23.60583751823924,0.2252006478025591
short_with_spot,2025-12-22,short_two_futures_spot,-1,primary,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-7.494173120690903,19.034903653798377,-210.17905221763263,182.30049514090487,-1.2294643575064628,0.0,0.0,0.0,-10.073117780436519,-10.064452023473848,8.648077701487464,2.9407614152609294,-8.556657979726216,15.597105446942118,1.0896862076521219,1.0860793677202254,8410.448773693864,0.3002533729471566,2201.176663142195,2227.7057399166843,43.3942372584134,0,7.987949418746011e-31,0.0,0.0,0.0,23.60583751823924,0.2444624901260739
short_with_spot,2025-12-22,short_one_futures_only,-1,control,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-7.494173120690903,19.034903653798377,-213.43471519366187,0.0,-0.06298237305192714,0.0,0.0,0.0,-194.46279391291543,-194.2955003949538,276.6618240480949,16.633154362540346,-50.35343641144719,199.52165540735518,1.101633474749204,0.0,0.0,0.3064122485870345,194.46279391291543,0.0,43.3942372584134,0,0.002189610138205868,1619.9347697878593,2278.6591038891925,0.30757988100846656,23.60583751823924,-23.170502721376238
short_with_spot,2025-12-22,short_two_futures_only,-1,control,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-7.494173120690903,19.034903653798377,-210.17905221763263,0.0,-0.06159307527740998,0.0,0.0,0.0,-191.20574163911166,-191.04125011592808,268.64530033760747,16.390402689916055,-49.748468655631925,196.18908587028292,1.0896862076521219,0.0,0.0,0.3002533729471566,191.20574163911166,0.0,43.3942372584134,0,7.987949418746011e-31,1587.0401303608862,2227.7057399166843,0.30070205114752074,23.60583751823924,-22.47014079458351
short_with_spot,2026-01-19,short_no_hedge,-1,primary,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,-48.212208574486795,-11.313284443549016,0.0,0.0,0.021177588802397174,0.0,0.0,0.0,-11.29210685474662,-11.28562963543943,253.47472845243178,15.920889687841939,-40.716127557048786,40.73780641717183,0.0,0.0,0.0,0.0,11.29210685474662,0.0,21.396319065270255,0,50.69182841729303,21.87455717293213,36.89892413093778,0.004464130708106514,15.440332404477886,0.0
short_with_spot,2026-01-19,short_one_futures_spot,-1,primary,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,-48.212208574486795,-11.313284443549016,15.607691861903596,-33.22765528381267,-1.0578950446643638,0.0,0.0,0.0,-29.991142910123017,-29.97393981309241,78.28477403499365,8.84786833282422,-27.361698026430403,33.039019095180734,1.0605262545751275,1.0659182069490707,8822.182239218655,0.345292555818448,2878.200379372877,2902.901386371128,21.396319065270255,0,0.009239687707398487,3.595093471822542e-14,1.1368683772161603e-13,1.3421115987169016e-17,15.440332404477886,0.6911535342676778
short_with_spot,2026-01-19,short_two_futures_spot,-1,primary,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,-48.212208574486795,-11.313284443549016,14.562931818170817,-32.68820937650887,-1.0389111046800186,0.0,0.0,0.0,-30.47747310656723,-30.459991047658335,78.01121337999815,8.832395676145751,-27.35679671350743,33.468563554244625,1.0503499858188377,1.0522369888706902,8709.325547910717,0.3409666427999253,2839.9340665681348,2864.19213782165,21.396319065270255,0,1.73167857320378e-30,7.190186943645084e-14,2.2737367544323206e-13,2.712592760394997e-17,15.440332404477886,0.6922327765916194
short_with_spot,2026-01-19,short_one_futures_only,-1,control,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,-48.212208574486795,-11.313284443549016,15.607691861903596,0.0,0.002805040942006133,0.0,0.0,0.0,4.297212459296588,4.294747552803363,349.94496100632,18.706815897055275,-34.91052443346311,66.75098080912163,1.0605262545751275,0.0,0.0,0.345292555818448,26.64240003074723,0.0,21.396319065270255,0,0.009239687707398487,1941.6134551354396,2902.901386371128,0.3470114090147288,15.440332404477886,-0.3805911269453919
short_with_spot,2026-01-19,short_two_futures_only,-1,control,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,-48.212208574486795,-11.313284443549016,14.562931818170817,0.0,0.002825593879664757,0.0,0.0,0.0,3.252472968501486,3.2506073307618966,338.332409670552,18.393814440472973,-34.53661783953632,66.10107242092958,1.0503499858188377,0.0,0.0,0.3409666427999253,26.34636540099532,0.0,21.396319065270255,0,1.73167857320378e-30,1907.9920019075462,2864.19213782165,0.34238412441452837,15.440332404477886,-0.33477767876983844
short_with_spot,2026-02-25,short_no_hedge,-1,primary,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,-35.986090197120575,-11.578882306112014,0.0,0.0,0.004201602305489679,0.0,0.0,0.0,-11.574680703806528,-11.572688512198594,70.57260406146382,8.40075020825306,-9.84460054685624,11.574680703806528,0.0,0.0,0.0,0.0,11.574680703806528,0.0,16.48890203868217,0,99.09710480150176,29.336074074258526,34.25377376194376,0.00403430913936452,10.519950544065068,0.0
short_with_spot,2026-02-25,short_one_futures_spot,-1,primary,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,-35.986090197120575,-11.578882306112014,-6.975158511679133,17.060764776446725,-0.589373522490206,0.0,0.0,0.0,-2.0826495638352753,-2.082291105827706,7.357365310621638,2.7124463700913313,-2.788670782187308,4.452656429593322,0.9455443641714896,0.9483547346405381,8029.121984779941,0.4727721820857448,3993.4682123869343,4026.058415984721,16.48890203868217,0,0.0111255170076352,0.0,0.0,0.0,10.519950544065068,0.8957475721851799
short_with_spot,2026-02-25,short_two_futures_spot,-1,primary,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,-35.986090197120575,-11.578882306112014,-6.2049846802586615,16.744932896225343,-0.5807684449611986,0.0,0.0,0.0,-1.6197025351075354,-1.6194237578453057,5.901958878301889,2.4293947555516557,-2.3762166582176167,3.8347408600056276,0.9367379466970909,0.9365675921969105,7929.490386254298,0.46730868934162095,3943.222754053908,3976.018359978078,16.48890203868217,0,2.6563874746825883e-30,0.0,0.0,0.0,10.519950544065068,0.9163703967454326
short_with_spot,2026-02-25,short_one_futures_only,-1,control,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,-35.986090197120575,-11.578882306112014,-6.975158511679133,0.0,0.0004722287772595912,0.0,0.0,0.0,-18.55356858901389,-18.550375216808977,1571.7304753447797,39.645056127401055,-35.853446064421746,57.39954460299876,0.9455443641714896,0.0,0.0,0.4727721820857448,28.890196797378717,0.0,16.48890203868217,0,0.0111255170076352,3502.454661061875,4026.058415984721,0.47417736732026905,10.519950544065068,-21.271113504270183
short_with_spot,2026-02-25,short_two_futures_only,-1,control,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,-35.986090197120575,-11.578882306112014,-6.2049846802586615,0.0,0.000586581482908732,0.0,0.0,0.0,-17.78328040488777,-17.7802196118611,1510.212622316601,38.86145419714246,-35.03002840341024,55.9912981884994,0.9367379466970909,0.0,0.0,0.46730868934162095,27.481950382879354,0.0,16.48890203868217,0,2.6563874746825883e-30,3453.5105302242705,3976.018359978078,0.4682837960984553,10.519950544065068,-20.399417555873537
short_with_spot,2026-03-23,short_no_hedge,-1,primary,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,-59.22050243106878,-31.01695006773511,0.0,0.0,0.0032366589284085825,0.0,0.0,0.0,-31.0137134088067,-31.010154662281938,526.3961795510218,22.943325381274217,-31.7284582912094,31.7320582530592,0.0,0.0,0.0,0.0,31.0137134088067,0.0,14.228381697327775,0,79.44316530235798,27.84749502726662,28.20355236333367,0.003806606162299137,10.56746190848935,0.0
short_with_spot,2026-03-23,short_one_futures_spot,-1,primary,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,-59.22050243106878,-31.01695006773511,-114.77731938915511,138.19137750261672,-0.34543148049140476,0.0,0.0,0.0,-7.948323434764916,-7.94741138440744,72.92928330762439,8.539864361195932,-10.012301692418616,10.01333222348785,0.8218142284991589,0.8238291805472703,6247.457714000954,0.41090711424957943,3101.3520622926508,3130.9038968834916,14.228381697327775,0,0.013161576125236012,0.0,0.0,0.0,10.56746190848935,0.8614555231578089
short_with_spot,2026-03-23,short_two_futures_spot,-1,primary,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,-59.22050243106878,-31.01695006773511,-112.86941802020631,135.67552828562032,-0.33913354284115194,0.0,0.0,0.0,-8.54997334516247,-8.54899225697326,70.28936123254735,8.383875072575172,-10.202791044925322,10.203867025931231,0.8123640287894264,0.8093671167480511,6137.875489076655,0.4043360839415365,3046.801137969234,3075.9418574521205,14.228381697327775,0,3.411996535200861e-33,0.0,0.0,0.0,10.56746190848935,0.8664706090904779
short_with_spot,2026-03-23,short_one_futures_only,-1,control,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,-59.22050243106878,-31.01695006773511,-114.77731938915511,0.0,-0.0010526835124414378,0.0,0.0,0.0,-145.79532214040267,-145.77859248958163,2.6132523017297937,1.6165556908841074,-74.03237373598067,145.79532214040267,0.8218142284991589,0.0,0.0,0.41090711424957943,145.79532214040267,0.0,14.228381697327775,0,0.013161576125236012,3040.369905315352,3130.9038968834916,0.41191459027363514,10.56746190848935,0.9950355788980864
short_with_spot,2026-03-23,short_two_futures_only,-1,control,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,-59.22050243106878,-31.01695006773511,-112.86941802020631,0.0,-0.0009944688903096104,0.0,0.0,0.0,-143.88736255683173,-143.87085183963038,2.343341599077077,1.530797700245554,-73.01786335428359,143.88736255683173,0.8123640287894264,0.0,0.0,0.4043360839415365,143.88736255683173,0.0,14.228381697327775,0,3.411996535200861e-33,2985.3133620863027,3075.9418574521205,0.40468355837402553,10.56746190848935,0.9955483309147954
short_with_spot,2026-04-20,short_no_hedge,-1,primary,2026-04-20,2026-05-11,exercise,21.6837119363301,25.067009493124715,-25.067009493124715,-3.3832975567946164,0.0,0.0,0.014934909810511494,0.0,0.0,0.0,-3.3683626469840995,-3.366044244703141,55.32178743282986,7.437861751392658,-23.286143174213482,23.395824646022792,0.0,0.0,0.0,0.0,3.3683626469840995,0.0,36.081272791900986,0,19.907908415043092,10.504035885602898,21.6837119363301,0.002594423845317699,22.87754291886631,0.0
