date,n_contracts,front_carry,back_carry,inversion,hump_or_u_shape,material_slope_sign_changes,one_factor_shape_limitation
2024-08-15,3,0.13267648222193634,0.10764296783196887,True,False,0,False
2024-08-16,3,0.12728525881941513,0.10670674778581757,True,False,0,False
2024-08-19,4,0.11148546500274653,0.10333056136372806,True,True,1,True
2024-08-20,4,0.12183662298764758,0.10659964810782432,True,True,1,True
2024-08-21,4,0.08465322366294037,0.09980956178190013,False,True,1,True
2024-08-22,4,0.06739951000529242,0.09962363860086003,False,True,1,True
2024-08-23,4,0.0754858683310167,0.09746663812508448,False,True,1,True
2024-08-26,4,0.08955243442164902,0.0980644674791589,False,True,1,True
2024-08-27,4,0.0738907966897301,0.09826639804683365,False,True,1,True
2024-08-28,4,0.0882151143961176,0.10000854505767841,False,True,1,True
2024-08-29,4,0.07189375483755704,0.09555825669290574,False,True,2,True
2024-08-30,4,0.04776316540609908,0.0910188595832823,False,False,0,False
2024-09-02,4,0.09002439491638582,0.09840649578535113,False,True,1,True
2024-09-03,4,0.13559926315723114,0.1047499307180974,True,False,0,False
2024-09-04,4,0.09224573089951911,0.10150167708148551,False,True,1,True
2024-09-05,4,0.07068969636645964,0.0975456873665022,False,True,1,True
2024-09-06,4,0.08870031810502241,0.10377524686612948,False,True,1,True
2024-09-09,4,0.1555057412924763,0.10713816356251449,True,False,0,False
2024-09-10,4,0.14084893013125566,0.10645616140765717,True,True,1,True
2024-09-11,3,0.15076110962988945,0.10818278167973192,True,False,0,False
2024-09-12,3,0.12756594863117132,0.10470610442052013,True,False,0,False
2024-09-13,3,0.11632248177387886,0.1039771297676523,True,False,0,False
2024-09-18,3,0.12382639740952756,0.11080596765593946,True,False,0,False
2024-09-19,3,0.11050445827840817,0.10782158434621092,True,True,1,True
2024-09-20,3,0.16321724022834336,0.1152847442932631,True,False,0,False
2024-09-23,4,0.13976383393055444,0.1113048369537568,True,False,0,False
2024-09-24,4,-0.02897492277838025,0.08240904668992442,False,False,0,False
2024-09-25,4,0.041171153930383675,0.08754645957813002,False,False,0,False
2024-09-26,4,-0.2720753498592985,0.04510949902305447,False,False,0,False
2024-09-27,3,-0.27219623198398724,-0.015294303963736685,False,False,0,False
2024-09-30,4,-0.47812629244651367,0.02380127074748563,False,False,0,False
2024-10-08,4,-0.07348466867464296,0.04325209514101279,False,False,0,False
2024-10-09,4,-0.12218295381035417,0.04841724720132133,False,False,0,False
2024-10-10,4,-0.05405007773936389,0.052141806569402066,False,False,0,False
2024-10-11,3,0.046049207413671696,0.0597379960329573,False,False,0,False
2024-10-14,3,0.0465593099448173,0.06880481080374667,False,False,0,False
2024-10-15,3,0.12082378623510118,0.08884154741378217,True,False,0,False
2024-10-16,3,0.05998059531803722,0.07263902944415028,False,False,0,False
2024-10-17,3,0.0911054768189481,0.08557030312342699,True,True,1,True
2024-10-18,3,0.04934764087953856,0.05944059214587511,False,True,1,True
2024-10-21,4,0.05915595342410681,0.0663964573319047,False,True,1,True
2024-10-22,4,0.04860740272774093,0.06844915376237207,False,False,0,False
2024-10-23,4,0.044125326835998235,0.06735544236327454,False,False,0,False
2024-10-24,4,0.020849118831591944,0.06587452059727104,False,False,0,False
2024-10-25,4,-0.0433190593389478,0.05647836938145694,False,False,0,False
2024-10-28,4,0.05097048622314092,0.06619927023142962,False,False,0,False
2024-10-29,4,0.03294240663050181,0.06820890315149025,False,False,0,False
2024-10-30,4,0.05913617967790629,0.07243542481466782,False,False,0,False
2024-10-31,4,0.09124370184136005,0.0765209192849225,True,True,1,True
2024-11-01,4,0.0652052822488514,0.07351535665093058,False,True,1,True
2024-11-04,4,-0.04098058631429242,0.06818543482105208,False,False,0,False
2024-11-05,4,-0.06793971083736594,0.06469378004462714,False,False,0,False
2024-11-06,4,0.010638071423302647,0.07214942192307364,False,False,0,False
2024-11-07,4,-0.01191358123746807,0.06842026285361898,False,False,0,False
2024-11-08,3,0.06649337194695132,0.07654804983852692,False,False,0,False
2024-11-11,3,0.128085615989684,0.09120614407239383,True,False,0,False
2024-11-12,3,0.1277243770474693,0.09117477324058516,True,False,0,False
2024-11-13,3,0.12211327904467165,0.0901331824948858,True,False,0,False
2024-11-14,3,0.06289063312407571,0.08297457292198873,False,False,0,False
2024-11-15,3,0.04993685156093794,0.07921842730079863,False,False,0,False
2024-11-18,4,0.048701550814097605,0.08018754792494955,False,False,0,False
2024-11-19,4,0.0787201540633129,0.08319432271315255,False,True,1,True
2024-11-20,4,0.1209786550506643,0.09334808893262074,True,False,0,False
2024-11-21,4,0.15393017043300739,0.0998714335131986,True,False,0,False
2024-11-22,4,0.17546768636509139,0.11136016867292302,True,False,0,False
2024-11-25,4,0.14051223183584513,0.10440143798809769,True,False,0,False
2024-11-26,4,0.1679999748205698,0.10845626606301995,True,False,0,False
2024-11-27,4,0.0889407243579884,0.09145270266085569,False,True,1,True
2024-11-28,4,0.13799695135424972,0.10261292553749564,True,True,1,True
2024-11-29,4,0.10130301165849671,0.09388891896372843,True,True,1,True
2024-12-02,4,0.1436937803598794,0.09871168344691705,True,True,1,True
2024-12-03,4,0.12712337697436837,0.09593718839266169,True,True,1,True
2024-12-04,4,0.122905846321074,0.09678903676271126,True,True,1,True
2024-12-05,4,0.12012667745227323,0.09880742694558152,True,True,1,True
2024-12-06,4,0.07564248149765658,0.09358030331544709,False,True,2,True
2024-12-09,4,0.18344186793964543,0.10285331161469187,True,False,0,False
2024-12-10,4,0.03231886610491374,0.09005471620168044,False,False,0,False
2024-12-11,4,0.1069735564070963,0.09402486399808253,True,True,1,True
2024-12-12,4,0.09143258930220959,0.09443458346717348,False,True,1,True
2024-12-13,3,0.06851969420401108,0.09556184637237243,False,False,0,False
2024-12-16,3,0.09971491850859954,0.10429645431820224,False,False,0,False
2024-12-17,3,0.08379792728329127,0.10007831715719348,False,False,0,False
2024-12-18,3,0.09844663430348256,0.10283589698804739,False,False,0,False
2024-12-19,3,0.06636604797328656,0.09629144616930574,False,False,0,False
2024-12-20,3,0.10761517227668042,0.10359810668556713,True,True,1,True
2024-12-23,4,0.08842798885426256,0.09889280574034873,False,False,0,False
2024-12-24,4,0.09376081217054415,0.09936461364773846,False,True,2,True
2024-12-25,4,0.050793859037317236,0.0931924316263539,False,False,0,False
2024-12-26,4,0.091954465193496,0.09805865939893668,False,True,1,True
2024-12-27,4,0.09315295292161825,0.09796030156224628,False,True,1,True
2024-12-30,4,0.05168665288474627,0.09316722901796219,False,False,0,False
2024-12-31,4,0.1211649621076829,0.102431662393523,True,False,0,False
2025-01-02,4,0.08716213484609608,0.10256076506685528,False,False,0,False
2025-01-03,4,0.01490657871344228,0.09174382617853206,False,False,0,False
2025-01-06,4,0.06642583408880905,0.09747910927517517,False,False,0,False
2025-01-07,4,0.11727483872522616,0.10281980735970443,True,True,1,True
2025-01-08,4,0.15081473100543955,0.10513518184107185,True,False,0,False
2025-01-09,4,0.2482307089460402,0.11205174263617453,True,False,0,False
2025-01-10,3,0.11259877115042573,0.10533585989960442,True,True,1,True
2025-01-13,3,0.0972820764616835,0.09932204520340367,False,True,1,True
2025-01-14,3,0.06575742418000446,0.09201374540125405,False,False,0,False
2025-01-15,3,0.09185575655498575,0.09808780369086394,False,True,1,True
2025-01-16,3,0.11600949922266492,0.1020024451795799,True,True,1,True
2025-01-17,3,0.0796180871477023,0.09382767531193942,False,False,0,False
2025-01-20,4,0.08462278082762292,0.09222858579234937,False,True,2,True
2025-01-21,4,0.07833596726490247,0.09174554803208514,False,True,1,True
2025-01-22,4,0.047212096925158015,0.08769674850080224,False,True,1,True
2025-01-23,4,0.07000095053620162,0.09133614423794066,False,False,0,False
2025-01-24,4,-0.006151980000905563,0.08193174139949441,False,False,0,False
2025-01-27,4,0.07918817524132926,0.09059127151132897,False,True,1,True
2025-02-05,4,0.06743903480195781,0.09103931653029607,False,False,0,False
2025-02-06,4,0.07957206630410835,0.09197933439656295,False,True,1,True
2025-02-07,4,0.03889378862145947,0.08783232483426527,False,False,0,False
2025-02-10,4,0.13978158263020118,0.09527517190439515,True,False,0,False
2025-02-11,4,0.06515727392455628,0.09359655471932513,False,True,1,True
2025-02-12,4,0.10625368936858708,0.0964415310221083,True,False,0,False
2025-02-13,4,-0.006306997811297179,0.09242024251519754,False,False,0,False
2025-02-14,3,0.08239218657656788,0.09518986446631361,False,True,1,True
2025-02-17,3,0.11544331858074498,0.10307829876503899,True,False,0,False
2025-02-18,3,0.06930720571854926,0.09620173835342377,False,False,0,False
2025-02-19,3,0.09992124728132565,0.10089193519724456,False,True,1,True
2025-02-20,3,0.1617023960673476,0.10938593917593828,True,False,0,False
2025-02-21,3,0.10938820788649625,0.10217375362898988,True,False,0,False
2025-02-24,4,0.20902610450974657,0.11755727323953337,True,False,0,False
2025-02-25,4,0.18362751055893325,0.11825307719443881,True,False,0,False
2025-02-26,4,0.2437503146228665,0.13137924915058283,True,False,0,False
2025-02-27,4,0.2136357450421903,0.12577154652608646,True,False,0,False
2025-02-28,4,0.1181496492612455,0.11510944306577274,True,True,1,True
2025-03-03,4,0.1766334428992841,0.12001313235770746,True,False,0,False
2025-03-04,4,0.24697810672677273,0.12860891759569287,True,False,0,False
2025-03-05,4,0.2867001803935963,0.13541340132777432,True,False,0,False
2025-03-06,4,0.21576043566740985,0.12877537435177625,True,False,0,False
2025-03-07,4,0.22095919360291333,0.1333837321369912,True,False,0,False
2025-03-10,4,0.4058503372184388,0.14899977542147064,True,False,0,False
2025-03-11,4,0.30275010996117546,0.14434298561613648,True,False,0,False
2025-03-12,4,0.29736176859292723,0.14550850676194707,True,False,0,False
2025-03-13,4,0.2717055392058256,0.1379834715108937,True,False,0,False
2025-03-14,3,0.1231497378762491,0.12010462951234145,True,True,1,True
2025-03-17,3,0.20563670714081728,0.13954138526012097,True,False,0,False
2025-03-18,3,0.19448381711618046,0.13791262636731133,True,False,0,False
2025-03-19,3,0.165923611059338,0.1346842628985609,True,False,0,False
2025-03-20,3,0.16930209338132224,0.13538589113548044,True,False,0,False
2025-03-21,3,0.1904501096683752,0.13817935696063968,True,False,0,False
2025-03-24,4,0.186318381999109,0.13599198815212982,True,False,0,False
2025-03-25,4,0.15103171072955926,0.12977393870347145,True,False,0,False
2025-03-26,4,0.19101601372145713,0.13346090929402657,True,False,0,False
2025-03-27,4,0.13620406340737481,0.12925108012004485,True,True,1,True
2025-03-28,4,0.16962054768096366,0.13196797779550745,True,True,2,True
2025-03-31,4,0.14300084019839016,0.132079010778143,True,True,1,True
2025-04-01,4,0.1950380018014061,0.1394573374462199,True,False,0,False
2025-04-02,4,0.14958750096671722,0.13317286783757712,True,True,1,True
2025-04-03,4,0.1514937974000682,0.13280546260738776,True,True,1,True
2025-04-07,4,-0.26842276505303353,0.10020563881995738,False,False,0,False
2025-04-08,4,0.38924143030927977,0.16330804079297756,True,False,0,False
2025-04-09,4,0.37433581178212627,0.16342931552143908,True,False,0,False
2025-04-10,4,0.2946619356146211,0.15622874208755502,True,False,0,False
2025-04-11,3,0.20287858930349614,0.14979768966384605,True,False,0,False
2025-04-14,3,0.30027073527798825,0.17498671122671405,True,False,0,False
2025-04-15,3,0.26625980165215896,0.1728921540372494,True,False,0,False
2025-04-16,3,0.28432121255552395,0.17482488500916663,True,False,0,False
2025-04-17,3,0.22398999118172802,0.15559353315188243,True,False,0,False
2025-04-18,3,0.24595431642091295,0.15844067552137428,True,False,0,False
2025-04-21,4,0.23394631361592952,0.13963919308055195,True,False,0,False
2025-04-22,4,0.23231410015042933,0.14094238832659672,True,False,0,False
2025-04-23,4,0.21547297414659466,0.13434835344669482,True,False,0,False
2025-04-24,4,0.18750686701065278,0.13277350551720113,True,False,0,False
2025-04-25,4,0.20144386553144328,0.1312377288374258,True,False,0,False
2025-04-28,4,0.19917207858072114,0.13095343091924483,True,False,0,False
2025-04-29,4,0.16067760727802202,0.12943463606331945,True,True,1,True
2025-04-30,4,0.21851799862406443,0.13608346669975238,True,False,0,False
2025-05-06,4,0.23127838815793497,0.1373820525546609,True,False,0,False
2025-05-07,4,0.2790504433068794,0.14038784191748377,True,False,0,False
2025-05-08,4,0.21576349131789094,0.13864238823864392,True,False,0,False
2025-05-09,3,0.20552233338013282,0.13978450226300065,True,False,0,False
2025-05-12,3,0.20031183045067893,0.1399091057707788,True,False,0,False
2025-05-13,3,0.2437545031009929,0.14843010938981274,True,False,0,False
2025-05-14,3,0.1945249324818455,0.13977362296953105,True,False,0,False
2025-05-15,3,0.18965494912300168,0.141130357743964,True,False,0,False
2025-05-16,3,0.24156584313800278,0.15219587050442535,True,False,0,False
2025-05-19,4,0.2248267300966136,0.15794949694444946,True,False,0,False
2025-05-20,4,0.24487549677307638,0.16722098526995527,True,False,0,False
2025-05-21,4,0.2660289202946824,0.1694739659245176,True,False,0,False
2025-05-22,4,0.24976706732164772,0.16723389995323124,True,False,0,False
2025-05-23,4,0.2688112836060941,0.16942229914076118,True,False,0,False
2025-05-26,4,0.24939190704368736,0.17329948255771316,True,False,0,False
2025-05-27,4,0.2390107528349685,0.17110626666986764,True,False,0,False
2025-05-28,4,0.2333345883362755,0.1670949868325114,True,False,0,False
2025-05-29,4,0.17123280175489153,0.15549025782951093,True,True,1,True
2025-05-30,4,0.19002301052371584,0.15927237772996078,True,True,1,True
2025-06-03,4,0.23807871906224326,0.1673696436979724,True,False,0,False
2025-06-04,4,0.24500806357387758,0.1691204813870196,True,False,0,False
2025-06-05,4,0.25054461192989913,0.16982590848768989,True,False,0,False
2025-06-06,4,0.22366966238646152,0.16570612856087444,True,False,0,False
2025-06-09,4,0.23796822570284956,0.16256611428643905,True,False,0,False
2025-06-10,4,0.2519885728877404,0.16433683346261674,True,False,0,False
2025-06-11,4,0.2543554254035334,0.16185679830985192,True,False,0,False
2025-06-12,4,0.24728446846164207,0.16308355064038027,True,False,0,False
2025-06-13,3,0.20284381187015102,0.16081169673646406,True,False,0,False
2025-06-16,3,0.19800304408425387,0.1590642293938454,True,False,0,False
2025-06-17,3,0.19319789153268557,0.15745625448877426,True,False,0,False
2025-06-18,3,0.1954981582461371,0.15994055522474754,True,False,0,False
2025-06-19,3,0.16291857959095132,0.15338567566282454,True,True,1,True
2025-06-20,3,0.14646724794989516,0.14282098772429758,True,True,1,True
2025-06-23,4,0.17734443433107208,0.1498176598977045,True,False,0,False
2025-06-24,4,0.14696548021605682,0.1391203470120041,True,True,1,True
2025-06-25,4,0.09924058707139606,0.12229522153483009,False,True,2,True
2025-06-26,4,0.1021030968992239,0.11898213206201197,False,True,2,True
2025-06-27,4,0.1355719854562522,0.12609250560627044,True,True,1,True
2025-06-30,4,0.21582550415550558,0.1425030716594617,True,False,0,False
2025-07-01,4,0.271863333854699,0.1569888622078712,True,False,0,False
2025-07-02,4,0.16695418926695027,0.14192384983832335,True,False,0,False
2025-07-03,4,0.23626926510626528,0.14766192534406908,True,False,0,False
2025-07-04,4,0.20881376130354953,0.1468915056956703,True,False,0,False
2025-07-07,4,0.2720564423275508,0.15521222855024128,True,False,0,False
2025-07-08,4,0.14708160047910843,0.13993343363030608,True,True,2,True
2025-07-09,4,0.18715327101684437,0.14250286513820676,True,False,0,False
2025-07-10,4,0.21360220854093198,0.14234546514903795,True,False,0,False
2025-07-11,3,0.12383049619067074,0.12956761798772268,False,True,1,True
2025-07-14,3,0.1548386924902243,0.13666254667096397,True,False,0,False
2025-07-15,3,0.16329452776455555,0.13906409753283855,True,False,0,False
2025-07-16,3,0.16827103200051097,0.1413741734665983,True,False,0,False
2025-07-17,3,0.1385252883435574,0.13540039603244158,True,True,1,True
2025-07-18,3,0.1301331423938668,0.1332379447076315,False,False,0,False
2025-07-21,4,0.16375428367952297,0.1322780110809695,True,False,0,False
2025-07-22,4,0.11054775348246246,0.12529343352364272,False,True,1,True
2025-07-23,4,0.09857784738366263,0.1222344048323466,False,False,0,False
2025-07-24,4,0.07173084703134841,0.11655473133703398,False,False,0,False
2025-07-25,4,0.10743002021358362,0.12088843486150891,False,True,1,True
2025-07-28,4,0.15800785708040158,0.12891463552193871,True,False,0,False
2025-07-29,4,0.13320167514372522,0.12740148567442178,True,True,2,True
2025-07-30,4,0.14419734822112557,0.1293223306761539,True,True,2,True
2025-07-31,4,0.17772664498582041,0.13347855661729235,True,False,0,False
2025-08-01,4,0.21112156456158068,0.13578931526089486,True,False,0,False
2025-08-04,4,0.12643931972262595,0.12896692848304311,False,True,1,True
2025-08-05,4,0.16301511939874816,0.13319276098876723,True,True,1,True
2025-08-06,4,0.15097312992109746,0.12926164049639452,True,True,1,True
2025-08-07,4,0.2168859504405115,0.13591450885512923,True,False,0,False
2025-08-08,3,0.13759813965808323,0.13477302014464176,True,False,0,False
2025-08-11,3,0.12712416616610953,0.13067170756068225,False,False,0,False
2025-08-12,3,0.11470569069309165,0.12761509748785568,False,False,0,False
2025-08-13,3,0.0943526821529855,0.11815826654340938,False,False,0,False
2025-08-14,3,0.07782732058668415,0.11406985413869725,False,False,0,False
2025-08-15,3,0.0570167115655282,0.10471566754700325,False,False,0,False
2025-08-18,4,0.08900892782331694,0.10388411557852711,False,True,2,True
2025-08-19,4,0.1102997642338811,0.11148139781259855,False,True,2,True
2025-08-20,4,0.05881714381646177,0.09823021827624837,False,False,0,False
2025-08-21,4,0.09621558079921695,0.1047538624900693,False,True,2,True
2025-08-22,4,0.03778378543751033,0.09548789529904284,False,False,0,False
2025-08-25,4,0.12703250175315514,0.10565018152849964,True,False,0,False
2025-08-26,4,0.12517501266336226,0.10894979234406735,True,True,1,True
2025-08-27,4,0.11078260625619984,0.10996624035177806,True,True,1,True
2025-08-28,4,0.1868041063410979,0.12396684682662527,True,False,0,False
2025-08-29,4,0.17238431068809262,0.12705423504857788,True,False,0,False
2025-09-01,4,0.29636271481737153,0.14506905944797557,True,False,0,False
2025-09-02,4,0.17503310196127236,0.12939913029374597,True,False,0,False
2025-09-03,4,0.1961605296878551,0.13579859334816102,True,False,0,False
2025-09-04,4,0.134523767118254,0.12924925756363695,True,True,1,True
2025-09-05,4,0.0803192561609336,0.1192986744328973,False,False,0,False
2025-09-08,4,0.29368218841294685,0.13704642480442997,True,False,0,False
2025-09-09,4,0.26927886016242714,0.1402985194263113,True,False,0,False
2025-09-10,4,0.39777942073565015,0.15032214046759132,True,False,0,False
2025-09-11,4,0.08046838583276358,0.1268236418152881,False,True,2,True
2025-09-12,3,0.18271953466443333,0.14001981131595811,True,False,0,False
2025-09-15,3,0.2250688601810178,0.15029385461400402,True,False,0,False
2025-09-16,3,0.19081914697621205,0.14104847704847168,True,False,0,False
2025-09-17,3,0.1653610385234485,0.1347731981324952,True,True,1,True
2025-09-18,3,0.24672422878225883,0.1513105019125043,True,False,0,False
2025-09-19,3,0.23658003133770103,0.14791488188225507,True,False,0,False
2025-09-22,4,0.2507527007854619,0.15165492209130826,True,False,0,False
2025-09-23,4,0.2972155621077633,0.1624113212316745,True,False,0,False
2025-09-24,4,0.19795103055019192,0.14576895165960949,True,False,0,False
2025-09-25,4,0.2160801442415183,0.14569041074262673,True,False,0,False
2025-09-26,4,0.16316249646224404,0.14418460167215533,True,True,1,True
2025-09-29,4,0.06949923300987865,0.13043875114064804,False,False,0,False
2025-09-30,4,0.09860223553984208,0.13168999386912675,False,False,0,False
2025-10-09,4,0.2307336957800542,0.14130984863449456,True,True,1,True
2025-10-10,3,0.13584222905250046,0.14282856089879392,False,False,0,False
2025-10-13,3,0.15476829765464287,0.15349408020812544,True,True,1,True
2025-10-14,3,0.18485453735103036,0.16072660989965665,True,False,0,False
2025-10-15,3,0.16112884374647485,0.1505940206753256,True,False,0,False
2025-10-16,3,0.15276036530031145,0.15253248773576142,False,True,1,True
2025-10-17,3,0.13080046500476794,0.14414387964133568,False,False,0,False
2025-10-20,4,0.1576757970209291,0.14471819600040478,True,False,0,False
2025-10-21,4,0.1346473136671138,0.14102300072195423,False,True,1,True
2025-10-22,4,0.12836016467920194,0.13917089698562796,False,True,1,True
2025-10-23,4,0.10866325430008786,0.13627276663681406,False,False,0,False
2025-10-24,4,0.09655495990815237,0.1350698122969774,False,False,0,False
2025-10-27,4,0.17951309970535959,0.1445228303364829,True,False,0,False
2025-10-28,4,0.14004230557057656,0.13844671994594066,True,True,2,True
2025-10-29,4,0.1082051122900019,0.1318849617538182,False,False,0,False
2025-10-30,4,0.10941317894988686,0.1315172356058696,False,False,0,False
2025-10-31,4,0.1600021298304113,0.13458567773142316,True,False,0,False
2025-11-03,4,0.16894262867441076,0.13550605840626515,True,False,0,False
2025-11-04,4,0.19288369805552097,0.14281131462732521,True,False,0,False
2025-11-05,4,0.21399461658519311,0.14520469895497276,True,False,0,False
2025-11-06,4,0.20287571031407475,0.14421238431775352,True,False,0,False
2025-11-07,4,0.17134558403810987,0.1428235835122834,True,False,0,False
2025-11-10,4,0.20990095258113847,0.1462099324391878,True,False,0,False
2025-11-11,4,0.2747426847789924,0.15039633674519984,True,False,0,False
2025-11-12,4,0.14544177692186677,0.14642990857895835,False,True,1,True
2025-11-13,4,0.14588003357613835,0.14834319885075076,False,True,1,True
2025-11-14,3,0.18559556869888558,0.15359017449070653,True,False,0,False
2025-11-17,3,0.1893967557660033,0.1556450833295119,True,False,0,False
2025-11-18,3,0.15206070982695946,0.1493375762307056,True,True,1,True
2025-11-19,3,0.14844525678985954,0.14849074935757797,False,True,1,True
2025-11-20,3,0.13622538788724034,0.14643315452970174,False,False,0,False
2025-11-21,3,0.09975085124140338,0.14192710311005363,False,False,0,False
2025-11-24,4,0.12431136965471758,0.14150082696892208,False,False,0,False
2025-11-25,4,0.16053017064023734,0.14868982579474094,True,False,0,False
2025-11-26,4,0.15778087382198364,0.14926029282732928,True,True,1,True
2025-11-27,4,0.17975196072977434,0.15410138416524338,True,False,0,False
2025-11-28,4,0.17763758164774365,0.15620103080612793,True,False,0,False
2025-12-01,4,0.24362086426455642,0.1633882728763374,True,False,0,False
2025-12-02,4,0.2037938976370082,0.15807940648580826,True,False,0,False
2025-12-03,4,0.16286925156394919,0.1529667286862802,True,False,0,False
2025-12-04,4,0.12215417378039965,0.14931674009291834,False,False,0,False
2025-12-05,4,0.08952506007418451,0.14746371939151662,False,False,0,False
2025-12-08,4,0.17020466246563715,0.15432706744110217,True,False,0,False
2025-12-09,4,0.14978049722389464,0.15299479771201926,False,True,1,True
2025-12-10,4,0.18779027963241537,0.15896629924927605,True,False,0,False
2025-12-11,4,0.05514912202998851,0.1508932598372373,False,False,0,False
2025-12-12,3,0.13667222411726204,0.15073296113628487,False,False,0,False
2025-12-15,3,0.12667403290430607,0.15011208311709634,False,False,0,False
2025-12-16,3,0.11836802734687685,0.14899231485240377,False,False,0,False
2025-12-17,3,0.11609014229069028,0.14611880494670562,False,False,0,False
2025-12-18,3,0.11932686812226441,0.14503135324224936,False,False,0,False
2025-12-19,3,0.09600096750415311,0.1383527892238629,False,False,0,False
2025-12-22,4,0.12749292909944845,0.14299380236306383,False,False,0,False
2025-12-23,4,0.11629200467395003,0.14102855749830503,False,False,0,False
2025-12-24,4,0.10566592564478272,0.1355026621922934,False,False,0,False
2025-12-25,4,0.0886140998048522,0.12896712182915981,False,False,0,False
2025-12-26,4,0.0400043605867673,0.12214486107945556,False,False,0,False
2025-12-29,4,0.07287763499934691,0.12829930589880306,False,False,0,False
2025-12-30,4,0.024218376325600484,0.12353713211260842,False,False,0,False
2025-12-31,4,0.058646653011023474,0.13317059901176864,False,False,0,False
2026-01-05,4,-0.004594775088532807,0.1175410845799995,False,False,0,False
2026-01-06,4,-0.02513093266746435,0.1104525834769096,False,False,0,False
2026-01-07,4,0.12182739594641696,0.12348095296368443,False,True,1,True
2026-01-08,4,0.10382855087335038,0.12473016303822153,False,False,0,False
2026-01-09,3,0.049140917068435847,0.1028599937278462,False,False,0,False
2026-01-12,3,0.01704981550718431,0.08589635614992466,False,False,0,False
2026-01-13,3,0.017387745829767046,0.08515538570068294,False,False,0,False
2026-01-14,3,0.06832081337369271,0.10017795971212257,False,False,0,False
2026-01-15,3,0.013966353612773326,0.08346331146199613,False,False,0,False
2026-01-16,3,0.024913246371923197,0.09038288517181567,False,False,0,False
2026-01-19,4,0.06672686827955478,0.0925687109046175,False,True,1,True
2026-01-20,4,0.0462951191857955,0.09040707668534564,False,False,0,False
2026-01-21,4,-0.0062335489240384016,0.08119216504405358,False,False,0,False
2026-01-22,4,-0.0009404919049424126,0.08103508998393162,False,False,0,False
2026-01-23,4,-0.09552572771412812,0.060298304942577576,False,False,0,False
2026-01-26,4,0.08851874287164262,0.08680598891324144,True,True,1,True
2026-01-27,4,0.006834306831623194,0.07514009124294721,False,False,0,False
2026-01-28,4,-0.0029878183087878093,0.07567930949869058,False,False,0,False
2026-01-29,4,-0.032783389087058516,0.06863199938513755,False,False,0,False
2026-01-30,4,-0.0598801757313885,0.06436170531294347,False,False,0,False
2026-02-02,4,0.21499580917437808,0.1017175205151913,True,False,0,False
2026-02-03,4,0.001126345866654277,0.07849906133354308,False,False,0,False
2026-02-04,4,-0.07091030675792333,0.07796256540978774,False,False,0,False
2026-02-05,4,-0.027981744437706277,0.08573730114916724,False,False,0,False
2026-02-06,4,0.13932073172331708,0.09658367353664672,True,True,1,True
2026-02-09,3,0.01551788614345945,0.08427114027198507,False,False,0,False
2026-02-10,3,0.04267069538043861,0.08896033196867977,False,False,0,False
2026-02-11,3,0.011903278392316932,0.08030834535043553,False,False,0,False
2026-02-12,3,-0.019946151904917456,0.07807019996142596,False,False,0,False
2026-02-13,3,0.038799300685775896,0.08847863957115189,False,False,0,False
2026-02-24,3,0.061071712087485554,0.0916780796576232,False,False,0,False
2026-02-25,4,0.04935553632991823,0.08858538476599481,False,False,0,False
2026-02-26,4,0.0990431549774473,0.10110872708878896,False,True,1,True
2026-02-27,4,0.07004178929488822,0.10412583821149639,False,False,0,False
2026-03-02,4,0.12365101951106755,0.1093048159239844,True,True,2,True
2026-03-03,4,0.04411501836542843,0.09751407386250104,False,False,0,False
2026-03-04,4,0.09030143968054528,0.10632567162800309,False,True,1,True
2026-03-05,4,0.12590595152705092,0.11282558961157223,True,True,2,True
2026-03-06,4,0.12386102529419069,0.11466271368194227,True,True,2,True
2026-03-09,4,0.056561237975565136,0.11411177180139433,False,False,0,False
2026-03-10,4,0.1475774704079184,0.11435361914120258,True,True,2,True
2026-03-11,4,0.22521873812077933,0.12262752820109703,True,False,0,False
2026-03-12,4,0.30141986206716964,0.12842977919635815,True,False,0,False
2026-03-13,3,0.13438494083406793,0.1241737040401576,True,False,0,False
2026-03-16,3,0.13137766218757374,0.12513199002328018,True,True,1,True
2026-03-17,3,0.10963562671755114,0.12550418714234451,False,True,1,True
2026-03-18,3,0.12270277042288914,0.12990208279549412,False,True,1,True
2026-03-19,3,0.08490462810041134,0.1300958631618671,False,False,0,False
2026-03-20,3,0.10612336608688416,0.1274387312847935,False,True,1,True
2026-03-23,4,0.09677911269294824,0.1342185923103419,False,True,1,True
2026-03-24,4,0.10541573751462166,0.12876606145264172,False,True,1,True
2026-03-25,4,0.2143784579612285,0.1468600849420404,True,False,0,False
2026-03-26,4,0.18777448762773424,0.1467682593816987,True,False,0,False
2026-03-27,4,0.1225878939295804,0.13432914904510063,False,True,1,True
2026-03-30,4,0.18909804348604242,0.14628445301457718,True,False,0,False
2026-03-31,4,0.13779276220204623,0.14271352247679797,False,True,1,True
2026-04-01,4,0.1784629967015128,0.14198339764723286,True,True,2,True
2026-04-02,4,0.17074925175809247,0.14756295456260052,True,True,2,True
2026-04-03,4,0.11852176866187714,0.143249077153142,False,True,1,True
2026-04-07,4,0.17327867604681865,0.14453674438648184,True,True,2,True
2026-04-08,4,0.050682577754089166,0.12275242582626897,False,True,1,True
2026-04-09,4,0.11910533499699012,0.13572025224147707,False,True,1,True
