date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2023-08-24,-0.010524007455308106,0.02570412464692487,0.03029350674287765,45.6235371937571,77.20248485819893,4
2023-08-25,-0.013088332370814307,0.02402303961993094,0.02799221256482511,45.18546882667238,73.83133314915771,4
2023-08-28,-0.009305255452892678,0.026323292454447873,0.031019208881039543,43.55146257350907,73.66985149441406,4
2023-08-29,-0.01343795397398631,0.028139615592797984,0.032131480633657734,50.38346734036554,80.61136349649453,4
2023-08-30,-0.013046901386492987,0.030602140120794884,0.03362294414549449,50.49242715114087,80.02729164461573,4
2023-08-31,-0.012600387153046896,0.019741298877484794,0.0245997020840485,41.607137487809496,67.9787957964522,4
2023-09-01,-0.010722789075402878,0.025866497665002364,0.030362513116134745,44.9665834671091,73.28169016789457,4
2023-09-04,-0.0117841252944068,0.023432726464547454,0.027824276075578046,44.15032265352488,71.78626730058684,4
2023-09-05,-0.011435012101446469,0.027002417698204613,0.030690914984598,45.55728528551458,73.11726926679633,4
2023-09-06,-0.014718132364706125,0.0432987656184237,0.045466907378418235,59.08960585735895,89.05102004559798,4
2023-09-07,-0.015114630197333235,0.030795545370515643,0.03352974322382587,49.90871737425664,77.06221257556918,4
2023-09-08,-0.010994518754868364,0.027238471738242943,0.028510416699913183,43.55245140948227,69.42878085842374,3
2023-09-11,-0.01180460212046479,0.028480813388994924,0.029641274982745932,45.941329545992026,72.13896459856791,3
2023-09-12,-0.012060407855874785,0.027392825817144223,0.02862088788700383,45.07513687527171,70.09274989518754,3
2023-09-13,-0.010127188837233547,0.026051471149986224,0.027422735875295205,40.77884486748068,65.25367922999753,3
2023-09-14,-0.010515068756790128,0.021686120092546838,0.023178361498497464,36.61274418795074,57.000226848128584,3
2023-09-15,-0.008645462366190626,0.02106372935552503,0.022899907275861955,34.22304505518483,55.76777481009875,3
2023-09-18,-0.00707828353865678,0.013354753184993472,0.017221599843883724,24.059887748930578,45.083494817966965,4
2023-09-19,-0.007310816932444761,0.013122509327527041,0.017312467771655644,24.09048708164346,45.620876379114236,4
2023-09-20,-0.006821298206540711,0.015536662914529039,0.019945557891781648,25.684001466187283,49.06350845188695,4
2023-09-21,-0.006446104494146436,0.015784054216687382,0.01988889732739477,24.8548006496776,47.542686391941906,4
2023-09-22,-0.0078109429469401595,0.014473814761112085,0.01893311492244258,25.764213228878816,48.23720936925473,4
2023-09-25,-0.005971155108376045,0.015605460376951284,0.01959816109506399,24.240322277822315,46.907086555999754,4
2023-09-26,-0.0068034335438836475,0.012733584724152324,0.016816336726025526,22.124462877239466,42.63286707228968,4
