date,delta,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std
2024-12-03,0.004098360655737705,4,0.13190028145082183,0.0028835468138951347,0.053698666779494024,0.12126774345988568,0.0003069558927460108,0.017520156755748813
2024-12-04,0.004098360655737705,4,0.12036672191869086,0.002876362122318618,0.05363172682581289,0.11845884246803717,0.00029941040307653077,0.017303479507790643
2024-12-05,0.004098360655737705,4,0.11764767763991621,0.0028692916711709,0.05356576958441744,0.11643650113048538,0.00029198682838161,0.017087622080957023
2024-12-06,0.004098360655737705,4,0.11569003098040154,0.0028623354596430815,0.053500798682291476,0.08230832945444176,0.0002846851182295898,0.016872614445591703
2024-12-09,0.004098360655737705,4,0.08265361915596137,0.0028554934404785106,0.053436817274969795,0.15856723760841845,0.0002775051723755727,0.01665848649714531
2024-12-10,0.004098360655737705,4,0.15647300564320693,0.0028487655197433695,0.053373828040935656,0.0555975487973056,0.00027044684058977783,0.016445268030341673
2024-12-11,0.004098360655737705,4,0.05679731609004402,0.002842151556665837,0.05331183317675202,0.09601734032053315,0.00026350992256039596,0.016232988713123533
2024-12-12,0.004098360655737705,4,0.09592407890918139,0.002835651363545057,0.05325083439294691,0.08715037473910676,0.00025669416787204685,0.016021678060429465
2024-12-13,0.004098360655737705,3,0.08734076746309055,0.0028292647057309565,0.05319083291067133,0.07037498801598513,0.0004931736567758086,0.0222075135207841
2024-12-16,0.004098360655737705,3,0.07110202518413297,0.003050856245441665,0.0552345566239258,0.10128397857649268,0.0004888321621534339,0.022109549116918554
2024-12-17,0.004098360655737705,3,0.10102223746293608,0.00304678807664412,0.05519771803837655,0.0894352477102102,0.00047818072701782136,0.021867343849169732
2024-12-18,0.004098360655737705,3,0.08955254737197127,0.0030368072198570448,0.0551072338251254,0.102555278167713,0.0004675140531202749,0.021622073284499683
2024-12-19,0.004098360655737705,3,0.10225286819365519,0.003026812083688972,0.0550164710217674,0.07223525481279625,0.0004569844743831381,0.021377195194485596
2024-12-20,0.004098360655737705,3,0.07290278206575414,0.003016945411633465,0.05492672766179927,0.10844465127258439,0.0004465961999270781,0.02113282281019453
2024-12-23,0.004098360655737705,4,0.10795384031507967,0.003007211147819183,0.05483804471185295,0.09083889393982637,0.0003251979160617096,0.018033244745794076
2024-12-24,0.004098360655737705,4,0.09091129097352121,0.0028934556895142466,0.053790851355172344,0.09522096142669176,0.00031623570361047804,0.01778301728083505
2024-12-25,0.004098360655737705,4,0.0951531761677461,0.0028850577076618283,0.05371273319857991,0.058579978155958425,0.00030866223435067577,0.017568785796140716
2024-12-26,0.004098360655737705,4,0.059684337565000974,0.0028779610384242088,0.053646631193619315,0.08932866706360001,0.00030122014441566806,0.01735569486985952
2024-12-27,0.004098360655737705,4,0.0894493762391209,0.0028709874773132278,0.05358159644237215,0.09232938446535462,0.000293895361395222,0.01714337660425221
2024-12-30,0.004098360655737705,4,0.09235410072287388,0.0028641238378700282,0.05351750963815514,0.06011817552105063,0.00028668771600247307,0.01693185506678087
2024-12-31,0.004098360655737705,4,0.06117332801262362,0.0028573699614654747,0.05345437270668766,0.11599709452925391,0.0002795971431287975,0.016721158546249046
2025-01-02,0.004098360655737705,4,0.11526468099170435,0.002850725787089962,0.05339218844634449,0.09499147211612585,0.00027262353327867344,0.0165113153103765
2025-01-03,0.004098360655737705,4,0.09493102821780233,0.0028441912121414357,0.05333095922765158,0.036842561235457545,0.00026576673088711484,0.016302353538281363
2025-01-06,0.004098360655737705,4,0.03864230038229095,0.0028377660908487563,0.05327068697556618,0.07001951677881117,0.0002590265342146032,0.016094301296254
2025-01-07,0.004098360655737705,4,0.07075792546808327,0.002831450234173243,0.05321137316564235,0.11170107254067878,0.0002524026953242318,0.01588718651379884
2025-01-08,0.004098360655737705,4,0.11110608870118786,0.0028252434097872582,0.053153018821015786,0.13688364780434162,0.00024589492012712263,0.015681036959561145
2025-01-09,0.004098360655737705,4,0.13548307364803486,0.002819145342116766,0.05309562451009279,0.20265802031518407,0.000239502868496579,0.015475880217182447
2025-01-10,0.004098360655737705,3,0.199153324676678,0.002813155712448296,0.05303919034495432,0.13202233897027402,0.00043189911431528073,0.020782182616733997
