date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,spot_state,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std,transition_cross_covariance,curve_log_likelihood,return_log_likelihood,curve_innovation_mean,standardized_curve_innovation,log_return,return_residual,standardized_return_residual,sample,model,maturity_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error
2025-07-29,IM2603,2026-03-20,6306.0,7329,17353,close,6773.884,False,0.014,,,154.0,0.6311475409836066,0.12740148567442178,False,0.004098360655737705,6773.884,4,0.17537619066864618,0.003020262408224358,0.05495691410754754,0.15947525652455288,0.00032794754746563607,0.018109322115022308,0.0003252035656011364,8.965627114371227,0.0,0.00036814709905162203,0.21071021185595862,,,,in_sample,exact_rho0_curve,0.19063275400679347,0.10205489507087628,0.09902365620370712,6407.691075770999,6419.961741471509,0.028377829470714655,0.025346590603545494,-113.96174147150941,-101.6910757709993
2025-07-30,IM2508,2025-08-15,6675.6,46466,64269,close,6718.482,False,0.014,,,12.0,0.04918032786885246,0.14419734822112557,False,0.004098360655737705,6718.482,4,0.15713422399875726,0.0030123546928386693,0.05488492227232056,0.1674254556057315,0.0003196222587949353,0.01787798251467249,0.00031702336128987843,9.063570448808788,0.0,0.013830651658762048,0.5793443564366443,,,,in_sample,exact_rho0_curve,0.8216897903142287,0.14481506943937775,0.15327126938058758,6675.397200141278,6672.6216219195185,-0.009073921159462012,-0.0006177212182521818,2.978378080481889,0.20279985872275574
2025-07-30,IM2509,2025-09-19,6604.2,144840,185002,close,6718.482,False,0.014,,,37.0,0.15163934426229508,0.12713967340389565,False,0.004098360655737705,6718.482,4,0.15713422399875726,0.0030123546928386693,0.05488492227232056,0.1674254556057315,0.0003196222587949353,0.01787798251467249,0.00031702336128987843,9.063570448808788,0.0,0.013830651658762048,0.5793443564366443,,,,in_sample,exact_rho0_curve,0.5700023576708945,0.1267901822863946,0.13265620856570712,6604.55000944594,6598.6777397612195,-0.00551653516181147,0.000349491117501044,5.522260238780291,-0.35000944594048633
2025-07-30,IM2512,2025-12-19,6415.2,31250,78570,close,6718.482,False,0.014,,,96.0,0.39344262295081966,0.13140482335939763,False,0.004098360655737705,6718.482,4,0.15713422399875726,0.0030123546928386693,0.05488492227232056,0.1674254556057315,0.0003196222587949353,0.01787798251467249,0.00031702336128987843,9.063570448808788,0.0,0.013830651658762048,0.5793443564366443,,,,in_sample,exact_rho0_curve,0.29557934198986363,0.10646777730203039,0.10950965276868513,6478.451212112348,6470.702417088677,0.0218951705907125,0.02493704605736724,-55.50241708867725,-63.251212112348185
2025-07-30,IM2603,2026-03-20,6249.8,8723,18656,close,6718.482,False,0.014,,,153.0,0.6270491803278688,0.1293223306761539,False,0.004098360655737705,6718.482,4,0.15713422399875726,0.0030123546928386693,0.05488492227232056,0.1674254556057315,0.0003196222587949353,0.01787798251467249,0.00031702336128987843,9.063570448808788,0.0,0.013830651658762048,0.5793443564366443,,,,in_sample,exact_rho0_curve,0.19184267304072478,0.09866853999772182,0.10064283737808495,6371.0920897804735,6363.20967544247,0.028679493298068945,0.030653790678432075,-113.40967544246996,-121.29208978047336
2025-07-31,IM2508,2025-08-15,6612.2,52087,61927,close,6661.186,False,0.014,,,11.0,0.045081967213114756,0.17772664498582041,False,0.004098360655737705,6661.186,4,0.16481959580628097,0.003004574809959978,0.054814001951690935,0.1965178770831329,0.0003114338985842893,0.017647489866388626,0.00030897539441685076,9.240721913552388,0.0,0.02367964465320211,0.8153617154342034,,,,in_sample,exact_rho0_curve,0.8348106336027245,0.15215094691952694,0.17861300919637307,6619.828281863013,6611.935788099505,-0.0008863642105526592,0.02557569806629348,0.26421190049495635,-7.628281863013399
2025-07-31,IM2509,2025-09-19,6538.0,167548,183162,close,6661.186,False,0.014,,,36.0,0.14754098360655737,0.14051561632606938,False,0.004098360655737705,6661.186,4,0.16481959580628097,0.003004574809959978,0.054814001951690935,0.1965178770831329,0.0003114338985842893,0.017647489866388626,0.00030897539441685076,9.240721913552388,0.0,0.02367964465320211,0.8153617154342034,,,,in_sample,exact_rho0_curve,0.5777691782856704,0.13179668302267203,0.1501109729490668,6546.415895114273,6528.750647517766,-0.00959535662299743,0.008718933303397347,9.249352482233917,-8.415895114272644
2025-07-31,IM2512,2025-12-19,6351.8,35653,81718,close,6661.186,False,0.014,,,95.0,0.38934426229508196,0.1361523316998883,False,0.004098360655737705,6661.186,4,0.16481959580628097,0.003004574809959978,0.054814001951690935,0.1965178770831329,0.0003114338985842893,0.017647489866388626,0.00030897539441685076,9.240721913552388,0.0,0.02367964465320211,0.8153617154342034,,,,in_sample,exact_rho0_curve,0.2982765187376351,0.10896234398978992,0.11841719697901568,6419.399021807804,6395.811418485026,0.017735134720872625,0.02718998771009838,-44.01141848502539,-67.59902180780409
2025-07-31,IM2603,2026-03-20,6183.4,12486,21457,close,6661.186,False,0.014,,,152.0,0.6229508196721312,0.13347855661729235,False,0.004098360655737705,6661.186,4,0.16481959580628097,0.003004574809959978,0.054814001951690935,0.1965178770831329,0.0003114338985842893,0.017647489866388626,0.00030897539441685076,9.240721913552388,0.0,0.02367964465320211,0.8153617154342034,,,,in_sample,exact_rho0_curve,0.19306726177146855,0.10024459708427313,0.10636449745325674,6312.7500413659245,6288.729150035197,0.027114059164035614,0.03323395953301922,-105.32915003519702,-129.35004136592488
2025-08-01,IM2508,2025-08-15,6616.8,42039,59949,close,6670.472,False,0.014,,,10.0,0.040983606557377046,0.21112156456158068,False,0.004098360655737705,6670.472,4,0.19294292624769577,0.002996922885092608,0.05474415845633768,0.22372323500194324,0.00030338253900719694,0.01741787986544852,0.00030105979481108365,9.295415243623049,0.0,0.021086002697175022,0.6946375155454934,,,,in_sample,exact_rho0_curve,0.8482215549839613,0.17704706255153707,0.20315558390595131,6626.046789676618,6618.960569912417,0.007965980655629368,0.03407450201004361,-2.1605699124165767,-9.246789676617482
2025-08-01,IM2509,2025-09-19,6542.8,133160,176823,close,6670.472,False,0.014,,,35.0,0.14344262295081966,0.14872574079963882,False,0.004098360655737705,6670.472,4,0.19294292624769577,0.002996922885092608,0.05474415845633768,0.22372323500194324,0.00030338253900719694,0.01741787986544852,0.00030105979481108365,9.295415243623049,0.0,0.021086002697175022,0.6946375155454934,,,,in_sample,exact_rho0_curve,0.5856939122993419,0.14890629431188857,0.16693413376794544,6542.630549763171,6525.733422156071,-0.01820839296830662,-0.0001805535122497426,17.066577843928826,0.16945023682910687
2025-08-01,IM2512,2025-12-19,6359.0,28809,80699,close,6670.472,False,0.014,,,94.0,0.38524590163934425,0.13812718617581154,False,0.004098360655737705,6670.472,4,0.19294292624769577,0.002996922885092608,0.05474415845633768,0.22372323500194324,0.00030338253900719694,0.01741787986544852,0.00030105979481108365,9.295415243623049,0.0,0.021086002697175022,0.6946375155454934,,,,in_sample,exact_rho0_curve,0.30101665815943246,0.11765437849972654,0.12691976417804562,6409.352152278393,6386.515060516179,0.01120742199776592,0.020472807676085003,-27.51506051617889,-50.35215227839308
2025-08-01,IM2603,2026-03-20,6186.2,8974,20749,close,6670.472,False,0.014,,,151.0,0.6188524590163934,0.13578931526089486,False,0.004098360655737705,6670.472,4,0.19294292624769577,0.002996922885092608,0.05474415845633768,0.22372323500194324,0.00030338253900719694,0.01741787986544852,0.00030105979481108365,9.295415243623049,0.0,0.021086002697175022,0.6946375155454934,,,,in_sample,exact_rho0_curve,0.19430676828135615,0.10581206064607367,0.11179288296681383,6302.034404024353,6278.752133903204,0.02399643229408102,0.02997725461482119,-92.55213390320387,-115.8344040243528
2025-08-04,IM2508,2025-08-15,6711.8,36378,57024,close,6739.694,False,0.014,,,9.0,0.036885245901639344,0.12643931972262595,False,0.004098360655737705,6739.694,4,0.21924205267558652,0.0029893989856818338,0.0546753965297174,0.15422157097139622,0.0002954681896188858,0.01718918816055272,0.00029327663224192085,7.835350648147122,0.0,-0.025605747301660445,-0.4615495463693884,,,,in_sample,exact_rho0_curve,0.861929881011302,0.201162710129319,0.1451196140707287,6693.326469711396,6707.176979776153,-0.018680294348102755,-0.07472339040669304,4.623020223847561,18.473530288603797
2025-08-04,IM2509,2025-09-19,6642.6,119420,177500,close,6739.694,False,0.014,,,34.0,0.13934426229508196,0.11813826841350149,False,0.004098360655737705,6739.694,4,0.21924205267558652,0.0029893989856818338,0.0546753965297174,0.15422157097139622,0.0002954681896188858,0.01718918816055272,0.00029327663224192085,7.835350648147122,0.0,-0.025605747301660445,-0.4615495463693884,,,,in_sample,exact_rho0_curve,0.5937803515978651,0.16539995414847877,0.12679206966110207,6598.997927759197,6634.594798168987,-0.008653801247600582,-0.047261685734977285,8.005201831013437,43.602072240802954
2025-08-04,IM2512,2025-12-19,6454.0,25747,81212,close,6739.694,False,0.014,,,93.0,0.38114754098360654,0.1276421595651818,False,0.004098360655737705,6739.694,4,0.21924205267558652,0.0029893989856818338,0.0546753965297174,0.15422157097139622,0.0002954681896188858,0.01718918816055272,0.00029327663224192085,7.835350648147122,0.0,-0.025605747301660445,-0.4615495463693884,,,,in_sample,exact_rho0_curve,0.30380064377019905,0.1259523933213469,0.10619912912136542,6458.158039154293,6506.964416189221,0.021443030443816374,0.001689766243834906,-52.96441618922108,-4.158039154292965
2025-08-04,IM2603,2026-03-20,6279.8,7694,21312,close,6739.694,False,0.014,,,150.0,0.6147540983606558,0.12896692848304311,False,0.004098360655737705,6739.694,4,0.21924205267558652,0.0029893989856818338,0.0546753965297174,0.15422157097139622,0.0002954681896188858,0.01718918816055272,0.00029327663224192085,7.835350648147122,0.0,-0.025605747301660445,-0.4615495463693884,,,,in_sample,exact_rho0_curve,0.19556144576386292,0.11109460779184949,0.09837910838551524,6349.177108098424,6399.002511267368,0.030587820097527876,0.017872320691193627,-119.20251126736821,-69.37710809842338
2025-08-05,IM2508,2025-08-15,6754.4,30211,54368,close,6787.481,False,0.014,,,8.0,0.03278688524590164,0.16301511939874816,False,0.004098360655737705,6787.481,4,0.15205554277033206,0.002982003120656901,0.05460772033931559,0.17632252013218344,0.000287690796967383,0.016961450320281665,0.000285625915946298,8.927081317890389,0.0,0.02113703513463073,0.7579347560191014,,,,in_sample,exact_rho0_curve,0.8759431371519689,0.14415713560555118,0.16541362788508707,6758.577500042221,6753.868857418465,-0.0023985084863389072,0.018857983793196975,0.5311425815343682,-4.177500042221254
2025-08-05,IM2509,2025-09-19,6682.0,95602,172540,close,6787.481,False,0.014,,,33.0,0.13524590163934427,0.12980788673349997,False,0.004098360655737705,6787.481,4,0.15205554277033206,0.002982003120656901,0.05460772033931559,0.17632252013218344,0.000287690796967383,0.016961450320281665,0.000285625915946298,8.927081317890389,0.0,0.02113703513463073,0.7579347560191014,,,,in_sample,exact_rho0_curve,0.6020323876326286,0.12606359086367924,0.1406730971854616,6685.384626199236,6672.188177700292,-0.010865210451961621,0.003744295869820724,9.811822299708183,-3.384626199235754
2025-08-05,IM2512,2025-12-19,6490.8,21668,80633,close,6787.481,False,0.014,,,92.0,0.3770491803278688,0.1325365162992137,False,0.004098360655737705,6787.481,4,0.15205554277033206,0.002982003120656901,0.05460772033931559,0.17632252013218344,0.000287690796967383,0.016961450320281665,0.000285625915946298,8.927081317890389,0.0,0.02113703513463073,0.7579347560191014,,,,in_sample,exact_rho0_curve,0.30662937999916356,0.10573866768551932,0.11317963590843755,6556.7161880766935,6538.346374541796,0.019356880390776154,0.026797848613694386,-47.54637454179556,-65.91618807669329
2025-08-05,IM2603,2026-03-20,6311.0,7824,22397,close,6787.481,False,0.014,,,149.0,0.610655737704918,0.13319276098876723,False,0.004098360655737705,6787.481,4,0.15205554277033206,0.002982003120656901,0.05460772033931559,0.17632252013218344,0.000287690796967383,0.016961450320281665,0.000285625915946298,8.927081317890389,0.0,0.02113703513463073,0.7579347560191014,,,,in_sample,exact_rho0_curve,0.19683155264293645,0.0980447487269564,0.10282125555904059,6447.919224826142,6429.139327557185,0.030371505429726636,0.03514801226181083,-118.13932755718542,-136.91922482614245
2025-08-06,IM2508,2025-08-15,6834.4,34598,55417,close,6861.309,False,0.014,,,7.0,0.028688524590163935,0.15097312992109746,False,0.004098360655737705,6861.309,4,0.17342029223955524,0.002974735240067579,0.05454113346885614,0.16594488201945748,0.0002800502443069902,0.016734701799165416,0.0002781075942527687,9.168908030377109,0.0,0.0036007051030010444,0.28594827290187486,,,,in_sample,exact_rho0_curve,0.8902690534373442,0.16409965255830597,0.15744452617760368,6831.826782312043,6833.131278537944,-0.006471396256506223,-0.01312652263720851,1.2687214620555096,2.5732176879564577
2025-08-06,IM2509,2025-09-19,6762.6,106338,178409,close,6861.309,False,0.014,,,32.0,0.13114754098360656,0.12449241380031113,False,0.004098360655737705,6861.309,4,0.17342029223955524,0.002974735240067579,0.05454113346885614,0.16594488201945748,0.0002800502443069902,0.016734701799165416,0.0002781075942527687,9.168908030377109,0.0,0.0036007051030010444,0.28594827290187486,,,,in_sample,exact_rho0_curve,0.6104540141827598,0.13967422094715776,0.13511082677063624,6749.148675747905,6753.189101173577,-0.010618412970325106,-0.015181807146846624,9.410898826423363,13.451324252095219
2025-08-06,IM2512,2025-12-19,6574.8,26924,83450,close,6861.309,False,0.014,,,91.0,0.3729508196721312,0.128369182908539,False,0.004098360655737705,6861.309,4,0.17342029223955524,0.002974735240067579,0.05454113346885614,0.16594488201945748,0.0002800502443069902,0.016734701799165416,0.0002781075942527687,9.168908030377109,0.0,0.0036007051030010444,0.28594827290187486,,,,in_sample,exact_rho0_curve,0.30950379272934453,0.11255186612072933,0.11023819830540137,6613.69990351401,6619.4092242671295,0.018130984603137626,0.015817316787809663,-44.60922426712932,-38.899903514009566
2025-08-06,IM2603,2026-03-20,6398.0,8522,24034,close,6861.309,False,0.014,,,148.0,0.6065573770491803,0.12926164049639452,False,0.004098360655737705,6861.309,4,0.17342029223955524,0.002974735240067579,0.05454113346885614,0.16594488201945748,0.0002800502443069902,0.016734701799165416,0.0002781075942527687,9.168908030377109,0.0,0.0036007051030010444,0.28594827290187486,,,,in_sample,exact_rho0_curve,0.19811735269535155,0.10236780708814486,0.10088679860502732,6503.224264316917,6509.0688435113225,0.0283748418913672,0.026893833408249662,-111.06884351132248,-105.22426431691656
2025-08-07,IM2508,2025-08-15,6828.0,37349,55712,close,6862.15,False,0.014,,,6.0,0.02459016393442623,0.2168859504405115,False,0.004098360655737705,6862.15,4,0.16338834127004517,0.0029675952348164063,0.05447563891150251,0.2150906532938927,0.0002725463514162141,0.0165089779034383,0.0002707215543045241,8.514001336925164,0.0,0.03316359566560966,0.9915146588490336,,,,in_sample,exact_rho0_curve,0.9049155702788139,0.15627461914686525,0.2030608463166584,6838.184329580928,6830.321652260422,0.0138251041238531,0.060611331293646264,-2.321652260421615,-10.184329580927624
2025-08-07,IM2509,2025-09-19,6750.0,119420,179795,close,6862.15,False,0.014,,,31.0,0.12704918032786885,0.14370015852566026,False,0.004098360655737705,6862.15,4,0.16338834127004517,0.0029675952348164063,0.05447563891150251,0.2150906532938927,0.0002725463514162141,0.0165089779034383,0.0002707215543045241,8.514001336925164,0.0,0.03316359566560966,0.9915146588490336,,,,in_sample,exact_rho0_curve,0.6190493301969616,0.13422701180602536,0.1662332934340225,6758.12889060387,6730.703624006835,-0.02253313490836223,0.009473146719634895,19.296375993165384,-8.128890603869877
2025-08-07,IM2512,2025-12-19,6558.2,29041,84189,close,6862.15,False,0.014,,,90.0,0.36885245901639346,0.13682588212676147,False,0.004098360655737705,6862.15,4,0.16338834127004517,0.0029675952348164063,0.05447563891150251,0.2150906532938927,0.0002725463514162141,0.0165089779034383,0.0002707215543045241,8.514001336925164,0.0,0.03316359566560966,0.9915146588490336,,,,in_sample,exact_rho0_curve,0.31242482985178144,0.10968398192362086,0.12583706796061514,6624.1862337916045,6584.835976223961,0.010988814166146332,0.027141900203140612,-26.635976223960824,-65.98623379160472
2025-08-07,IM2603,2026-03-20,6376.2,9685,25728,close,6862.15,False,0.014,,,147.0,0.6024590163934426,0.13591450885512923,False,0.004098360655737705,6862.15,4,0.16338834127004517,0.0029675952348164063,0.05447563891150251,0.2150906532938927,0.0002725463514162141,0.0165089779034383,0.0002707215543045241,8.514001336925164,0.0,0.03316359566560966,0.9915146588490336,,,,in_sample,exact_rho0_curve,0.19941911517617406,0.10048650440911236,0.1107969337254705,6513.755876021416,6473.420361646658,0.02511757512965873,0.035428004446016875,-97.2203616466586,-137.55587602141622
2025-08-08,IM2509,2025-09-19,6735.0,98835,173187,close,6838.13,False,0.014,,,30.0,0.12295081967213115,0.13759813965808323,False,0.004098360655737705,6838.13,3,0.21089702893369539,0.002960582936488549,0.05441123906408077,0.19776322604712007,0.0006002409283032086,0.02449981486263128,0.0002634676218833879,6.5095264697681525,0.0,0.0026535656281170875,0.26349365541926956,,,,in_sample,exact_rho0_curve,0.6278225427172256,0.16474411318102652,0.15649841565722997,6712.558602608691,6719.367347837974,-0.01890027599914673,-0.02714597352294329,15.632652162025806,22.441397391308783
2025-08-08,IM2512,2025-12-19,6542.0,22769,83475,close,6838.13,False,0.014,,,89.0,0.36475409836065575,0.13537320327864583,False,0.004098360655737705,6838.13,3,0.21089702893369539,0.002960582936488549,0.05441123906408077,0.19776322604712007,0.0006002409283032086,0.02449981486263128,0.0002634676218833879,6.5095264697681525,0.0,0.0026535656281170875,0.26349365541926956,,,,in_sample,exact_rho0_curve,0.31539346183491074,0.12490877018569994,0.1207664546262456,6567.018169371084,6576.947951351612,0.01460674865240022,0.010464433092945882,-34.947951351611664,-25.018169371083786
2025-08-08,IM2603,2026-03-20,6361.4,6188,25836,close,6838.13,False,0.014,,,146.0,0.5983606557377049,0.13477302014464176,False,0.004098360655737705,6838.13,3,0.21089702893369539,0.002960582936488549,0.05441123906408077,0.19776322604712007,0.0006002409283032086,0.02449981486263128,0.0002634676218833879,6.5095264697681525,0.0,0.0026535656281170875,0.26349365541926956,,,,in_sample,exact_rho0_curve,0.2007371149474165,0.1101307828302931,0.10749434113055392,6455.893433138063,6466.085919959958,0.027278679014087842,0.02464223731434867,-104.68591995995848,-94.49343313806366
2025-08-11,IM2509,2025-09-19,6851.2,124872,189312,close,6943.937,False,0.014,,,29.0,0.11885245901639344,0.12712416616610953,False,0.004098360655737705,6943.937,3,0.19414679167554577,0.003266809606698249,0.057156011116051904,0.17854206481777452,0.0005993039029133618,0.02448068428196732,0.0005802464392400424,6.560415234215925,0.0,0.0012951125945726307,0.2180427515527342,,,,in_sample,exact_rho0_curve,0.6367779698868467,0.1552069928691004,0.14527024657997004,6828.370780512572,6836.439896268829,-0.01814608041386051,-0.028082826702990865,14.760103731170602,22.82921948742751
2025-08-11,IM2512,2025-12-19,6663.8,34372,89935,close,6943.937,False,0.014,,,88.0,0.36065573770491804,0.12817817054270542,False,0.004098360655737705,6943.937,3,0.19414679167554577,0.003266809606698249,0.057156011116051904,0.17854206481777452,0.0005993039029133618,0.02448068428196732,0.0005802464392400424,6.560415234215925,0.0,0.0012951125945726307,0.2180427515527342,,,,in_sample,exact_rho0_curve,0.3184106823095167,0.11996341256089335,0.11499470083485677,6683.572112546811,6695.559774000798,0.013183469707848644,0.008214757981812065,-31.759774000797734,-19.772112546810604
2025-08-11,IM2603,2026-03-20,6478.8,11089,28923,close,6943.937,False,0.014,,,145.0,0.5942622950819673,0.13067170756068225,False,0.004098360655737705,6943.937,3,0.19414679167554577,0.003266809606698249,0.057156011116051904,0.17854206481777452,0.0005993039029133618,0.02448068428196732,0.0005802464392400424,6.560415234215925,0.0,0.0012951125945726307,0.2180427515527342,,,,in_sample,exact_rho0_curve,0.20207163260997218,0.10691830105578556,0.10376502842320304,6570.901659018393,6583.226225006325,0.02690667913747921,0.023753406504896685,-104.42622500632478,-92.10165901839264
2025-08-12,IM2509,2025-09-19,6883.6,104433,182508,close,6963.611,False,0.014,,,28.0,0.11475409836065574,0.11470569069309165,False,0.004098360655737705,6963.611,3,0.17556590217686663,0.0032659339676572837,0.05714835052437895,0.15982149679408833,0.0005868197061872457,0.024224361832404288,0.0005793406268898698,6.373828849777347,0.0,0.0017178742125530295,0.24236361781959095,,,,in_sample,exact_rho0_curve,0.6459200440452308,0.1442038357588116,0.13403420874050145,6860.338179790615,6868.34891158796,-0.0193285180474098,-0.029498145065719947,15.25108841204019,23.261820209385405
2025-08-12,IM2512,2025-12-19,6694.2,26677,88175,close,6963.611,False,0.014,,,87.0,0.35655737704918034,0.12466011906801049,False,0.004098360655737705,6963.611,3,0.17556590217686663,0.0032659339676572837,0.05714835052437895,0.15982149679408833,0.0005868197061872457,0.024224361832404288,0.0005793406268898698,6.373828849777347,0.0,0.0017178742125530295,0.24236361781959095,,,,in_sample,exact_rho0_curve,0.3214775086697001,0.11433313138645473,0.10927165916851335,6718.894576677355,6731.031149222192,0.015388459899497137,0.010326987681555752,-36.831149222191925,-24.694576677355144
2025-08-12,IM2603,2026-03-20,6512.0,9345,28872,close,6963.611,False,0.014,,,144.0,0.5901639344262295,0.12761509748785568,False,0.004098360655737705,6963.611,3,0.17556590217686663,0.0032659339676572837,0.05714835052437895,0.15982149679408833,0.0005868197061872457,0.024224361832404288,0.0005793406268898698,6.373828849777347,0.0,0.0017178742125530295,0.24236361781959095,,,,in_sample,exact_rho0_curve,0.20342295463891552,0.10329031746603243,0.10008754400403483,6606.157948794182,6618.6564618503735,0.027527553483820855,0.024324780021823256,-106.65646185037349,-94.15794879418172
2025-08-13,IM2509,2025-09-19,7001.8,138415,204738,close,7064.334,False,0.014,,,27.0,0.11065573770491803,0.0943526821529855,False,0.004098360655737705,7064.334,3,0.15746893073741197,0.0032542676348482433,0.05704618860930363,0.12850499010833433,0.0005741157427503925,0.023960712484197802,0.0005672722884018921,6.512738760156453,0.0,-0.005368786220032488,0.012110071259993452,,,,in_sample,exact_rho0_curve,0.6552533149120714,0.13319091753597936,0.1142121994258598,6971.773118160161,6986.429952194745,-0.0198595172728743,-0.03883823538299386,15.370047805255126,30.026881839839007
2025-08-13,IM2512,2025-12-19,6822.0,39622,95761,close,7064.334,False,0.014,,,86.0,0.3524590163934426,0.11303579865208153,False,0.004098360655737705,7064.334,3,0.15746893073741197,0.0032542676348482433,0.05704618860930363,0.12850499010833433,0.0005741157427503925,0.023960712484197802,0.0005672722884018921,6.512738760156453,0.0,-0.005368786220032488,0.012110071259993452,,,,in_sample,exact_rho0_curve,0.32459498269032055,0.1087496892910989,0.09934813948395999,6832.313632889498,6854.991156159764,0.01368765916812155,0.004286109360982629,-32.991156159763705,-10.313632889497967
2025-08-13,IM2603,2026-03-20,6646.0,13952,32817,close,7064.334,False,0.014,,,143.0,0.5860655737704918,0.11815826654340938,False,0.004098360655737705,7064.334,3,0.15746893073741197,0.0032542676348482433,0.05704618860930363,0.12850499010833433,0.0005741157427503925,0.023960712484197802,0.0005672722884018921,6.512738760156453,0.0,-0.005368786220032488,0.012110071259993452,,,,in_sample,exact_rho0_curve,0.20479137352225982,0.0997124991814956,0.0937809339974496,6718.23585951562,6741.631010365731,0.02437733254595978,0.01844576736191378,-95.63101036573062,-72.23585951562018
2025-08-14,IM2509,2025-09-19,6929.2,159795,203734,close,6976.488,False,0.014,,,26.0,0.10655737704918032,0.07782732058668415,False,0.004098360655737705,6976.488,3,0.12719560108424544,0.003242395932671509,0.05694204011687243,0.10318920681843757,0.0005615499159195653,0.023697044455365426,0.0005549915038021019,6.409456377111407,0.0,-0.002628753166254643,0.1062940500169736,,,,in_sample,exact_rho0_curve,0.6647824528635363,0.11375526916032934,0.09779623949589646,6902.723048488034,6914.471476906906,-0.019968918909212305,-0.03592794857364519,14.728523093093827,26.476951511966035
2025-08-14,IM2512,2025-12-19,6755.0,50855,100676,close,6976.488,False,0.014,,,85.0,0.3483606557377049,0.10661283197426497,False,0.004098360655737705,6976.488,3,0.12719560108424544,0.003242395932671509,0.05694204011687243,0.10318920681843757,0.0005615499159195653,0.023697044455365426,0.0005549915038021019,6.409456377111407,0.0,-0.002628753166254643,0.1062940500169736,,,,in_sample,exact_rho0_curve,0.3277641711613821,0.09906533550888323,0.09119689958977736,6772.7839582730685,6791.373987915711,0.015415932384487602,0.007547496465381734,-36.37398791571104,-17.783958273068492
2025-08-14,IM2603,2026-03-20,6581.8,18844,35619,close,6976.488,False,0.014,,,142.0,0.5819672131147541,0.11406985413869725,False,0.004098360655737705,6976.488,3,0.12719560108424544,0.003242395932671509,0.05694204011687243,0.10318920681843757,0.0005615499159195653,0.023697044455365426,0.0005549915038021019,6.409456377111407,0.0,-0.002628753166254643,0.1062940500169736,,,,in_sample,exact_rho0_curve,0.20617718790326567,0.09357566152919772,0.08862609066777638,6660.7707915099345,6679.9847210426105,0.025443763470920866,0.02049419260949953,-98.18472104261036,-78.97079150993432
2025-08-15,IM2509,2025-09-19,7086.2,163237,218372,close,7117.501,False,0.014,,,25.0,0.10245901639344263,0.0570167115655282,False,0.004098360655737705,7117.501,3,0.10272310609450877,0.0032306533175040847,0.05683883634896201,0.07145935048599993,0.0005491343853344019,0.023433616565404537,0.0005428442543712679,6.581151372107986,0.0,-0.006980686745200305,-0.03867677323017612,,,,in_sample,exact_rho0_curve,0.674512252303198,0.09765677789815339,0.07656899168720135,7056.754826239145,7072.018372998354,-0.019552280121673156,-0.04064006633262519,14.18162700164612,29.44517376085514
2025-08-15,IM2512,2025-12-19,6922.6,53477,107686,close,7117.501,False,0.014,,,84.0,0.3442622950819672,0.09465146679892587,False,0.004098360655737705,7117.501,3,0.10272310609450877,0.0032306533175040847,0.05683883634896201,0.07145935048599993,0.0005491343853344019,0.023433616565404537,0.0005428442543712679,6.581151372107986,0.0,-0.006980686745200305,-0.03867677323017612,,,,in_sample,exact_rho0_curve,0.3309861665398447,0.09110980715390923,0.08076193653341032,6931.045596071961,6955.780657696019,0.013889530265515551,0.00354165964501664,-33.1806576960189,-8.445596071960608
2025-08-15,IM2603,2026-03-20,6754.0,19693,39984,close,7117.501,False,0.014,,,141.0,0.5778688524590164,0.10471566754700325,False,0.004098360655737705,7117.501,3,0.10272310609450877,0.0032306533175040847,0.05683883634896201,0.07145935048599993,0.0005491343853344019,0.023433616565404537,0.0005428442543712679,6.581151372107986,0.0,-0.006980686745200305,-0.03867677323017612,,,,in_sample,exact_rho0_curve,0.2075807027263963,0.08855932109499562,0.08206956873591503,6817.35230462051,6842.966915034819,0.022646098811088214,0.016156346452007628,-88.96691503481907,-63.35230462051004
2025-08-18,IM2509,2025-09-19,7184.4,187694,220587,close,7237.602,False,0.014,,,24.0,0.09836065573770492,0.08900892782331694,False,0.004098360655737705,7237.602,4,0.07205019579074028,0.0032190511523840547,0.05673668259939115,0.10323002720608218,0.00037743782196312506,0.019427759056646884,0.0005308422947020369,10.184420434278376,0.0,0.01948559674672659,0.6421141666809288,,,,in_sample,exact_rho0_curve,0.684447635130514,0.0768357293082021,0.09817669118420097,7193.007492522741,7177.924407415222,-0.009167763360884026,0.01217319851511485,6.475592584777587,-8.607492522741268
