model,date,mean_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
exact_rho0_curve,2026-07-03,0.004257731367008348,0.014894731486519297,-24.774126730786065,51.18200427121871,4
exact_rho0_curve,2026-07-06,0.006693796442329918,0.031899033565626254,-45.76341388227843,74.73120385856477,4
exact_rho0_curve,2026-07-07,0.01108964182965329,0.03658363027624921,-53.35806107901362,80.29055113579216,4
exact_rho0_curve,2026-07-08,0.012612839786245745,0.049338554568175035,-62.707436383585446,90.2232317464825,4
exact_rho0_curve,2026-07-09,0.010410127511105306,0.01626113613264959,-32.19923198872971,52.446562702722915,4
exact_rho0_curve,2026-07-10,0.008051840602509791,0.016301311631260574,-31.193855103117432,53.27918901745832,3
exact_rho0_curve,2026-07-13,-0.00023461738950080607,0.019664302852181303,-19.03082626323855,48.5192205059588,3
exact_rho0_curve,2026-07-14,0.007375821066093742,0.015187188264956896,-27.768315665263497,48.14387871738949,3
exact_rho0_curve,2026-07-15,0.0019305609357001055,0.017335206117864835,-21.115786299886167,47.318604701384444,3
exact_rho0_curve,2026-07-16,0.0028828220220527834,0.0138582468106104,-18.788882756360483,39.50850981536184,3
exact_rho0_curve,2026-07-17,0.0072916589691292,0.014647310224756486,-23.977053669000878,41.570810860999565,3
exact_rho0_curve,2026-07-20,0.008981683057636143,0.01709728853899827,-39.04787928760493,57.47997575265982,4
exact_rho0_curve,2026-07-21,0.004769872748690878,0.01563700618004087,-31.689009738776576,50.57089519037448,4
exact_rho0_curve,2026-07-22,0.009425799682202574,0.014809635589040563,-36.82055101359515,52.81501155678794,4
exact_rho0_curve,2026-07-23,0.0063814297909111015,0.015175975564425138,-33.51311325076631,51.47208153224606,4
exact_rho0_curve,2026-07-24,0.0070378303956680766,0.017177457999335913,-35.98761666151859,54.839624703753515,4
exact_rho0_curve,2026-07-27,0.005199948851347776,0.02145721863170634,-39.21840019428578,62.04283203185967,4
exact_rho0_curve,2026-07-28,0.008266108540946854,0.019248027778604942,-39.54017692768866,58.277681313714105,4
exact_rho0_curve,2026-07-29,0.0034428921898386425,0.015847338646585666,-27.497044345920358,43.28219212176488,4
exact_rho0_curve,2026-07-30,0.005811653534655436,0.011353302651296655,-25.045044034853845,36.97997257531214,4
exact_rho0_curve,2026-07-31,0.0068059394188698455,0.009889312751313844,-23.110045305554422,32.04221262516315,4
exact_rho0_curve,2026-08-03,0.002947160182408705,0.013111173835153232,-22.577936754135408,34.96314340754562,4
exact_rho0_curve,2026-08-04,0.004942890192685772,0.008473901882320594,-20.2361154249038,29.62266587825261,4
exact_rho0_curve,2026-08-05,0.0037176757193731255,0.011096982114403018,-22.13527111607209,32.924516490948804,4
exact_rho0_curve,2026-08-06,0.007773912509153536,0.013966522097880504,-32.400466651110946,46.35160219148631,4
exact_rho0_curve,2026-08-07,0.007317338549449399,0.014678400999593057,-32.560676404015794,46.366078763179104,4
