date,delta,spot,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std,transition_cross_covariance,curve_log_likelihood,return_log_likelihood,curve_innovation_mean,standardized_curve_innovation,log_return,return_residual,standardized_return_residual,smoothed_state,smoothed_variance,smoothed_std,model
2023-05-30,0.004098360655737705,6564.469,4,0.004509413555991285,0.002888963846338256,0.05374908228368421,-1.2046454219659213e-05,0.00032103045758654654,0.01791732283536094,0.00031843412584199707,8.95676574632708,0.0,-0.010466697803690101,-0.45609346531180217,,,,0.0018593560909908064,0.0002908288669364367,0.01705370537262904,exact_rho0_curve
2023-05-31,0.004098360655737705,6561.649,4,0.003120621470002055,0.002881506296507585,0.05367966371455381,0.021887568179721283,0.0003131942965864391,0.017697296307245328,0.00031072934787035306,8.300431171251223,0.0,0.0015197142514452484,-0.15055599540912915,,,,0.020474818150433397,0.00028431214917224996,0.01686155832573757,exact_rho0_curve
2023-06-01,0.004098360655737705,6574.758,4,0.024317529155877912,0.0028741649550903235,0.05361123907437995,0.008792518877450013,0.0003054822679480424,0.017478051034026717,0.0003031446307825233,8.522587520194962,0.0,-0.017713455081661427,-0.6667400378845092,,,,0.010923009800543981,0.00027787556470218526,0.016669600016262696,exact_rho0_curve
2023-06-02,0.004098360655737705,6626.279,4,0.011642669079936649,0.002866939907614475,0.05354381297231712,0.029507135106568425,0.0002978944119698517,0.01725961795550098,0.00029568006294188325,7.920567266764733,0.0,0.0004215719773788956,-0.19927185951189144,,,,0.03230009653533137,0.0002715199312886024,0.01647786185427595,exact_rho0_curve
2023-06-05,0.004098360655737705,6632.956,4,0.031692602163072056,0.00285983119183386,0.05347738953832601,0.05852913170257687,0.0002904307175705697,0.017042027977050435,0.0002883356833538446,6.125740411339152,0.0,0.003359094735261671,-0.16879588662471304,,,,0.05939433549922323,0.0002652460330362141,0.016286375687555966,exact_rho0_curve
2023-06-06,0.004098360655737705,6489.811,4,0.0597833513834701,0.0028528387973669163,0.053411972415994116,0.06928139019091417,0.0002830911219791354,0.016825311942996343,0.0002811114812926826,4.431609967301747,0.0,-0.008302021574971922,-0.5031321341171444,,,,0.0685638072629367,0.0002590547664502713,0.016095178360312486,exact_rho0_curve
2023-06-07,0.004098360655737705,6488.557,4,0.07019059527344838,0.002845962665406304,0.053347564756100196,0.06735666373589086,0.00027587551050140804,0.016609500609633274,0.0002740073960015116,5.309754568617393,0.0,-0.015083106184576683,-0.6703216434447177,,,,0.06273745987579826,0.000252963092036704,0.015904813486385307,exact_rho0_curve
2023-06-08,0.004098360655737705,6442.482,4,0.06832762874779721,0.002839202688500319,0.05328416921094219,0.019971454845487013,0.0002687837163650535,0.01639462461799762,0.00026702331646645495,8.269468750170189,0.0,-0.03780115787393161,-1.1623068927707658,,,,0.019212606914288055,0.00024881148590276706,0.015773759409309092,exact_rho0_curve
2023-06-09,0.004098360655737705,6495.564,3,0.0224628993762976,0.002832558710407577,0.05322178792945214,0.013043752583410416,0.0005402770370869042,0.023243860201930835,0.0002601590812665093,6.920345431642575,0.0,-0.011576157329244552,-0.48055160800819374,,,,0.014200718763849837,0.0004649690819872326,0.0215631417466758,exact_rho0_curve
2023-06-12,0.004098360655737705,6530.161,3,0.015757490729659457,0.0030869084053535842,0.05555995325190244,0.022638664777227695,0.0005376648865114986,0.023187602000023604,0.0005229408220809752,6.729421956151574,0.0,-0.0034215293852292,-0.24163693719079635,,,,0.022587037164562285,0.0004627910653405083,0.02151257923496177,exact_rho0_curve
2023-06-13,0.004098360655737705,6554.957,3,0.02504452483624227,0.0030844612007584916,0.05553792578732565,0.024546071392000216,0.0005264612758555278,0.02294474397014549,0.0005204124892525671,6.74401944108141,0.0,-0.007308211979627131,-0.35427905284460043,,,,0.02473853031950237,0.00045423439187984463,0.021312775320915966,exact_rho0_curve
2023-06-14,0.004098360655737705,6578.123,3,0.026890727274439516,0.003073965049526987,0.055443349912563784,0.02952097623764072,0.0005151467752766572,0.02269684505116641,0.0005095683760207731,6.662097102928797,0.0,-0.005853638541994739,-0.31533409222646364,,,,0.028051733420917796,0.0004455630184465448,0.021108363708410578,exact_rho0_curve
2023-06-15,0.004098360655737705,6613.955,3,0.031705999164914844,0.0030633650105902997,0.055347673940196435,0.02040528928766678,0.0005039635960459614,0.022449133525505195,0.0004986169310619926,6.69128863667953,0.0,-0.013238111108258488,-0.5247159513459984,,,,0.022679376207639938,0.00043690178077001815,0.02090219559687494,exact_rho0_curve
2023-06-16,0.004098360655737705,6669.005,3,0.02288281309512559,0.0030528880006281717,0.05525294562851986,0.0341127804835592,0.0004929192686056401,0.022201785257173354,0.0004877925936592569,6.417921702073868,0.0,-0.0017510262979603698,-0.2089919432896871,,,,0.037115363487682754,0.00042609019444613287,0.020641952292506947,exact_rho0_curve
2023-06-19,0.004098360655737705,6693.299,4,0.03615046324975302,0.0030425410745680364,0.0551592338105601,0.056096247709201796,0.000362304324587755,0.01903429338293794,0.00047710265262064847,9.158170111004507,0.0,0.0050628321377270335,0.022667190919778563,,,,0.055298296676513606,0.0003247586734282423,0.018021061939526267,exact_rho0_curve
2023-06-20,0.004098360655737705,6693.915,4,0.0574285328955643,0.002920173897806531,0.05403863338211405,0.05542838008454585,0.00035237984140405564,0.01877178311732947,0.0003506788338904317,9.258016904023512,0.0,-0.00699184168898588,-0.3171262668188654,,,,0.050783832525333625,0.0003166716160011254,0.01779526948380174,exact_rho0_curve
2023-06-21,0.004098360655737705,6548.407,4,0.05678209556674133,0.002910876102694817,0.053952535646573804,0.023697420209659918,0.00034423022340638096,0.018553442360014515,0.00034107280394920776,9.232080686678417,0.0,-0.02417857327476452,-0.7935298628250964,,,,0.017143337092308017,0.00030998885162188545,0.01760650026614845,exact_rho0_curve
2023-06-26,0.004098360655737705,6420.973,4,0.026069307305628883,0.002903241097729966,0.05388173250490342,-0.03818518793092947,0.00033622058521659803,0.0183363187476821,0.00033318468795906915,9.243300091578483,0.0,-0.04051562728991511,-1.2135173246161666,,,,-0.03104041037314907,0.0003033970815712973,0.01741829732124519,exact_rho0_curve
2023-06-27,0.004098360655737705,6507.273,4,-0.033827633989600286,0.0028957372334552115,0.053812054722480275,0.03222864100187643,0.00032832880818606415,0.01811984569984149,0.00032543206015515507,8.447759398285942,0.0,0.03210031244765961,0.7698402455208966,,,,0.029747535552564302,0.00029687913952549793,0.017230181064791454,exact_rho0_curve
2023-06-28,0.004098360655737705,6475.505,4,0.034326781357257696,0.002888343787918647,0.05374331389036823,0.008246738536694442,0.0003205547909555186,0.017904043983288206,0.0003177935116240552,9.432790050312637,0.0,-0.020454860743566405,-0.6733624697876225,,,,0.011776649747996283,0.00029043564677860975,0.017042172595611447,exact_rho0_curve
2023-06-29,0.004098360655737705,6520.039,4,0.011114401542213326,0.002881060666161408,0.053675512723786886,0.043770931135727754,0.00031289867716193567,0.017688942228463966,0.0003102689442588884,8.721881605512992,0.0,0.012547596848177441,0.20655013112904544,,,,0.0438920563288237,0.00028406743267502893,0.016854300124153152,exact_rho0_curve
2023-06-30,0.004098360655737705,6602.037,4,0.04549870664180843,0.002873888002750418,0.05360865604312813,0.04595638935789026,0.00030536056890142425,0.017474569205031185,0.0003028584970876573,8.760200939626095,0.0,-0.006480632643944306,-0.3135146214194495,,,,0.04664808908481949,0.00027777530127848606,0.01666659237152232,exact_rho0_curve
2023-07-03,0.004098360655737705,6612.884,4,0.0476140386675474,0.0028668258933348596,0.05354274827962102,0.054785773465611254,0.0002979405226713088,0.017260953701093946,0.00029556226893044776,8.273523634381249,0.0,-0.003172628747738289,-0.23743169450849227,,,,0.05432322619256269,0.00027156002701977206,0.016479078463912115,exact_rho0_curve
2023-07-04,0.004098360655737705,6638.447,4,0.056160108677584905,0.0028598743908444958,0.053477793436570435,0.05276485328119951,0.00029063854893317937,0.01704812449899341,0.00028838031447171833,8.754350760946412,0.0,-0.008787410783465833,-0.3720667407846923,,,,0.05157301644429633,0.00026542235326913136,0.016291787908916916,exact_rho0_curve
2023-07-05,0.004098360655737705,6584.423,4,0.05420403505229344,0.0028530335050803123,0.05341379508217247,0.03906798375630369,0.0002834546117819462,0.016836110351917576,0.00028131264383737136,8.983744906692877,0.0,-0.015444078871931544,-0.5349470247166033,,,,0.042116592476340524,0.0002593629909754281,0.016104750571661396,exact_rho0_curve
2023-07-06,0.004098360655737705,6567.079,4,0.040946665744308657,0.0028463032024044705,0.053350756343321606,0.07780397037075386,0.0002763886286800674,0.016624939960194363,0.00027435922227442674,6.588864315041144,0.0,0.013528215555908135,0.16766726098751555,,,,0.07257405078638918,0.0002533826173421517,0.015917996649771973,exact_rho0_curve
2023-07-07,0.004098360655737705,6521.427,4,0.07843970596955874,0.0028396834054913163,0.05328867990006242,0.02361487237346111,0.00026944047025796584,0.01641464194729711,0.00026751996989377735,8.900285360686553,0.0,-0.039696391494417366,-1.1468703720246478,,,,0.02292491258171799,0.0002474818745489554,0.015731556647355514,exact_rho0_curve
2023-07-10,0.004098360655737705,6526.852,4,0.025989408234671565,0.0028331739931404002,0.05322756798070338,0.01831730697819372,0.00026260996018195914,0.016205244835606748,0.00026079476147701063,9.7215640937346,0.0,-0.009721061721078415,-0.35586680541321075,,,,0.018493950399520603,0.00024166136903727047,0.01554546136456781,exact_rho0_curve
2023-07-11,0.004098360655737705,6579.37,4,0.020861829210091914,0.002826774800152747,0.05316742235761244,0.02566680122646944,0.00025589687509084487,0.0159967770219768,0.0002541834263485758,9.273378776371974,0.0,-0.0028909044176789246,-0.2000227392512804,,,,0.022826281335050047,0.00023592173508822336,0.015359743978602748,exact_rho0_curve
2023-07-12,0.004098360655737705,6482.987,4,0.02797549553356829,0.0028204856172714455,0.05310824434371226,-0.003824701070689024,0.00024930094460208263,0.015789266753148564,0.00024768574831440435,9.717693786856783,0.0,-0.024517951006041636,-0.7115809934739237,,,,-0.004370513689183272,0.00023027204763256343,0.015174717382296232,exact_rho0_curve
2023-07-13,0.004098360655737705,6548.313,4,-0.0005696940581157994,0.002814306191187441,0.05305003478969114,-0.007101094534053565,0.0002428218513883125,0.015582742101065283,0.00024130146566789335,9.898843678227122,0.0,-0.008125630920099209,-0.29358525577509775,,,,-0.0069355229071238105,0.00022587641455750545,0.015029185425614572,exact_rho0_curve
2023-07-14,0.004098360655737705,6544.459,3,-0.003740955787895725,0.0028082362246112185,0.05299279408194305,-0.001846624287990449,0.0004423843405462501,0.021032934663195484,0.000235030271263969,7.255565360670627,0.0,-0.0032667203643569286,-0.18476726092880036,,,,-0.0017626393863044696,0.00038903251606629813,0.019723907221093344,exact_rho0_curve
2023-07-17,0.004098360655737705,6516.56,3,0.0013449109091082517,0.0029951972080528343,0.054728394897464644,0.004348939023378689,0.0004369476780439004,0.020903293473610814,0.0004281892711346062,7.122389547530794,0.0,-0.0029204802848937787,-0.1810294025469994,,,,0.0019323878965205763,0.0003846679945818294,0.01961295476418149,exact_rho0_curve
2023-07-18,0.004098360655737705,6510.034,3,0.007341673216037389,0.0029901038472094797,0.05468184202465641,-0.008569316651624585,0.0004271305380824064,0.020667136668692312,0.00042292705830082583,7.239386537238324,0.0,-0.013620248162006318,-0.46345248329052663,,,,-0.009743397789888213,0.0003768924135427916,0.019413717149036443,exact_rho0_curve
2023-07-19,0.004098360655737705,6492.349,3,-0.00516206612288217,0.0029809066170610205,0.054597679594109313,-0.010795908163208998,0.00041736010879756853,0.020429393255737394,0.00041342492719114864,7.212253066715265,0.0,-0.007768048584706206,-0.30591186982382695,,,,-0.013627511730612605,0.0003691251056949744,0.01921262880750509,exact_rho0_curve
2023-07-20,0.004098360655737705,6408.76,3,-0.007317211567864662,0.0029717531480125646,0.05451378860446744,-0.025746414016150923,0.0004077252218462854,0.020192206958286787,0.00040396800792275614,7.208566410141865,0.0,-0.01535249748509449,-0.505806745503229,,,,-0.028147640340244827,0.00036143268312941964,0.019011382988342002,exact_rho0_curve
2023-07-21,0.004098360655737705,6401.417,3,-0.02178799097285039,0.0029627266623871266,0.05443093479251598,-0.03975210197519707,0.00039822798786174604,0.019955650524644545,0.00039464228175432967,7.186167812682922,0.0,-0.015244281572795509,-0.5016997006748803,,,,-0.03981489174281785,0.0003536493809495306,0.01880556781779084,exact_rho0_curve
2023-07-24,0.004098360655737705,6393.794,4,-0.03534426946027963,0.0029538291375405643,0.054349141092942435,-0.03520353005295124,0.00037597028434380105,0.019389953180546905,0.00038544979159382055,8.697128786365234,0.0,-0.009111822446617263,-0.4545843855016438,,,,-0.03582544820050088,0.00033587760117235614,0.018326963773968565,exact_rho0_curve
2023-07-25,0.004098360655737705,6498.269,4,-0.030941650475880572,0.0029329769114712976,0.054156965493565995,-0.03227644082219501,0.0003670066190536403,0.019157416815782872,0.00036390628525109856,8.542933102901614,0.0,-0.010237170948043545,-0.4934195770059146,,,,-0.03595412660370969,0.0003286032342717247,0.018127416646387447,exact_rho0_curve
2023-07-26,0.004098360655737705,6457.254,4,-0.028108484630281566,0.002924579262770075,0.05407937927500717,-0.05696475126194938,0.00035837038645006856,0.018930673164208097,0.0003552302428248472,8.657328251457436,0.0,-0.02413336572118248,-0.8694817326502478,,,,-0.05838654734834096,0.0003215657011637267,0.01793225309780471,exact_rho0_curve
2023-07-27,0.004098360655737705,6407.546,4,-0.052004605455196085,0.0029164883708013116,0.05400452176254607,-0.06495353687106473,0.00034986404365173194,0.0187046529946891,0.0003468711265430499,8.776428831491868,0.0,-0.01580307295432575,-0.6342677172840334,,,,-0.06395905030316533,0.0003146081179694968,0.017737195888005996,exact_rho0_curve
2023-07-28,0.004098360655737705,6465.376,4,-0.0597370497885418,0.002908519166659897,0.05393068854242357,-0.05116886022651419,0.0003414849815950941,0.018479312259797282,0.00033863773220919223,8.827742113008464,0.0,-0.004246944073369113,-0.3116484153899154,,,,-0.051195523051839054,0.0003077291585119015,0.017542210764664227,exact_rho0_curve
2023-07-31,0.004098360655737705,6515.849,4,-0.04639469088413739,0.0029006692060333404,0.05385786113496655,-0.04780370145055536,0.0003332334070388779,0.01825468178410344,0.00033052753447842896,8.987117457501462,0.0,-0.009147517261753113,-0.43729116178381305,,,,-0.046628680577273575,0.00030092976621592916,0.017347327350803327,exact_rho0_curve
2023-08-01,0.004098360655737705,6507.412,4,-0.043137512111148274,0.0028929386826244494,0.05378604542652722,-0.03299324669621487,0.00032510951489366874,0.018030793518136374,0.00032254073347508363,8.12564568838916,0.0,-0.004920238466930273,-0.36418836410745925,,,,-0.032598491812583,0.0002942108867708776,0.017152576680221476,exact_rho0_curve
2023-08-02,0.004098360655737705,6496.022,4,-0.028802289895546118,0.002885327779036051,0.053715247174671465,-0.02596090682728324,0.00031711344772806523,0.017807679459381148,0.0003146775178555208,7.924917319684708,0.0,-0.009376485715587142,-0.4938870874587399,,,,-0.025182720123243157,0.00028757343432214005,0.016957990279574408,exact_rho0_curve
2023-08-03,0.004098360655737705,6499.545,4,-0.02199560121590048,0.0028778366288341544,0.05364547165263956,-0.013099132913894617,0.00030924529469618774,0.01758537161097791,0.00030693802561364937,7.547611788346758,0.0,-0.00665820425374006,-0.4336662491520794,,,,-0.01469935893219861,0.0002810182893579312,0.016763600131175022,exact_rho0_curve
2023-08-04,0.004098360655737705,6535.322,4,-0.009546531272168604,0.0028704653155431845,0.05357672363576541,-0.02015817189704929,0.00030150509107409627,0.017363901954171944,0.0002993223430428443,7.638570022597132,0.0,-0.017506065004958403,-0.719518489918124,,,,-0.024892506570490705,0.0002745462970743211,0.016569438646928298,exact_rho0_curve
2023-08-07,0.004098360655737705,6503.983,4,-0.016379062354474783,0.002863213872211671,0.05350900739325736,-0.06074782391362666,0.0002938928178819506,0.01714330242053586,0.00029183050428724014,8.211331102214011,0.0,-0.03459941066507138,-1.1234054674757081,,,,-0.0628286709921927,0.00026815826736828995,0.016375538689407745,exact_rho0_curve
2023-08-08,0.004098360655737705,6471.344,4,-0.05566628823395531,0.002856082281058268,0.05344232668080861,-0.07588619296210632,0.00028640840158713826,0.016923604863832594,0.00028446249097601497,8.521230157573468,0.0,-0.020728931717223,-0.7518827968598593,,,,-0.07655856985004172,0.0002618551350934079,0.016181938545594837,exact_rho0_curve
2023-08-09,0.004098360655737705,6420.977,4,-0.07031890274791208,0.002849070473193629,0.053376684734007494,-0.08204168363421899,0.0002790517138900883,0.016704841031571906,0.0002772182319360442,8.067757939811381,0.0,-0.017295272910725877,-0.6893066445338323,,,,-0.07722915942510117,0.0002556550896991258,0.01598921792018377,exact_rho0_curve
2023-08-10,0.004098360655737705,6426.814,4,-0.0762768782520026,0.0028421783284197444,0.05331208426257357,-0.021569843705144746,0.0002718225715943376,0.01648704253631735,0.00027009760298458746,4.041614947222995,0.0,0.015986353227118152,0.048082586290015605,,,,-0.025635732751238854,0.00025149466496614844,0.015858583321537535,exact_rho0_curve
2023-08-11,0.004098360655737705,6304.635,3,-0.017745436945951695,0.002835405675108213,0.053248527445444095,-0.059194577573551586,0.0005527962392778286,0.023511619239810527,0.00026310042680352357,4.7802778025676185,0.0,-0.0337592013908626,-1.2708881660501803,,,,-0.06156309629267972,0.00047449280017976465,0.021782855647957747,exact_rho0_curve
2023-08-14,0.004098360655737705,6319.407,3,-0.05416288190309829,0.003098637074220143,0.05566540284791033,-0.0657188476015124,0.0005504247582854151,0.023461132928428993,0.0005350583126203092,5.44075270309833,0.0,-0.017620866062790123,-0.7545712061772437,,,,-0.06787948015223697,0.00047248403472039964,0.021736697879862057,exact_rho0_curve
2023-08-15,0.004098360655737705,6261.733,3,-0.06047780350386828,0.003096415341967626,0.05564544313748994,-0.07053421269548182,0.0005387872388765637,0.023211790945046953,0.000532762926855982,5.1226958891252465,0.0,-0.017670461027005233,-0.7688611697482942,,,,-0.07303538857815155,0.00046363357171393875,0.021532152045579157,exact_rho0_curve
2023-08-16,0.004098360655737705,6186.403,3,-0.06513865489677201,0.003085512681439185,0.055547391310836414,-0.08018945026329875,0.000527016225295421,0.022956833956262808,0.0005214988279791142,5.189808279852128,0.0,-0.020115867470471404,-0.8346789087852576,,,,-0.0799371731108846,0.0004546500335980488,0.021322524090689843,exact_rho0_curve
2023-08-17,0.004098360655737705,6247.601,3,-0.07448407867847745,0.003074484956316487,0.055448038345071206,-0.07256098331251624,0.000515383020720696,0.022702048822093042,0.0005101055184428829,5.347583636132386,0.0,-0.011134174014727938,-0.567833209648455,,,,-0.07296356521238649,0.0004456675647701866,0.02111083998258209,exact_rho0_curve
2023-08-18,0.004098360655737705,6117.107,3,-0.06710039122811098,0.00306358633815911,0.05534967333380668,-0.07421001590443267,0.0005038963560192544,0.022447635867040752,0.0004988455959472978,4.703718198941814,0.0,-0.01730043194455928,-0.7729765888070183,,,,-0.06957278833545745,0.00043418405587537963,0.020837083670115154,exact_rho0_curve
2023-08-21,0.004098360655737705,6057.171,4,-0.068696510256054,0.0030528250065175407,0.05525237557352209,-0.04239094644955133,0.0003584263901011437,0.018932152283909605,0.00048772751120631304,6.625610949085858,0.0,0.002834733291003786,-0.1600691063743566,,,,-0.039670785936205814,0.0003215921623442845,0.017932990892327038,exact_rho0_curve
2023-08-22,0.004098360655737705,6099.195,4,-0.03789843964341974,0.0029165408380647014,0.05400500752767933,-0.011694446098058371,0.00034825698728127726,0.018661644817145065,0.0003469253331691369,6.027032642135759,0.0,0.00217301682292618,-0.192825711016843,,,,-0.015030524087090371,0.0003132921100099772,0.01770005960470126,exact_rho0_curve
2023-08-23,0.004098360655737705,5973.671,4,-0.008186917541034663,0.0029070135889296624,0.053916728284732394,-0.038847495193271395,0.0003400237053107811,0.018439731703871972,0.00033708224248483283,6.904953306912345,0.0,-0.027884154130192046,-1.0087891757011396,,,,-0.0369574157326786,0.0003065284091990947,0.017507952741514204,exact_rho0_curve
2023-08-24,0.004098360655737705,5987.966,4,-0.03446868937501285,0.0028993002030090354,0.05384515022737921,-0.014532058676896914,0.0003319369217540088,0.01821913614181553,0.00032911314710130425,6.409595488317165,0.0,-0.0007066780878222136,-0.269291463174745,,,,-0.01781816109297759,0.00029986060413208116,0.017316483596044582,exact_rho0_curve
2023-08-25,0.004098360655737705,5879.027,4,-0.010933477829301111,0.0028917240647626484,0.05377475304232134,-0.04528770878141206,0.0003239728832378587,0.017999246740846093,0.0003212858493431558,6.878988806317916,0.0,-0.03033607888281567,-1.064636086267404,,,,-0.040509948300323444,0.00029327021644865706,0.01712513405637039,exact_rho0_curve
2023-08-28,0.004098360655737705,5922.162,4,-0.0407022517087339,0.002884262920739896,0.053705334192609734,0.0046086799085669206,0.0003161314416111368,0.017780085534415655,0.00031357735802696804,5.888769155601149,0.0,0.01362759461771141,0.11232473203267146,,,,0.0032432598118880425,0.0002867578772913604,0.0169339268125075,exact_rho0_curve
2023-08-29,0.004098360655737705,6108.759,4,0.007593079629237456,0.0028769166321446897,0.05363689618298853,-0.004921933017756008,0.0003084127035019888,0.017561682820902695,0.000305987529755369,5.874963555639772,0.0,-0.019917488285340186,-0.8077146957894754,,,,-0.00524469774404502,0.0002803244341467106,0.01674289204846972,exact_rho0_curve
2023-08-30,0.004098360655737705,6139.627,4,-0.0016317184215914327,0.00286968529887207,0.053569443705083125,-7.420647211321164e-05,0.0003008167297369729,0.01734406900750147,0.00029851646773505894,5.428772424450677,0.0,-0.012294174087894225,-0.6081757253247014,,,,-0.004734506006657256,0.00027397070547896903,0.01655206046022576,exact_rho0_curve
2023-08-31,0.004098360655737705,6104.295,4,0.003060456020378119,0.002862568977907662,0.05350298101888961,-0.0450890550526379,0.0002933435312360651,0.017127274483585097,0.0002911642308408154,7.454426362695556,0.0,-0.03804629410733015,-1.2240612274322635,,,,-0.04275708426202266,0.00026769747620545106,0.016361463143785494,exact_rho0_curve
2023-09-01,0.004098360655737705,6107.2,4,-0.040509972309271086,0.0028555676794818925,0.053437511913279535,-0.016323868780716542,0.00028599306863030604,0.016911329593805036,0.00028393082964221804,6.26750644950704,0.0,0.002125608130113872,-0.20769360436749482,,,,-0.017056723405064922,0.0002615054961956789,0.016171131568189,exact_rho0_curve
2023-09-04,0.004098360655737705,6198.762,4,-0.01266779297576126,0.002848681366711781,0.05337303969900704,-0.022075141119279988,0.0002787652519955563,0.016696264612048897,0.0002768162260335645,7.026678716225849,0.0,-0.016947751319702872,-0.6888196827064461,,,,-0.020209508802190673,0.00025539547978430485,0.015981097577585365,exact_rho0_curve
2023-09-05,0.004098360655737705,6167.642,4,-0.018234520558625705,0.0028419099553515076,0.05330956720281555,-0.0023793989697012997,0.0002716599406613927,0.016482109715124236,0.00026982033297616887,6.200278868252896,0.0,-0.002818325289021595,-0.34176845690496344,,,,0.0014154405709897902,0.0002493682095519161,0.01579139669414698,exact_rho0_curve
2023-09-06,0.004098360655737705,6195.383,4,0.0008292317095257157,0.0028352533136133764,0.053247096762296595,0.04442334796503704,0.00026467694309606406,0.01626889495620597,0.00026294301431338974,0.6575202324917786,0.0,0.009424297671660411,-0.12141679078396123,,,,0.04174810308730616,0.0002434367880027542,0.015602460959821506,exact_rho0_curve
2023-09-07,0.004098360655737705,6083.489,4,0.04613018895484181,0.002828711262060036,0.05318563022151788,0.01707022913134874,0.00025781601686868387,0.016056650238100222,0.0002561840846592778,5.21248835167619,0.0,-0.03157212585750026,-1.0962266719976799,,,,0.01659090151444341,0.00023912351828679949,0.015463619184615206,exact_rho0_curve
2023-09-08,0.004098360655737705,6102.488,3,0.019654767148109098,0.002822283573569058,0.0531251689274402,0.0158279055351104,0.0004964594956427866,0.022281371044951127,0.0002495433093619815,5.172795835658512,0.0,-0.01279363009684636,-0.5897049422962582,,,,0.014233670253110469,0.00043129890155278196,0.02076773703494875,exact_rho0_curve
2023-09-11,0.004098360655737705,6182.643,3,0.01845230678405152,0.003045857751621246,0.05518929018950367,0.010622964293269392,0.0004922133554496006,0.022185881894790673,0.0004805292821275044,4.89238553566559,0.0,-0.015436563102816972,-0.6669279411259588,,,,0.00834717048499217,0.0004278884233369314,0.020685464059018145,exact_rho0_curve
2023-09-12,0.004098360655737705,6184.606,3,0.013414379822418138,0.003041879736766356,0.055153238678851454,-0.0011872052957234008,0.0004814876646984184,0.021942827181072596,0.0004764193905517523,5.060737138931783,0.0,-0.0188837772736854,-0.75638496642632,,,,-0.0011162862414452312,0.00041956655633685735,0.020483323859590206,exact_rho0_curve
2023-09-13,0.004098360655737705,6103.137,3,0.0019831707022159722,0.003031831326870323,0.055062067949454306,0.005458991417528203,0.0004707405852716113,0.021696556991182066,0.0004660378619029467,5.31693882577933,0.0,-0.008529222027924936,-0.4538462872708903,,,,0.002444537960134919,0.00041119720583430026,0.020277998072647612,exact_rho0_curve
2023-09-14,0.004098360655737705,6068.713,3,0.008416106648706359,0.003021762878900771,0.054970563749162794,-0.01128910031763565,0.0004601310608597116,0.02145066574397428,0.0004556356308906373,5.987885518530254,0.0,-0.01994127251463751,-0.7416538616337564,,,,-0.011575665153511333,0.00040286305870634474,0.02007144884422509,exact_rho0_curve
2023-09-15,0.004098360655737705,6079.063,3,-0.007794578350044365,0.0030118232999434913,0.05488008108543109,-0.005971723997368446,0.0004496635429735595,0.021205271584527265,0.0004453665410774521,6.086586314556195,0.0,-0.00780974748024377,-0.4003070665711716,,,,-0.009732493685010593,0.00039282126130590954,0.019819719001688937,exact_rho0_curve
2023-09-18,0.004098360655737705,6083.969,4,-0.002647824086292147,0.00300201676041572,0.054790663076985296,-0.02564845325053503,0.00032939152972681624,0.018149146804376678,0.0004352349011357545,9.247511852311549,0.0,-0.018839772710995066,-0.6372316504933759,,,,-0.02858759501207018,0.00029774520618729426,0.0172552950188426,exact_rho0_curve
2023-09-19,0.004098360655737705,6031.042,4,-0.021693173537004742,0.0028893394032029718,0.053752575782030874,-0.0481196018851078,0.00032031521367504424,0.017897352141449423,0.0003188221329387062,9.204566595098685,0.0,-0.020991384538548173,-0.6984831887246555,,,,-0.04832927318581906,0.0002902365943897467,0.01703633160013466,exact_rho0_curve
2023-09-20,0.004098360655737705,5982.558,4,-0.04344327604631629,0.0028808362171471834,0.05367342188781318,-0.04558365069999055,0.00031265074799786426,0.01768193281284216,0.0003100370544479153,8.855003916961897,0.0,-0.007987196288447698,-0.3613113846401353,,,,-0.04539152277398878,0.0002838608582933572,0.016848170769948802,exact_rho0_curve
2023-09-21,0.004098360655737705,5939.664,4,-0.040988697549601216,0.0028736557292378248,0.05360648961868166,-0.03675687425987432,0.00030511910137584323,0.017467658726224394,0.00030261852338532043,8.850632017591575,0.0,-0.0042546391624530165,-0.25965206775664235,,,,-0.03916425696637037,0.0002775734048837298,0.01666053435168662,exact_rho0_curve
2023-09-22,0.004098360655737705,6054.928,4,-0.032445151533269406,0.002866599673436309,0.0535406357212567,-0.0567034203182885,0.0002977055742645306,0.017254146581750448,0.0002953285495278723,8.911542183199243,0.0,-0.020876096570178,-0.698095386028049,,,,-0.05581235558892235,0.0002713628945374686,0.016473096082323706,exact_rho0_curve
2023-09-25,0.004098360655737705,6027.394,4,-0.05175166000474707,0.002859654278410668,0.053475735417202706,-0.04064044243757632,0.00029041001345772816,0.01704142052346952,0.00028815290500480917,8.85997943403362,0.0,8.275503376732954e-06,-0.14490906659811847,,,,-0.042908656788693336,0.0002652299349454053,0.016285881460498395,exact_rho0_curve
2023-09-26,0.004098360655737705,5996.11,4,-0.036204105173803874,0.00285281940062901,0.0534117908389993,-0.05799805888813876,0.0002832323807827367,0.01682950922584306,0.0002810914415259581,9.260118304581855,0.0,-0.018863197940031794,-0.6209854383184383,,,,-0.05922439305778842,0.00025917523436650304,0.01609892028573665,exact_rho0_curve
