cohort,scenario,date,pnl_before_financing_costs,first_order_spot_move,first_order_factor_move,remainder
2025-05-19,no_hedge,2025-06-12,-1.3140439732792661,0.008486152044957911,0.25513209861501734,-1.5776622239392415
2025-05-19,no_hedge,2025-06-13,-2.8441254978017465,-0.10975931399825334,-1.4922823228741522,-1.2420838609293408
2025-05-19,no_hedge,2025-06-16,-1.8418704430034532,0.03421103958886825,-0.6297571874027749,-1.2463242951895466
2025-05-19,no_hedge,2025-06-17,-1.4268924942465895,-0.003116661154615337,-0.32108932028066267,-1.1026865128113115
2025-05-19,no_hedge,2025-06-18,-0.8682715926039621,-0.0017534841150137759,0.18448867411020356,-1.051006782599152
2025-05-19,no_hedge,2025-06-19,-0.9023575722869558,-0.012819289726135568,-0.5847509932835052,-0.304787289277315
2025-05-19,no_hedge,2025-06-20,-1.5764299587939234e-16,-0.0,-0.0,-1.5764299587939234e-16
2025-05-19,one_futures,2025-05-20,18.81509536302019,16.702763411414505,0.5021583603174141,1.6101735912882718
2025-05-19,one_futures,2025-05-21,-6.392252408077842,-5.606745968479782,0.1469531045024402,-0.9324595441005001
2025-05-19,one_futures,2025-05-22,-27.19296782828602,-28.642494754626497,0.08556487504762036,1.3639620512928583
2025-05-19,one_futures,2025-05-23,-30.190868150045095,-30.637548093083414,-0.013143280134093969,0.45982322317241303
2025-05-19,one_futures,2025-05-26,20.423569851572633,17.284985148527813,0.2855555383518917,2.853029164692929
2025-05-19,one_futures,2025-05-27,-8.716909468724959,-8.427967260356906,0.08475779455817385,-0.373700002926226
2025-05-19,one_futures,2025-05-28,-9.040610463173193,-8.87142934450852,-0.05782874332687628,-0.1113523753377965
2025-05-19,one_futures,2025-05-29,37.973409838041285,35.63142318822475,-0.09969781060339597,2.4416844604199293
2025-05-19,one_futures,2025-05-30,-15.609386250048155,-15.533019646823226,-0.009759275340599801,-0.06660732788432992
2025-05-19,one_futures,2025-06-03,12.027673466882971,12.315380446119567,0.042454102740275626,-0.33016108197687144
2025-05-19,one_futures,2025-06-04,20.492945947025262,20.05944072048198,0.026402472134658815,0.40710275440862337
2025-05-19,one_futures,2025-06-05,16.978733841779707,16.736048353199955,0.01126994808161996,0.2314155404981325
2025-05-19,one_futures,2025-06-06,-4.176128931473809,-5.626276270154801,-0.016278549581775312,1.4664258882627672
2025-05-19,one_futures,2025-06-09,22.213265538108512,23.217749808100113,-0.0442723053910246,-0.9602119646005758
2025-05-19,one_futures,2025-06-10,-18.90513075213762,-19.814222392643387,-0.017401577215206666,0.9264932177209743
2025-05-19,one_futures,2025-06-11,10.475250852885098,10.153826568233617,-0.02085401022516213,0.3422782948766436
2025-05-19,one_futures,2025-06-12,3.728503239381521,2.241694873718467,-0.0027157251247538782,1.4895240907878078
2025-05-19,one_futures,2025-06-13,-32.993226977083296,-35.706820197974665,0.001354627245933006,2.7122385936454356
2025-05-19,one_futures,2025-06-16,12.954805663006862,14.181460866184668,-0.001015663724966072,-1.22563953945284
2025-05-19,one_futures,2025-06-17,-0.6511278452163755,-1.785121843302274,-0.001321395761330923,1.1353153938472296
2025-05-19,one_futures,2025-06-18,-2.3997464950917533,-1.6046909781332863,0.0011879177738194334,-0.7962434347322864
2025-05-19,one_futures,2025-06-19,-15.62415963731,-17.368404956026495,0.00011616696223419061,1.7441291517542619
