cohort,scenario,date,elapsed_sessions,cash,equity,discounted_equity,discounted_pnl_change,contracts_1,contracts_2,spot_units
2025-03-24,short_no_hedge,2025-03-24,0,23.44348142507569,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-03-25,1,23.444826581452556,5.051946560269823,5.0516567027992405,5.0516567027992405,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-03-26,2,23.446171815012743,2.719340977750214,2.7190289401323176,-2.332627762666923,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-03-27,3,23.447517125760676,8.1532271735917,8.15182387002174,5.432794929889423,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-03-28,4,23.44886251370078,7.874714098362755,7.872906994310872,-0.278916875710868,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-03-31,5,23.450207978837494,10.369228071744898,10.36625371986896,2.4933467255580872,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-04-01,6,23.45155352117524,7.515219904785832,7.51263314322115,-2.8536205766478098,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-04-02,7,23.452899140718447,11.88710756079757,11.882334189362732,4.369701046141582,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-04-03,8,23.45424483747155,13.407982229477879,13.40182915811991,1.5194949687571775,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-04-07,9,23.455590611438975,22.428874820280036,22.41729568634916,9.01546652822925,0.0,0.0,0.0
2025-03-24,short_no_hedge,2025-04-08,10,-13.006749366656372,-13.006749366656372,-12.999288618258824,-35.41658430460798,0.0,0.0,0.0
2025-03-24,short_one_futures_spot,2025-03-24,0,23.44348142507569,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,short_one_futures_spot,2025-03-25,1,-1984.3278896855884,5.051946560269883,5.051656702799301,5.051656702799301,-0.3184876086203135,0.0,0.3181504990944109
2025-03-24,short_one_futures_spot,2025-03-26,2,-1619.9638864522894,6.782199554194843,6.7814213136541,1.729764610854799,-0.2596149427870055,0.0,0.260062642874016
2025-03-24,short_one_futures_spot,2025-03-27,3,-2023.1052987513547,5.436291456577072,5.435355782021962,-1.3460655316321377,-0.3234041724456174,0.0,0.3229437709051543
2025-03-24,short_one_futures_spot,2025-03-28,4,-1553.4777717836514,7.769897739087288,7.768114688488671,2.332758906466709,-0.2510161694571015,0.0,0.2515540952574185
2025-03-24,short_one_futures_spot,2025-03-31,5,-1785.8299251397118,6.87022990855573,6.868259223652742,-0.8998554648359294,-0.2901027300553028,0.0,0.2900084997492809
2025-03-24,short_one_futures_spot,2025-04-01,6,-1616.5078748468932,7.6327820963338535,7.630154869505025,0.7618956458522836,-0.2617064613673992,0.0,0.2620147268624085
2025-03-24,short_one_futures_spot,2025-04-02,7,-2285.4636381877904,7.4065845538013875,7.403610375351499,-0.22654449415352662,-0.3678234237663115,0.0,0.3671089908788944
2025-03-24,short_one_futures_spot,2025-04-03,8,-1755.1123961422188,7.598713432898618,7.595226299250828,0.19161592389932913,-0.2856768785376239,0.0,0.2857784825266971
2025-03-24,short_one_futures_spot,2025-04-07,9,-1575.9217856118248,-9.954803984726357,-9.949664716282514,-17.54489101553334,-0.2850746837539121,0.0,0.2850923219649976
2025-03-24,short_one_futures_spot,2025-04-08,10,-9.797097524606897,-9.797097524606897,-9.791477851497433,0.15818686478508148,0.0,0.0,0.0
2025-03-24,short_two_futures_spot,2025-03-24,0,23.44348142507569,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,short_two_futures_spot,2025-03-25,1,-1945.7913331174584,5.051946560269883,5.051656702799301,5.051656702799301,-0.2932052674200668,-0.0200625301424335,0.3120440187113495
2025-03-24,short_two_futures_spot,2025-03-26,2,-1583.1508018539273,6.622168682285686,6.621408804889715,1.5697521020904137,-0.2372790342914259,-0.0172661003894082,0.2542262336522449
2025-03-24,short_two_futures_spot,2025-03-27,3,-1985.061720408228,5.586243503237091,5.58528201948546,-1.0361267854042548,-0.3021231587831697,-0.0159741027695616,0.316956249750328
2025-03-24,short_two_futures_spot,2025-03-28,4,-1518.6236281287656,7.813409832651292,7.811616796816437,2.226334777330977,-0.232805546230477,-0.0132573604747961,0.2460006732866353
2025-03-24,short_two_futures_spot,2025-03-31,5,-1750.836506972688,7.114211128965254,7.112170459489103,-0.6994463373273341,-0.2731323436375271,-0.0119100970853477,0.2844277392235769
2025-03-24,short_two_futures_spot,2025-04-01,6,-1582.820812268529,7.882485407222061,7.879772231753624,0.7676017722645216,-0.2467007958733337,-0.010127773212712,0.2566728553491215
2025-03-24,short_two_futures_spot,2025-04-02,7,-2251.057595660331,7.707695088962957,7.704599996958621,-0.17517223479500288,-0.3536720190797323,-0.0091303553565106,0.3616758926761778
2025-03-24,short_two_futures_spot,2025-04-03,8,-1723.5652044462709,7.907339959155221,7.903711193380649,0.19911119642202735,-0.2735768918014193,-0.007401514791418,0.2807426497102119
2025-03-24,short_two_futures_spot,2025-04-07,9,-1548.8202426682146,-9.189315883163989,-9.184571805710398,-17.088282999091046,-0.2744326011153564,-0.0061272964118888,0.2803008495814856
2025-03-24,short_two_futures_spot,2025-04-08,10,-9.429246589602371,-9.429246589602371,-9.423837917965797,-0.2392661122553985,0.0,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-24,0,23.44348142507569,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-25,1,23.444826581452556,5.051946560269823,5.0516567027992405,5.0516567027992405,-0.3184876086203135,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-26,2,19.942808120189294,-0.7840227170732348,-0.7839327524152482,-5.835589455214489,-0.2596149427870055,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-27,3,14.855499533874179,-0.43879041829479704,-0.4387148952966826,0.34521785711856556,-0.3234041724456174,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-28,4,37.10655898731333,21.5324105719753,21.527469274309713,21.966184169606397,-0.2510161694571015,0.0,0.0
2025-03-24,short_one_futures_only,2025-03-31,5,44.28775055972735,31.206770652634752,31.197819174647154,9.670349900337442,-0.2901027300553028,0.0,0.0
2025-03-24,short_one_futures_only,2025-04-01,6,38.488237131965064,22.55190351557566,22.54414108174623,-8.653678092900925,-0.2617064613673992,0.0,0.0
2025-03-24,short_one_futures_only,2025-04-02,7,29.330719388936146,17.76492780901527,17.757794147734607,-4.786346934011622,-0.3678234237663115,0.0,0.0
2025-03-24,short_one_futures_only,2025-04-03,8,55.300736065247875,45.25447345725421,45.23370567880074,27.47591153106613,-0.2856768785376239,0.0,0.0
2025-03-24,short_one_futures_only,2025-04-07,9,230.82378332284708,229.79706753168813,229.6784324667019,184.44472678790117,-0.2850746837539121,0.0,0.0
2025-03-24,short_one_futures_only,2025-04-08,10,220.48618289294944,220.48618289294944,220.35971071382704,-9.318721752874865,0.0,0.0,0.0
2025-03-24,short_two_futures_only,2025-03-24,0,23.44348142507569,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,short_two_futures_only,2025-03-25,1,23.444826581452556,5.051946560269823,5.0516567027992405,5.0516567027992405,-0.2932052674200668,-0.0200625301424335,0.0
2025-03-24,short_two_futures_only,2025-03-26,2,19.92800093331247,-0.7988299039500575,-0.798738240204182,-5.8503949430034226,-0.2372790342914259,-0.0172661003894082,0.0
2025-03-24,short_two_futures_only,2025-03-27,3,15.11272074015533,-0.1815692120136454,-0.18153796098653813,0.6172002792176439,-0.3021231587831697,-0.0159741027695616,0.0
2025-03-24,short_two_futures_only,2025-03-28,4,36.893250404902034,21.319101989564007,21.314209642349034,21.495747603335573,-0.232805546230477,-0.0132573604747961,0.0
2025-03-24,short_two_futures_only,2025-03-31,5,44.04147677913893,30.960496872046335,30.951616036239255,9.63740639389022,-0.2731323436375271,-0.0119100970853477,0.0
