date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,marginal_prediction_variance,standardized_marginal_prediction_error
2022-07-26,IM2212,2022-12-16,6777.2,2658,4210,close,7027.419,False,0.014,,,97.0,0.3975409836065574,0.10519930215525243,False,0.004098360655737705,4,0.039146657921374776,0.07252506007222118,0.19428909411966197,5.515034520812643e-05,0.028596229274017164,-0.00010902460250044947,0.03842653423074602,-0.11737446877958163,0.003669441577230398,2.5270140599586925e-05,0.0007724454847415699,-0.00010789745828242346,0.0005819207087763099,0.024123032744170245,0.7893575137488787,0.05674464729406883,0.1176334936482396,0.10628927681620783,6743.782279448213,6774.2640103290505,-0.001089974660955395,-0.012434191492987176,2.9359896709493114,33.41772055178717,0.0001523188264571346,-1.0074900342285833
2022-07-26,IM2303,2023-03-17,6624.0,1899,3684,close,7027.419,False,0.014,,,156.0,0.639344262295082,0.10646986950295019,False,0.004098360655737705,4,0.039146657921374776,0.07252506007222118,0.19428909411966197,5.515034520812643e-05,0.028596229274017164,-0.00010902460250044947,0.03842653423074602,-0.11737446877958163,0.003669441577230398,2.5270140599586925e-05,0.0007724454847415699,-0.00010789745828242346,0.0005819207087763099,0.024123032744170245,0.6903250581223273,0.035283531472824835,0.11220023527056065,0.10500278983905488,6599.776208197187,6630.216021188834,0.0014670796638953099,-0.0057303657676104625,-6.21602118883402,24.22379180281314,9.221471779672494e-05,-0.5967359782189977
2022-07-27,IM2208,2022-08-19,7066.2,19290,21390,close,7099.434,False,0.014,,,17.0,0.06967213114754098,0.08134700645772011,False,0.004098360655737705,4,0.038231605443463414,-0.09787498363783381,0.022973997931695612,5.106417552785126e-05,0.028489432979139046,-8.951598528022789e-05,0.03505953002678866,-0.1164685616785254,0.0012083444743292704,2.3907957031741233e-05,0.0006828889489445787,-9.740586096106737e-05,0.0005119851840541853,0.022627089606358685,0.9579910787139737,0.3090241185756998,0.08899718251652391,0.0802124985011484,7062.434690194759,7066.758559870433,0.0011345079565717175,-0.007650176058803804,-0.5585598704328731,3.7653098052405767,0.002750130859867996,-0.14587966263399754
2022-07-27,IM2209,2022-09-16,7015.0,5374,7206,close,7099.434,False,0.014,,,36.0,0.14754098360655737,0.09509169881378786,False,0.004098360655737705,4,0.038231605443463414,-0.09787498363783381,0.022973997931695612,5.106417552785126e-05,0.028489432979139046,-8.951598528022789e-05,0.03505953002678866,-0.1164685616785254,0.0012083444743292704,2.3907957031741233e-05,0.0006828889489445787,-9.740586096106737e-05,0.0005119851840541853,0.022627089606358685,0.9137978652645677,0.15267454100688466,0.10261031736297749,0.09687291562572359,7007.222544381914,7013.156682824419,-0.0017812168119357291,-0.007518618549189629,1.8433171755814328,7.777455618085696,0.0007173811193024526,-0.2807133587954704
2022-07-27,IM2212,2022-12-16,6856.6,2693,4272,close,7099.434,False,0.014,,,96.0,0.39344262295081966,0.10245856670700011,False,0.004098360655737705,4,0.038231605443463414,-0.09787498363783381,0.022973997931695612,5.106417552785126e-05,0.028489432979139046,-8.951598528022789e-05,0.03505953002678866,-0.1164685616785254,0.0012083444743292704,2.3907957031741233e-05,0.0006828889489445787,-9.740586096106737e-05,0.0005119851840541853,0.022627089606358685,0.7912033531008712,0.05733573711636713,0.10725461621523621,0.10367878300668054,6843.673998778135,6853.309038526957,-0.0012202162996804294,-0.004796049508236103,3.290961473043353,12.92600122186559,0.0001531441575342502,-0.38755508633036534
2022-07-27,IM2303,2023-03-17,6715.0,1124,3785,close,7099.434,False,0.014,,,155.0,0.6352459016393442,0.10163729516533461,False,0.004098360655737705,4,0.038231605443463414,-0.09787498363783381,0.022973997931695612,5.106417552785126e-05,0.028489432979139046,-8.951598528022789e-05,0.03505953002678866,-0.1164685616785254,0.0012083444743292704,2.3907957031741233e-05,0.0006828889489445787,-9.740586096106737e-05,0.0005119851840541853,0.022627089606358685,0.6918531414702896,0.03551116715974281,0.1055923775508586,0.10273748755095076,6698.150075241637,6710.308575085074,-0.00110019238561615,-0.003955082385523986,4.691424914925847,16.84992475836316,9.161397412120906e-05,-0.41321366288613703
2022-07-28,IM2208,2022-08-19,7119.0,22464,24584,close,7150.198,False,0.014,,,16.0,0.06557377049180328,0.08068493325382547,False,0.004098360655737705,4,0.03488168126140737,-0.09711957538239982,0.020379482005073564,4.97157769819248e-05,0.028427160893509548,-8.081174250811079e-05,0.02818863153553232,-0.09765743922887285,0.01314856843272548,2.315982379682571e-05,0.0006102397840414588,-8.987084793981442e-05,0.0004536579119586556,0.021299246746273814,0.9603960430818254,0.32521495924787974,0.08453286603540455,0.07792996619361263,7117.203935884607,7120.286188993605,0.0027549670602128457,-0.0038479327815790776,-1.28618899360481,1.7960641153931647,0.0030376110064363883,-0.06981703448616927
2022-07-28,IM2209,2022-09-16,7074.0,7766,9682,close,7150.198,False,0.014,,,35.0,0.14344262295081966,0.08869159184692438,False,0.004098360655737705,4,0.03488168126140737,-0.09711957538239982,0.020379482005073564,4.97157769819248e-05,0.028427160893509548,-8.081174250811079e-05,0.02818863153553232,-0.09765743922887285,0.01314856843272548,2.315982379682571e-05,0.0006102397840414588,-8.987084793981442e-05,0.0004536579119586556,0.021299246746273814,0.9160544055789885,0.15699143203068047,0.09932395270208572,0.09310831499844331,7063.219426996888,7069.5197124786855,-0.004416723151518934,-0.010632360855161338,4.480287521314494,10.780573003112295,0.0007547440858310051,-0.38701682749452526
2022-07-28,IM2212,2022-12-16,6923.0,3256,5135,close,7150.198,False,0.014,,,95.0,0.38934426229508196,0.0969364910733481,False,0.004098360655737705,4,0.03488168126140737,-0.09711957538239982,0.020379482005073564,4.97157769819248e-05,0.028427160893509548,-8.081174250811079e-05,0.02818863153553232,-0.09765743922887285,0.01314856843272548,2.315982379682571e-05,0.0006102397840414588,-8.987084793981442e-05,0.0004536579119586556,0.021299246746273814,0.7930551978987245,0.057939270883851736,0.10465343737566614,0.09931431606166687,6902.230725671193,6916.593704319984,-0.0023778249883187608,-0.007716946302318034,6.406295680016228,20.769274328807114,0.0001549141478417585,-0.620011774372903
2022-07-28,IM2303,2023-03-17,6787.6,1449,3892,close,7150.198,False,0.014,,,154.0,0.6311475409836066,0.09645715483980874,False,0.004098360655737705,4,0.03488168126140737,-0.09711957538239982,0.020379482005073564,4.97157769819248e-05,0.028427160893509548,-8.081174250811079e-05,0.02818863153553232,-0.09765743922887285,0.01314856843272548,2.315982379682571e-05,0.0006102397840414588,-8.987084793981442e-05,0.0004536579119586556,0.021299246746273814,0.6933860565086276,0.035741759154282404,0.10333262306782025,0.09867253151232115,6758.209467180574,6778.116009122901,-0.002215376672512412,-0.006875468228011508,9.483990877099131,29.39053281942597,9.185571901422718e-05,-0.7173798584099462
2022-07-29,IM2208,2022-08-19,7087.0,25025,25557,close,7117.434,False,0.014,,,15.0,0.06147540983606557,0.08370506404931596,False,0.004098360655737705,4,0.02804563722521065,-0.08143355506543873,0.029229458285837936,4.897521470387974e-05,0.02837664514971153,-7.456039863556768e-05,0.025040248686103727,-0.0750398937211644,0.03261773109100534,2.2557547904679744e-05,0.0005449806310850389,-8.319363054202072e-05,0.00040115091790567716,0.020028752280301366,0.9628091194240189,0.3429008732986815,0.08169633425880135,0.08099511082446448,7087.875209858854,7088.180760555105,0.0027099532248514857,0.002008729790514613,-1.1807605551048255,-0.8752098588538502,0.00336836641865132,0.034610817388359
2022-07-29,IM2209,2022-09-16,7044.8,9450,11829,close,7117.434,False,0.014,,,34.0,0.13934426229508196,0.08761272735525831,False,0.004098360655737705,4,0.02804563722521065,-0.08143355506543873,0.029229458285837936,4.897521470387974e-05,0.02837664514971153,-7.456039863556768e-05,0.025040248686103727,-0.0750398937211644,0.03261773109100534,2.2557547904679744e-05,0.0005449806310850389,-8.319363054202072e-05,0.00040115091790567716,0.020028752280301366,0.9183184943690039,0.16155297989530162,0.09521636999205099,0.09348938115643338,7037.339818326673,7039.033529685326,-0.005876653801175066,-0.007603642636792682,5.766470314673825,7.460181673327497,0.0007954342389870407,-0.26959979447802224
2022-07-29,IM2212,2022-12-16,6891.8,3417,5281,close,7117.434,False,0.014,,,94.0,0.38524590163934425,0.09762183213146755,False,0.004098360655737705,4,0.02804563722521065,-0.08143355506543873,0.029229458285837936,4.897521470387974e-05,0.02837664514971153,-7.456039863556768e-05,0.025040248686103727,-0.0750398937211644,0.03261773109100534,2.2557547904679744e-05,0.0005449806310850389,-8.319363054202072e-05,0.00040115091790567716,0.020028752280301366,0.7949130705115083,0.05855564573342609,0.1001428253259848,0.09812818766289803,6885.109917252438,6890.455738089744,-0.000506355531430483,-0.0025209931945172487,1.3442619102561366,6.6900827475619735,0.00015694623319006644,-0.2012316206567044
