date,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,nearest_contract_sessions,weak_instantaneous_observability
2024-07-17,0.0040983606557377,3,0.0251013204396383,0.2032056854771423,0.3109243820428466,6.103581368050218e-05,0.0289138519823824,-0.0001479464334534,0.0305376293601162,0.2388563032183944,0.3520113087045766,3.519296651141676e-05,0.0012811760503922,-0.0001710647877037,0.0009742394414961,0.0312128089331309,22.0,True
2024-07-18,0.0040983606557377,3,0.0303827191352724,0.1991749740158198,0.3121750692771582,6.088658445042636e-05,0.0288431728046538,-0.0001419220921587,0.0335180999280195,0.1477416682726029,0.2638771443266885,3.454786424852499e-05,0.0011723094597325,-0.0001614950785347,0.0008838671669115,0.0297299035805966,21.0,False
2024-07-19,0.0040983606557377,3,0.0333480704756689,0.1231972635544977,0.2391627101562327,6.024801049182781e-05,0.0287674736991065,-0.0001339826841435,0.0327698079709353,0.2413775484129178,0.3567647325099192,3.374105144727623e-05,0.0010657752647379,-0.0001514150547681,0.0007966862066489,0.0282256303144668,20.0,False
2024-07-22,0.0040983606557377,4,0.0326035744280168,0.201277363357614,0.3164983139116968,5.944936247278056e-05,0.0286933963974988,-0.0001256198990188,0.0312043370235073,0.2334632671783941,0.3472849803279675,2.6054683769542585e-05,0.0008757541733717,-0.0001167926748458,0.0006682235074495,0.025850019486444,19.0,False
2024-07-23,0.0040983606557377,4,0.0310460447472009,0.1946778860233321,0.3083413068965991,5.184077927976539e-05,0.0285612674627688,-9.689580763779934e-05,0.0341636468376666,0.3553026243371655,0.4720836473008982,2.400312040343401e-05,0.0007643651403471,-0.0001027944642428,0.0005827793322648,0.0241408229409202,18.0,False
2024-07-24,0.0040983606557377,4,0.0339903426773896,0.2962760036749062,0.4128837224783618,4.98099773195628e-05,0.0284838144065405,-8.528234023797446e-05,0.0378227222494525,0.2852705380752565,0.405710636450775,2.3107206569941387e-05,0.0006826915365618,-9.437242376940106e-05,0.0005170538955929,0.0227388191336526,17.0,False
2024-07-25,0.0040983606557377,4,0.0376308564586023,0.2378783864735059,0.3581266190581743,4.8923129952678615e-05,0.0284270236251271,-7.829508341974809e-05,0.0403473785788004,0.2229613906616326,0.345926145366499,2.2474882443577542e-05,0.0006111840682389,-8.736034912073216e-05,0.000458938252441,0.0214228441725421,16.0,False
2024-07-26,0.0040983606557377,4,0.0401427057990703,0.1859206920361557,0.308680773961292,4.829720481845338e-05,0.0283773017466408,-7.247758983810034e-05,0.0404296952403082,0.0739749871463089,0.1970220585126832,2.1908988972355928e-05,0.0005457361796437,-8.087194107047359e-05,0.0004059012864751,0.020146991995708,15.0,False
2024-07-29,0.0040983606557377,4,0.0402246048874787,0.061685481790342,0.1845274628038868,4.773703807458987e-05,0.028331793325769,-6.709455071220395e-05,0.0430664530921151,0.1889200692438172,0.3146038984619984,2.136640583047369e-05,0.0004854192620297,-7.47226067773966e-05,0.0003573404543054,0.0189034508570638,14.0,False
2024-07-30,0.0040983606557377,4,0.0428479870856988,0.1575346740935678,0.2830000373053327,4.719994576425223e-05,0.0282898526653232,-6.199282054334834e-05,0.0426391497378224,0.203980480828095,0.3292370066919835,2.083837498533767e-05,0.0004299369207089,-6.887642615351015e-05,0.0003130224433873,0.0176924402892114,13.0,False
2024-07-31,0.0040983606557377,4,0.0424228513410103,0.1700930912069039,0.2951333186739803,4.667725848436398e-05,0.0282512736707372,-5.714259861037604e-05,0.0286753952081199,-0.2977839943799975,-0.1864912230458116,2.032363854169515e-05,0.0003791046245584,-6.332761009945148e-05,0.0002727730429012,0.0165158421795924,12.0,False
2024-08-01,0.0040983606557377,4,0.028529931659958,-0.2483129753906174,-0.1371656676045934,4.616773106931771e-05,0.0282159280304613,-5.253908204821878e-05,0.0234469199867565,-0.0161096195985401,0.0899546765142823,1.9822516225489345e-05,0.000332746164858,-5.8075571084760335e-05,0.000236417538914,0.0153758752243254,11.0,False
