date,open,high,low,close,volume,hold,settle,contract,expiry,expiry_source
2024-09-30,5503.0,5795.6,5385.2,5795.6,16836,15690,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-08,6369.0,6369.0,5899.0,6207.6,22440,17754,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-09,6067.6,6125.6,5665.2,5745.2,27713,22066,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-10,5824.8,5919.6,5620.0,5648.0,23130,22776,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-11,5626.0,5636.0,5328.0,5399.0,19885,25187,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-14,5430.0,5616.0,5317.0,5597.8,24752,29338,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-15,5543.2,5685.0,5452.0,5452.0,31868,35014,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-16,5400.0,5599.0,5400.0,5501.4,42897,47117,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-17,5540.2,5611.4,5465.0,5469.2,68656,68569,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-18,5497.0,6030.2,5460.0,5732.8,161272,106792,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-21,5799.0,5956.0,5766.4,5840.0,114107,91397,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-22,5838.2,5919.8,5791.4,5873.8,91095,88086,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-23,5852.0,6001.6,5837.0,5891.2,92625,85998,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-24,5860.0,5884.6,5801.0,5859.0,72339,78340,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-25,5875.0,6027.6,5870.6,5996.0,84386,84537,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-28,5996.0,6073.0,5953.0,6069.2,63694,74282,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-29,6089.0,6109.0,5958.8,5977.8,74729,75764,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-30,5959.8,6039.6,5920.2,6006.0,65943,69957,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-10-31,6030.0,6164.4,5980.8,6095.4,79259,75957,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-01,6070.0,6097.4,5903.0,5917.8,81407,72078,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-04,5917.8,6068.8,5910.6,6065.4,58573,64446,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-05,6055.2,6312.8,6042.6,6283.4,73004,68657,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-06,6282.2,6376.8,6232.4,6293.8,72949,65176,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-07,6250.0,6415.0,6245.6,6408.0,61581,60325,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-08,6455.4,6527.0,6379.0,6408.6,63772,60305,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-11,6395.4,6554.8,6371.2,6525.6,58558,53715,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-12,6532.0,6587.0,6420.6,6456.0,58489,49718,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-13,6440.0,6487.0,6349.8,6445.4,49080,39077,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-14,6430.0,6444.0,6270.8,6279.0,42093,26394,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-11-15,6272.2,6336.2,6214.2,6215.6,22695,11989,0.0,IM2411,2024-11-15,contract_code_cffex_rule
2024-04-22,4950.6,5000.0,4875.4,4938.0,3749,3568,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-23,4937.4,4975.2,4884.6,4898.0,4426,4659,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-24,4917.0,5028.4,4891.0,5028.4,6653,8604,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-25,5007.8,5087.0,4992.8,5030.4,8039,11512,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-26,5039.8,5182.4,5037.0,5175.6,8894,14860,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-29,5200.0,5378.2,5195.2,5340.0,9843,17644,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-04-30,5377.2,5377.2,5264.2,5287.0,8192,19167,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-06,5400.0,5447.2,5378.2,5394.6,7131,19778,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-07,5394.8,5428.2,5365.2,5393.6,6752,21648,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-08,5383.2,5383.2,5278.2,5288.8,7679,23755,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-09,5306.2,5419.6,5302.0,5398.4,8384,25692,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-10,5422.8,5434.4,5294.4,5332.2,10870,27624,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-13,5296.4,5324.2,5215.6,5266.2,8484,28669,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-14,5295.2,5361.6,5265.6,5295.0,8118,30549,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-15,5310.0,5313.0,5232.0,5247.0,6799,30547,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-16,5288.0,5309.8,5222.0,5240.0,8753,32746,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-17,5246.0,5362.8,5231.6,5358.0,10425,34345,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-20,5355.2,5422.0,5337.6,5369.0,10052,34719,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-21,5356.0,5362.0,5270.0,5301.8,7586,34806,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-22,5312.0,5331.2,5269.0,5307.2,7280,35539,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-23,5280.0,5280.0,5153.0,5187.0,9677,36939,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-24,5174.4,5214.8,5113.4,5120.0,9995,37623,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-27,5140.0,5165.8,5055.8,5158.6,9924,39136,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-28,5134.4,5165.0,5078.8,5090.6,10729,40490,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-29,5081.0,5149.6,5058.0,5093.2,10732,41375,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-30,5063.0,5130.6,5050.0,5098.6,10563,42372,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-05-31,5115.2,5162.2,5115.0,5126.4,9434,42113,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-03,5121.0,5121.2,4988.0,5027.0,11573,44472,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-04,5005.0,5086.0,4988.0,5069.6,11103,44080,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-05,5050.8,5086.6,5004.0,5010.2,7711,44016,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-06,5038.0,5050.0,4878.0,4907.0,12464,46365,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-07,4980.0,4980.0,4861.8,4919.0,13069,46760,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-11,4903.6,4989.0,4843.2,4973.0,12468,47701,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-12,4958.8,5008.8,4954.0,4971.8,10876,48772,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-13,4974.8,4984.8,4911.8,4925.8,11048,49771,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-14,4915.0,4979.0,4891.2,4964.8,12746,51779,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-17,4940.0,4993.2,4928.0,4957.2,10506,52717,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-18,4970.0,5029.8,4956.6,5019.0,10662,52750,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-19,5025.0,5042.2,4929.2,4937.4,11508,54195,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-20,4932.0,4955.0,4821.8,4836.6,12009,54531,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-21,4812.0,4866.8,4801.8,4831.0,13494,56908,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-24,4801.0,4819.8,4656.0,4662.8,14738,57372,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-25,4685.0,4697.6,4597.0,4635.2,15346,57597,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-26,4625.0,4795.6,4602.0,4784.0,16863,58519,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-27,4764.2,4774.2,4650.2,4665.8,14225,57999,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-06-28,4659.2,4788.8,4653.4,4684.4,15258,58700,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-01,4689.6,4759.4,4622.0,4726.0,14341,59446,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-02,4727.2,4747.0,4662.4,4690.8,12732,60307,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-03,4685.0,4705.0,4648.8,4658.4,11597,60337,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-04,4664.4,4681.6,4527.0,4551.2,14261,61669,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-05,4558.8,4626.8,4503.8,4602.8,14873,61874,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-08,4589.2,4590.0,4456.2,4479.4,14711,62916,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-09,4477.0,4621.8,4445.6,4588.2,21563,65169,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-10,4578.0,4641.2,4568.0,4585.0,14515,63896,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-11,4680.0,4721.2,4632.6,4712.0,17099,65703,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-12,4708.0,4725.8,4676.0,4699.0,13210,65155,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-15,4689.2,4690.0,4616.0,4633.0,13198,66930,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-16,4617.0,4660.0,4586.2,4630.0,15035,67658,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-17,4628.0,4648.0,4571.0,4582.0,14781,70398,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-18,4565.0,4625.0,4506.6,4610.4,18888,72313,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-19,4585.6,4680.0,4564.0,4615.0,17898,72909,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-22,4625.0,4661.8,4591.0,4619.0,14971,70902,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-23,4625.0,4635.0,4476.0,4476.0,16196,71374,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-24,4471.0,4499.2,4407.6,4417.4,21218,71362,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-25,4392.0,4489.2,4385.8,4423.0,18660,70492,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-26,4427.2,4519.8,4427.2,4508.6,18534,71261,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-29,4522.6,4524.0,4460.6,4480.2,14093,69747,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-30,4464.0,4523.0,4425.0,4495.2,16136,71089,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-07-31,4493.0,4762.2,4492.2,4762.0,27024,72882,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-01,4779.0,4807.6,4682.0,4721.6,20717,71377,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-02,4692.0,4749.6,4634.6,4648.0,19450,72143,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-05,4630.0,4712.0,4508.6,4523.8,25448,73521,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-06,4599.8,4630.6,4531.0,4584.0,20444,72105,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-07,4577.0,4606.0,4546.2,4565.0,17401,70871,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-08,4545.0,4615.8,4501.4,4585.0,20960,72772,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-09,4606.0,4644.4,4524.6,4526.4,20285,70803,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-12,4522.0,4544.0,4494.4,4523.0,16457,70575,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-13,4520.0,4552.0,4489.6,4539.4,17978,71765,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-14,4577.0,4577.0,4485.0,4485.6,17177,71573,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-15,4481.6,4616.4,4469.8,4529.6,31220,78042,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-16,4534.2,4563.4,4497.0,4501.4,23459,77313,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-19,4496.6,4582.8,4496.0,4517.8,22195,76933,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-20,4529.0,4529.0,4413.0,4431.0,25889,78320,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-21,4429.8,4453.6,4408.8,4419.0,20506,76390,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-22,4428.8,4434.0,4353.2,4369.0,24627,80823,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-23,4368.8,4395.0,4345.0,4376.6,23734,78401,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-26,4385.0,4420.0,4361.8,4390.6,21579,81561,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-27,4377.0,4379.4,4323.0,4344.2,20358,79115,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-28,4344.0,4393.2,4322.4,4351.8,22409,81749,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-29,4334.0,4455.8,4332.6,4432.8,32467,83785,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-08-30,4423.8,4603.6,4423.8,4525.0,49065,89254,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-02,4515.8,4539.0,4410.4,4418.8,31046,83781,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-03,4416.2,4491.4,4415.6,4444.6,32138,87453,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-04,4429.0,4483.8,4402.0,4433.0,32477,86679,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-05,4445.0,4509.0,4443.4,4476.6,32922,88291,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-06,4498.6,4498.6,4376.2,4393.2,31503,87847,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-09,4373.0,4417.2,4341.0,4355.0,32808,91830,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-10,4368.2,4398.0,4274.0,4369.0,45961,95560,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-11,4357.0,4388.2,4334.4,4366.6,33692,93852,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-12,4381.0,4439.0,4355.0,4359.6,38203,97186,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-13,4369.0,4372.8,4308.0,4312.0,35245,97469,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-18,4307.6,4317.4,4228.0,4290.6,46622,106473,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-19,4309.0,4437.4,4262.2,4379.0,69390,116341,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-20,4362.4,4379.2,4310.8,4347.2,53756,115940,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-23,4344.0,4421.6,4325.4,4363.0,46247,115201,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-24,4430.0,4590.0,4369.0,4586.0,98223,131230,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-25,4642.2,4739.0,4609.4,4617.0,81148,122990,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-26,4620.0,4885.0,4600.0,4882.4,95626,133526,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-27,4978.0,5297.2,4902.0,5297.2,142577,125960,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-09-30,5460.0,5769.6,5401.2,5769.6,119240,119663,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-08,6339.2,6339.2,5895.2,6184.8,143088,120131,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-09,6026.6,6106.6,5634.8,5715.8,162244,127140,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-10,5844.0,5902.2,5605.0,5628.8,133053,129332,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-11,5600.0,5618.0,5302.0,5379.0,123517,130577,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-14,5399.2,5585.4,5284.4,5557.0,112920,127187,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-15,5502.8,5651.0,5411.0,5411.0,102444,130906,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-16,5356.8,5563.6,5350.4,5470.4,105670,131153,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-17,5519.8,5578.8,5430.0,5434.0,111905,141913,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-18,5455.0,5989.8,5430.0,5728.0,237911,154527,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-21,5780.0,5944.0,5750.4,5822.6,164469,156900,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-22,5817.0,5896.0,5764.0,5850.6,144065,152874,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-23,5828.0,5976.0,5811.2,5866.2,163299,160776,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-24,5840.0,5861.0,5775.6,5832.0,128380,152667,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-25,5855.8,6001.8,5843.4,5979.4,171776,164952,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-28,5981.4,6050.8,5931.0,6044.0,129514,156470,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-29,6075.0,6087.4,5931.2,5951.0,158353,169197,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-30,5936.0,6009.6,5890.8,5975.0,152202,160642,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-10-31,5988.2,6133.0,5950.0,6063.6,194052,174387,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-01,6048.0,6063.8,5874.0,5890.0,186128,168205,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-04,5881.2,6040.2,5881.2,6035.8,137701,165746,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-05,6019.4,6293.4,6011.0,6261.4,198361,176878,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-06,6267.0,6348.8,6201.0,6268.2,203102,175401,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-07,6225.2,6397.8,6222.4,6389.0,165755,168295,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-08,6440.0,6507.0,6349.2,6381.8,188440,178466,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-11,6359.0,6522.2,6342.4,6490.4,164466,172711,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-12,6500.0,6538.0,6362.8,6407.8,176924,178522,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-13,6387.6,6436.2,6303.2,6397.4,181560,179774,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-14,6381.0,6396.8,6221.0,6239.6,182534,192409,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-15,6260.0,6306.2,6095.0,6103.0,218880,199783,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-18,6141.2,6144.0,5901.4,5954.2,217824,200461,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-19,5979.0,6101.4,5931.0,6093.0,220087,196641,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-20,6080.0,6208.8,6070.6,6190.8,200989,191596,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-21,6180.0,6224.0,6125.0,6187.2,181881,187022,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-22,6173.0,6209.6,5943.0,5951.2,197788,189155,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-25,5973.2,5995.8,5882.2,5992.8,202233,193159,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-26,5980.2,6033.4,5887.0,5914.0,190017,185010,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-27,5886.2,6095.4,5801.0,6086.8,244628,197311,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-28,6091.0,6126.8,6011.4,6036.8,186048,176294,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-29,6030.0,6225.8,5988.2,6156.0,235635,189378,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-02,6156.2,6307.0,6150.2,6266.8,182864,173067,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-03,6272.2,6324.2,6193.2,6265.4,180768,172505,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-04,6265.2,6270.0,6131.2,6171.8,176184,166822,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-05,6155.8,6281.8,6153.2,6255.6,169624,161405,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-06,6263.2,6370.2,6175.2,6333.6,203792,167060,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-09,6323.8,6354.6,6218.2,6264.0,147628,150504,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-10,6500.0,6538.0,6330.2,6358.2,188885,157277,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-11,6356.8,6452.8,6356.6,6430.2,146971,141428,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-12,6432.2,6498.0,6376.6,6477.8,144410,134954,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-13,6419.0,6442.8,6327.8,6359.0,164655,131621,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-16,6361.0,6364.8,6242.4,6263.4,115176,113214,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-17,6249.8,6267.2,6138.0,6143.6,144996,113630,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-18,6169.8,6243.0,6126.0,6189.8,116069,81088,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-19,6131.8,6231.6,6096.0,6218.0,96333,52443,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-12-20,6217.8,6313.0,6196.0,6278.4,44472,20516,0.0,IM2412,2024-12-20,contract_code_cffex_rule
2024-11-18,6122.0,6122.6,5873.0,5928.8,6256,5669,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-19,5928.6,6070.2,5904.8,6068.0,7614,5691,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-20,6067.2,6178.2,6041.4,6159.2,6835,7339,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-21,6158.4,6190.8,6093.0,6155.0,5557,6593,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-22,6133.2,6178.2,5908.4,5916.6,8000,9274,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-25,5966.0,5966.0,5843.2,5957.8,10078,10039,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-26,5936.8,5996.2,5849.2,5877.4,9025,10765,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-27,5846.6,6062.6,5765.2,6053.6,12946,13417,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-28,6058.8,6093.6,5976.2,6004.0,9797,13239,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-11-29,5987.8,6197.0,5954.0,6122.4,14661,16880,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-02,6120.0,6272.0,6117.8,6232.4,13121,17756,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-03,6252.0,6288.8,6160.4,6232.2,14008,20036,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-04,6228.0,6235.6,6097.0,6135.4,12939,21252,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-05,6093.2,6245.0,6093.2,6218.8,13042,23211,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-06,6225.0,6333.4,6140.0,6293.6,16009,25404,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-09,6281.0,6318.4,6179.4,6226.8,12697,26091,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-10,6550.0,6550.0,6295.4,6317.8,21646,32450,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-11,6319.4,6413.4,6319.4,6394.4,16206,32932,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-12,6408.6,6462.2,6341.2,6444.8,20166,36923,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-13,6405.0,6405.6,6290.0,6321.0,28819,42823,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-16,6320.0,6326.4,6205.6,6227.0,25904,47109,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-17,6208.8,6227.8,6101.0,6105.4,41504,60908,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-18,6130.2,6202.0,6088.2,6151.0,50668,73422,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-19,6101.0,6192.4,6052.2,6180.6,81267,100436,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-20,6164.0,6275.0,6155.2,6226.2,89334,109891,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-23,6220.2,6226.0,6056.4,6063.0,100541,115487,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-24,6088.0,6137.6,6045.6,6130.2,95778,110405,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-25,6113.2,6116.4,6013.4,6080.0,100031,115337,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-26,6075.0,6163.0,6075.0,6131.0,68659,105675,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-27,6136.6,6237.0,6100.2,6143.6,85923,110259,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-30,6135.2,6179.8,6083.0,6133.6,81610,104973,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2024-12-31,6151.0,6157.8,5924.4,5926.4,95469,111907,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2025-01-02,5926.6,5964.8,5717.4,5778.0,102541,114805,0.0,IM2501,2025-01-17,contract_code_cffex_rule
2025-01-03,5802.0,5806.0,5601.4,5625.0,114034,118244,0.0,IM2501,2025-01-17,contract_code_cffex_rule
