window,model,model_label,date,n_observations,carry_squared_error,carry_absolute_error,futures_squared_error,futures_absolute_error,comparison_log_likelihood,mean_log_predictive_score
3,two_bucket_carry,Two carry-noise buckets,2025-08-08,3,2.981397241414455e-05,0.004917468263024166,83.37140643837608,8.895641377533744,10.663781749309356,3.554593916436452
3,two_bucket_carry,Two carry-noise buckets,2025-08-11,3,7.013536327061229e-05,0.006978289819334867,185.70466182792413,11.017559997626753,10.378859057084911,3.4596196856949706
3,two_bucket_carry,Two carry-noise buckets,2025-08-12,3,7.636947624969997e-05,0.007133040774979967,157.13279266144988,10.454158029563283,10.640692505584218,3.5468975018614057
3,two_bucket_carry,Two carry-noise buckets,2025-08-13,3,0.00025453081930473434,0.014828758139392545,821.5423471614125,27.442686093231412,9.805309688632912,3.2684365628776373
3,two_bucket_carry,Two carry-noise buckets,2025-08-14,3,0.0001633641324843446,0.011547732235828454,435.7741300681796,19.75302072245601,10.228703512242909,3.409567837414303
3,two_bucket_carry,Two carry-noise buckets,2025-08-15,3,0.0003091135344548169,0.016585248406890168,1084.9250692358942,31.200449957809422,9.06911280059426,3.0230376001980868
3,two_bucket_carry,Two carry-noise buckets,2025-08-18,4,0.000349016590233427,0.014033097691620776,290.91822615259395,14.694302950758583,11.430315876953092,2.857578969238273
3,two_bucket_carry,Two carry-noise buckets,2025-08-19,4,0.00020643712419795112,0.011244233638735016,233.79268045404837,13.308022169588185,12.935521761702606,3.2338804404256516
3,two_bucket_carry,Two carry-noise buckets,2025-08-20,4,0.001119429526500083,0.029704505037126523,1884.2375633904248,42.36826386990242,11.874239957849353,2.9685599894623382
3,two_bucket_carry,Two carry-noise buckets,2025-08-21,4,0.0004638602929601586,0.017364947009381536,430.4414052503745,19.542417314944714,12.525630905724393,3.131407726431098
3,two_bucket_carry,Two carry-noise buckets,2025-08-22,4,0.001341520617145006,0.031041641991845267,1573.2937030692528,39.11165259381869,11.257389475787006,2.8143473689467515
3,two_bucket_carry,Two carry-noise buckets,2025-08-25,4,0.002520702046524767,0.040396500806943195,1991.4516952847382,43.60315873583454,10.67697481742238,2.669243704355595
3,constant_log_futures,Constant log-futures noise,2025-03-04,4,0.002064210147347582,0.034454145324585246,801.7266954730773,28.025825998533946,12.343911602541459,3.0859779006353647
3,constant_log_futures,Constant log-futures noise,2025-03-05,4,0.00133338759464257,0.02523607123318431,457.5460062745582,19.950911916473842,10.65375485365513,2.6634387134137825
3,constant_log_futures,Constant log-futures noise,2025-03-06,4,0.0006710729003133847,0.02130398715602315,398.74646157938577,18.33312391239474,12.073361708630117,3.018340427157529
3,constant_log_futures,Constant log-futures noise,2025-03-07,4,0.0001632009918241495,0.011113610849419295,181.7526047548139,11.935867033072782,11.010690211508187,2.752672552877047
3,constant_log_futures,Constant log-futures noise,2025-03-10,4,0.010976960634908885,0.07577783265884336,2628.9925979068917,50.656780105323605,5.383283985240085,1.3458209963100212
3,constant_log_futures,Constant log-futures noise,2025-03-11,4,0.0003261059247123426,0.01333167304641067,177.98179636071976,10.830076252605977,11.67794881929797,2.9194872048244926
3,constant_log_futures,Constant log-futures noise,2025-03-12,4,0.00014899068243849636,0.010031590414529994,75.95067539729865,7.9714171187620195,11.803696514890131,2.9509241287225327
3,constant_log_futures,Constant log-futures noise,2025-03-13,4,0.00028459380025420413,0.012333934656700171,230.1107723678895,12.575344069617131,11.314643871024082,2.8286609677560204
3,constant_log_futures,Constant log-futures noise,2025-03-14,3,0.0019752348720596846,0.03788749034282048,2449.0211444987817,48.92830010424162,8.205028043975663,2.7350093479918876
3,constant_log_futures,Constant log-futures noise,2025-03-17,3,0.00240789250631351,0.04282936045860794,3014.210741245874,54.562416552964955,9.486731577451428,3.162243859150476
3,constant_log_futures,Constant log-futures noise,2025-03-18,3,2.473795809587395e-05,0.0032483086456080814,9.589694224068003,2.554762623194923,11.154297060533173,3.7180990201777244
3,constant_log_futures,Constant log-futures noise,2025-03-19,3,0.00030105820396790197,0.012160154099729823,126.28470599320303,10.370123469402643,10.276176397376606,3.4253921324588688
3,constant_log_futures,Constant log-futures noise,2025-03-20,3,3.225064953801652e-05,0.005059972096648953,60.37014028620075,6.7311861102937955,9.816302891102072,3.272100963700691
3,constant_log_futures,Constant log-futures noise,2025-03-21,3,8.086206725466437e-05,0.008194688282141213,130.71934177353725,10.375512802597465,10.345694058248787,3.448564686082929
3,constant_log_futures,Constant log-futures noise,2025-03-24,4,3.808327906137474e-05,0.0051057416796016775,27.57087534150752,4.8549116569313355,14.1110340188262,3.52775850470655
3,constant_log_futures,Constant log-futures noise,2025-03-25,4,0.00041515023889062666,0.016439436156030808,222.17380540703334,14.554437141370045,13.727605006885874,3.4319012517214684
3,constant_log_futures,Constant log-futures noise,2025-03-26,4,0.00035388779042023853,0.016124201869482033,212.25761453246417,14.1002089149747,14.007909210687309,3.5019773026718273
3,constant_log_futures,Constant log-futures noise,2025-03-27,4,0.000806061028182608,0.021615558444376473,261.12649655409274,15.657593860704537,12.79556774600451,3.1988919365011275
3,constant_log_futures,Constant log-futures noise,2025-03-28,4,0.00010433683943249966,0.008587120003265801,97.9096702679982,8.44626926389401,13.182965722104308,3.295741430526077
3,constant_log_futures,Constant log-futures noise,2025-03-31,4,0.00018488109642574393,0.008705515602583064,28.77450423758221,3.9467028866695273,13.494311748496909,3.373577937124227
3,constant_log_futures,Constant log-futures noise,2025-04-01,4,0.0005874207087241008,0.021830490249611548,387.257684926335,18.98885146171324,13.76622049483061,3.4415551237076527
3,constant_log_futures,Constant log-futures noise,2025-04-02,4,0.0006143321769587202,0.018720110759877687,159.00339673901635,12.439859242133707,13.362003378975274,3.3405008447438185
3,constant_log_futures,Constant log-futures noise,2025-04-03,4,7.000113020582224e-05,0.005085337511417189,7.89702512825472,2.361943687101075,13.500267067785403,3.3750667669463508
3,constant_log_futures,Constant log-futures noise,2025-04-07,4,0.05403417551972862,0.1707406091729851,6922.011983714491,83.13908954845374,-28.646459702121792,-7.161614925530448
3,constant_log_futures,Constant log-futures noise,2025-04-08,4,0.071754441265347,0.22542111340208773,18352.332107700295,131.9679970886691,-8.722933029715215,-2.1807332574288036
3,constant_log_futures,Constant log-futures noise,2025-04-09,4,0.0007427632050461514,0.019761371123706288,82.42424483282419,8.102886434247466,12.189739750827355,3.047434937706839
3,constant_log_futures,Constant log-futures noise,2025-04-10,4,0.000890440713454528,0.02372090257769409,160.9692648545534,11.931634079443938,11.99089081485034,2.997722703712585
3,constant_log_futures,Constant log-futures noise,2025-04-11,3,0.00041650341673584324,0.015114272551490346,180.94181890436616,12.460037569878901,8.964794694820714,2.9882648982735716
3,constant_log_futures,Constant log-futures noise,2025-04-14,3,0.004045977478145624,0.058494868476868106,3503.0338006545403,58.23783096512883,6.983768540157483,2.327922846719161
3,constant_log_futures,Constant log-futures noise,2025-04-15,3,0.00047515436262353996,0.01444060038717109,115.2826662952762,8.298075255977588,5.810345331660355,1.9367817772201184
3,constant_log_futures,Constant log-futures noise,2025-04-16,3,0.00014896106708617705,0.009652448626401041,175.98612824180705,10.99845942770753,7.281532753867909,2.4271775846226364
3,constant_log_futures,Constant log-futures noise,2025-04-17,3,0.0022989155871331163,0.040699903905919516,1181.2748111474996,33.89510692677201,7.899525187526566,2.6331750625088555
3,constant_log_futures,Constant log-futures noise,2025-04-18,3,0.00016408760206353088,0.011041577287201168,127.08779103759487,9.695943041819495,9.118094094038536,3.0393646980128453
3,constant_log_futures,Constant log-futures noise,2025-04-21,4,8.701893349030974e-05,0.0069877179439828616,85.63284993405495,7.994500167575552,13.607513192840457,3.4018782982101143
3,constant_log_futures,Constant log-futures noise,2025-04-22,4,7.093081638215032e-05,0.006923205574994089,51.926239816354745,6.735862327898531,13.970899431343211,3.4927248578358028
3,constant_log_futures,Constant log-futures noise,2025-04-23,4,0.0003029352074152068,0.011990186205685677,180.21233595349096,11.794665060780517,13.349994856829284,3.337498714207321
3,constant_log_futures,Constant log-futures noise,2025-04-24,4,0.00043623746762894904,0.011970392593997216,59.08066916611739,6.4880517932876955,12.740299407385805,3.1850748518464513
3,constant_log_futures,Constant log-futures noise,2025-04-25,4,0.00011001170176935531,0.008164204083607747,51.84122609964634,6.401948855944511,12.678455730788507,3.1696139326971267
3,constant_log_futures,Constant log-futures noise,2025-04-28,4,0.00020980275389819572,0.01000995273300178,39.2286234887292,5.32656319666944,12.812949072152968,3.203237268038242
3,constant_log_futures,Constant log-futures noise,2025-04-29,4,0.0011909656457802266,0.020011576555118142,92.86187591408395,8.392597555205839,12.66303937258669,3.1657598431466725
3,constant_log_futures,Constant log-futures noise,2025-04-30,4,0.0004247245767229093,0.01809828163435382,624.7092493566747,22.382689980925306,12.486734028772734,3.1216835071931834
3,constant_log_futures,Constant log-futures noise,2025-05-06,4,0.00016050122125103452,0.009518028893590526,50.60801373401954,6.875089460794243,13.7249074835652,3.4312268708913
3,constant_log_futures,Constant log-futures noise,2025-05-07,4,0.00019390027472506322,0.012227366125149568,183.06932342143725,12.318911768524913,14.096918808690475,3.5242297021726188
3,constant_log_futures,Constant log-futures noise,2025-05-08,4,0.0014688849450465395,0.022484812597002586,57.76414210690714,6.465209924791225,12.918207210285491,3.2295518025713728
3,constant_log_futures,Constant log-futures noise,2025-05-09,3,2.1531246146818224e-05,0.004232022148620729,50.69880657494763,6.914660974778296,11.944314289426238,3.981438096475413
3,constant_log_futures,Constant log-futures noise,2025-05-12,3,6.538192908857415e-06,0.002352121565691525,17.01652251374127,3.9168825211457565,11.631934300393876,3.8773114334646253
3,constant_log_futures,Constant log-futures noise,2025-05-13,3,0.000707214059698254,0.022524580721862603,1037.6681191801251,32.074113593611095,11.194414530253837,3.7314715100846123
3,constant_log_futures,Constant log-futures noise,2025-05-14,3,0.0007361096718129129,0.02132301533536704,712.5238289226291,26.64770594899043,11.048223200414329,3.6827410668047764
3,constant_log_futures,Constant log-futures noise,2025-05-15,3,2.417119028094624e-05,0.004256415820543878,38.80249033784536,6.110568187840727,11.117382796070897,3.7057942653569658
3,constant_log_futures,Constant log-futures noise,2025-05-16,3,0.0009089236703083959,0.02605787867805608,1344.1303694823857,36.151303390836496,10.648622178271552,3.5495407260905174
3,constant_log_futures,Constant log-futures noise,2025-05-19,4,9.116871719969113e-05,0.008540536199084348,245.12372824741584,13.402975877779227,11.409431313180015,2.8523578282950037
3,constant_log_futures,Constant log-futures noise,2025-05-20,4,0.00021924121201575587,0.013741702557713481,771.1339745033342,24.228651177515758,10.90192042502088,2.72548010625522
3,constant_log_futures,Constant log-futures noise,2025-05-21,4,7.33937327812734e-05,0.007812958938927236,186.16232579231234,12.281902340368333,14.515008341722336,3.628752085430584
3,constant_log_futures,Constant log-futures noise,2025-05-22,4,0.0001416022811061272,0.006941191212400145,37.22628690128419,4.369526571094184,14.444469724854471,3.611117431213618
3,constant_log_futures,Constant log-futures noise,2025-05-23,4,0.0001064533933814536,0.009082777290092055,137.7405050610002,10.936338349735252,14.691495759354238,3.6728739398385595
3,constant_log_futures,Constant log-futures noise,2025-05-26,4,0.00017486552181448898,0.009796448441558678,122.07129668534247,10.142010550276382,11.819109467322846,2.9547773668307116
3,constant_log_futures,Constant log-futures noise,2025-05-27,4,0.0001825026497753601,0.008352888885700752,37.5058532389663,4.7074991896645315,14.504668145231527,3.6261670363078817
3,constant_log_futures,Constant log-futures noise,2025-05-28,4,6.756942307194909e-05,0.005308304701398377,29.3234062947558,4.5713033294846355,14.656031338776227,3.6640078346940568
3,constant_log_futures,Constant log-futures noise,2025-05-29,4,0.0013981610076463573,0.029127378218232337,729.8282398622116,26.309378934965025,11.92858516208036,2.98214629052009
3,constant_log_futures,Constant log-futures noise,2025-05-30,4,7.424211615024811e-05,0.006861399208203597,116.04227455162628,9.055691017587833,13.270579817533367,3.3176449543833417
3,constant_log_futures,Constant log-futures noise,2025-06-03,4,0.00039413054921222834,0.018241373432391086,427.1339981555602,19.47581771093519,13.911732368441871,3.477933092110468
3,constant_log_futures,Constant log-futures noise,2025-06-04,4,1.406894372433505e-05,0.0031729079807927482,42.94578969088407,5.343273075947536,14.388741216209503,3.597185304052376
3,constant_log_futures,Constant log-futures noise,2025-06-05,4,6.564686341607043e-06,0.0023005753136503618,19.178646250551765,3.5639946062071886,14.451325260846126,3.6128313152115314
3,constant_log_futures,Constant log-futures noise,2025-06-06,4,0.0002590541700354261,0.010998033040344544,53.375759768288255,6.890075600614182,13.917966700027666,3.4794916750069165
3,constant_log_futures,Constant log-futures noise,2025-06-09,4,3.294543011614845e-06,0.0013423324180562995,24.85612412363658,2.942548314434589,13.658613051281462,3.4146532628203654
3,constant_log_futures,Constant log-futures noise,2025-06-10,4,0.00010269868523535665,0.008674781316076616,56.59615455333011,6.6495824623832505,13.765710484654292,3.441427621163573
3,constant_log_futures,Constant log-futures noise,2025-06-11,4,1.917876699291152e-06,0.0010773706457721521,15.370101513139051,2.4747114865101594,13.488918033030188,3.372229508257547
3,constant_log_futures,Constant log-futures noise,2025-06-12,4,1.6876248262795212e-05,0.003743190421973387,15.482634763578663,3.3738303450152216,13.676070960269168,3.419017740067292
3,constant_log_futures,Constant log-futures noise,2025-06-13,3,4.994403296554287e-05,0.0051784389838265095,29.894659430221974,5.181782245247632,11.308653880119177,3.769551293373059
3,constant_log_futures,Constant log-futures noise,2025-06-16,3,1.610680073362485e-05,0.003034462662540991,10.725667575092785,3.15762414854756,11.395167581532306,3.798389193844102
3,constant_log_futures,Constant log-futures noise,2025-06-17,3,9.097458138531333e-06,0.002230000295788894,6.689839189140412,2.3397246571479022,11.322514761494212,3.774171587164737
3,constant_log_futures,Constant log-futures noise,2025-06-18,3,1.3170394882910614e-05,0.003344607518178546,46.78760063974622,5.9190761164715395,11.032532641327279,3.6775108804424264
3,constant_log_futures,Constant log-futures noise,2025-06-19,3,0.00047324049061693156,0.016623290348733322,257.83749992637377,15.802491804330808,10.276833446741685,3.425611148913895
3,constant_log_futures,Constant log-futures noise,2025-06-20,3,0.00031721714865774855,0.01653045730256325,500.9703486291872,21.092417253286538,9.971494148806578,3.3238313829355257
3,constant_log_futures,Constant log-futures noise,2025-06-23,4,0.0004580788450587795,0.01831729216384302,310.20771597154527,17.483799219071898,14.700033007596257,3.6750082518990643
3,constant_log_futures,Constant log-futures noise,2025-06-24,4,0.00036964313682959216,0.018277031886371913,545.3765610326743,21.916243878362593,13.314519571725087,3.328629892931272
3,constant_log_futures,Constant log-futures noise,2025-06-25,4,0.0009454864712544212,0.029467563064352723,1490.2492659052853,35.85562903652226,9.902306287184299,2.4755765717960747
3,constant_log_futures,Constant log-futures noise,2025-06-26,4,7.164828117439268e-05,0.007780578008218509,117.48267783071131,9.534259827147253,11.804591446260275,2.951147861565069
3,constant_log_futures,Constant log-futures noise,2025-06-27,4,0.0006703605668953817,0.01995515507478491,255.97187079929898,15.587818380970702,13.191526678487863,3.2978816696219657
3,constant_log_futures,Constant log-futures noise,2025-06-30,4,0.0028967801769582617,0.0442916639785301,1519.9386089513591,38.57274046969087,11.564991463424533,2.8912478658561334
3,constant_log_futures,Constant log-futures noise,2025-07-01,4,0.0021468426802843496,0.038849428741443814,1239.1900901336987,34.24062119295786,11.482864493566968,2.870716123391742
3,constant_log_futures,Constant log-futures noise,2025-07-02,4,0.002512744123888496,0.04264832986800107,1249.3023505261804,34.64185827617007,12.40812373278035,3.1020309331950875
3,constant_log_futures,Constant log-futures noise,2025-07-03,4,0.001248126795390345,0.026409624172953,325.31422232776123,17.649671602577882,12.17557230727348,3.04389307681837
3,constant_log_futures,Constant log-futures noise,2025-07-04,4,1.0167132279579449e-05,0.0025374179900153615,17.849185479567836,3.0140153455549807,13.320790058231113,3.3301975145577782
3,constant_log_futures,Constant log-futures noise,2025-07-07,4,0.0016017305748650694,0.03037724508697967,415.68938241657924,19.762066618533936,11.801567996145003,2.950391999036251
3,constant_log_futures,Constant log-futures noise,2025-07-08,4,0.003021716628139561,0.046995459768812156,1277.4413909290147,34.277301113510475,11.841355485370087,2.960338871342522
3,constant_log_futures,Constant log-futures noise,2025-07-09,4,0.0004343293615887269,0.01429847735115846,61.4214205584829,7.087956381230697,12.672125951233902,3.1680314878084754
3,constant_log_futures,Constant log-futures noise,2025-07-10,4,0.0006739598281219859,0.016286875637324123,33.66210005003611,5.386230896437837,11.871673114709093,2.9679182786772733
3,constant_log_futures,Constant log-futures noise,2025-07-11,3,0.0007419768789943625,0.025435978078913537,1012.3977140864005,31.20170980145819,9.73039503595833,3.24346501198611
3,constant_log_futures,Constant log-futures noise,2025-07-14,3,0.0005127819092206715,0.01852035655370145,370.7311476300643,18.97853618303149,9.958921364392346,3.3196404547974487
3,constant_log_futures,Constant log-futures noise,2025-07-15,3,0.00011760004902722237,0.008232566858076986,63.604367774723805,7.567699369033714,10.525771746054748,3.508590582018249
3,constant_log_futures,Constant log-futures noise,2025-07-16,3,5.326013563020828e-05,0.005220926705596457,33.29488651308179,4.9733007174251425,10.220451556307745,3.4068171854359153
3,constant_log_futures,Constant log-futures noise,2025-07-17,3,0.0002779771872675445,0.01496361848625393,260.4023303256858,15.592396832218583,10.154700702087922,3.3849002340293075
3,constant_log_futures,Constant log-futures noise,2025-07-18,3,2.9623654883111214e-05,0.004789843199053984,33.08085720263973,5.09573130284419,10.482892524733991,3.4942975082446637
3,constant_log_futures,Constant log-futures noise,2025-07-21,4,0.00035022661523480904,0.0127904101418835,174.28057506211746,12.710256145128824,14.569090647457628,3.642272661864407
3,constant_log_futures,Constant log-futures noise,2025-07-22,4,0.000567066725590708,0.020232665332346893,671.7588861220322,25.588005356190934,15.282443351061618,3.8206108377654044
3,constant_log_futures,Constant log-futures noise,2025-07-23,4,7.781140050444076e-05,0.007971018537652488,154.52023839839342,11.706524218461709,15.288549132639227,3.822137283159807
3,constant_log_futures,Constant log-futures noise,2025-07-24,4,0.0002911674053279912,0.015307095714660178,538.8148075487325,21.88943893879923,14.223758627696055,3.555939656924014
3,constant_log_futures,Constant log-futures noise,2025-07-25,4,0.0006473881701383461,0.017556014790949002,253.08796989897687,15.665587752497231,14.236112741223439,3.5590281853058596
3,constant_log_futures,Constant log-futures noise,2025-07-28,4,0.0013485784662655698,0.02740219069015212,739.7801414397493,27.06541940198781,13.870896255308235,3.467724063827059
3,constant_log_futures,Constant log-futures noise,2025-07-29,4,7.675448063606235e-05,0.006502508396588176,102.28772982177261,8.061949051953206,14.046294034722791,3.511573508680698
3,constant_log_futures,Constant log-futures noise,2025-07-30,4,0.00017407939865972933,0.007726715324062303,50.24745396638675,5.925606024741228,14.225383917460347,3.5563459793650867
3,constant_log_futures,Constant log-futures noise,2025-07-31,4,0.0006975325134614908,0.017185329377867903,184.4733195034345,12.88625516553725,13.337590948511476,3.334397737127869
3,constant_log_futures,Constant log-futures noise,2025-08-01,4,0.0009833441810583523,0.017621407828972223,119.67764559221078,8.751280976919134,11.548667684866329,2.8871669212165822
3,constant_log_futures,Constant log-futures noise,2025-08-04,4,0.0006884073346132792,0.02246212354693421,635.3122403572074,23.365844229521826,13.082795597224944,3.270698899306236
3,constant_log_futures,Constant log-futures noise,2025-08-05,4,0.0008407468204949023,0.017887410409470842,158.3520324220524,11.17586225011064,12.466480985770342,3.1166202464425856
3,constant_log_futures,Constant log-futures noise,2025-08-06,4,0.0002107175578251856,0.011320845328885307,120.13556005458226,10.07478675176344,12.975615071337094,3.2439037678342735
3,constant_log_futures,Constant log-futures noise,2025-08-07,4,0.0030487370516609127,0.03492460920581662,377.0421181188556,18.728990653443134,11.36999682295028,2.84249920573757
3,constant_log_futures,Constant log-futures noise,2025-08-08,3,2.7373706364739677e-05,0.004216639246626426,50.65132260771273,6.102067625288934,11.256240375100544,3.752080125033515
3,constant_log_futures,Constant log-futures noise,2025-08-11,3,6.87403153847819e-05,0.007615018666616846,239.69879018634273,14.231679283689724,10.680611756876747,3.5602039189589156
3,constant_log_futures,Constant log-futures noise,2025-08-12,3,4.1234426078201596e-05,0.005911015279426053,140.2753197590047,10.936763831960283,11.219720267382035,3.7399067557940118
3,constant_log_futures,Constant log-futures noise,2025-08-13,3,0.00020451963777519335,0.01386182297070658,901.4924715656534,28.217175247969863,10.014322155805186,3.3381073852683953
3,constant_log_futures,Constant log-futures noise,2025-08-14,3,7.178868552817069e-05,0.008190672036973675,320.6499681646264,16.56449920215376,10.832468007601431,3.610822669200477
3,constant_log_futures,Constant log-futures noise,2025-08-15,3,0.00020583384307440577,0.014058996909330641,1014.7933321747245,29.37981578056315,9.380187200238806,3.1267290667462686
3,constant_log_futures,Constant log-futures noise,2025-08-18,4,0.0006520501332907865,0.018918046498355993,537.5430422521828,19.258898321497554,8.228910622169161,2.0572276555422904
3,constant_log_futures,Constant log-futures noise,2025-08-19,4,0.0004044149961521661,0.016400544362090756,449.5568023062091,19.971369781905423,13.052359248691378,3.2630898121728444
3,constant_log_futures,Constant log-futures noise,2025-08-20,4,0.000996110374318872,0.02809369999337013,1758.805934189279,40.72608021406268,12.791280804296969,3.1978202010742423
3,constant_log_futures,Constant log-futures noise,2025-08-21,4,0.0005223128665562017,0.018927925280964892,539.5872151262812,22.33923716291747,13.40925994277409,3.3523149856935226
3,constant_log_futures,Constant log-futures noise,2025-08-22,4,0.001231035661889993,0.029412212438878267,1378.1220085785758,36.65149512845301,13.22229082532896,3.30557270633224
3,constant_log_futures,Constant log-futures noise,2025-08-25,4,0.0023796289033034984,0.03989311279575889,2032.649124403153,44.32612306251622,10.892810437298602,2.7232026093246504
4,constant_carry,Constant carry noise,2025-08-26,4,3.3229867256808106e-05,0.004365278311731533,84.29640413099429,7.667243857732501,12.637133668120516,3.159283417030129
4,constant_carry,Constant carry noise,2025-08-27,4,7.723875574932576e-05,0.006307801362840832,73.74070459252296,7.606897002917094,12.715121479458075,3.1787803698645187
4,constant_carry,Constant carry noise,2025-08-28,4,0.002113375798402452,0.039733132021810086,2288.726137699283,46.58000513881507,11.36181527056683,2.8404538176417073
4,constant_carry,Constant carry noise,2025-08-29,4,6.868391003811403e-05,0.007254604263801628,247.43624980086273,11.120659604189086,11.24731803363466,2.811829508408665
4,constant_carry,Constant carry noise,2025-09-01,4,0.005768262946892419,0.06361454155925148,4590.5154260452055,66.43912947652689,9.527211011026967,2.381802752756742
4,constant_carry,Constant carry noise,2025-09-02,4,0.0038370483921699445,0.04925649403516958,1792.721778764858,41.629016198750605,12.14635895335946,3.036589738339865
4,constant_carry,Constant carry noise,2025-09-03,4,0.0004890746469283177,0.01969411047284054,660.7474882274236,22.95971478282854,9.868175399056646,2.4670438497641616
4,constant_carry,Constant carry noise,2025-09-04,4,0.001100707702450432,0.024596167224124554,345.13764608160693,17.37169905536757,12.11258298959908,3.02814574739977
4,constant_carry,Constant carry noise,2025-09-05,4,0.001216562626946147,0.029379054849518593,822.5060870818667,27.085247871479623,12.320383729864021,3.0800959324660053
4,constant_carry,Constant carry noise,2025-09-08,4,0.012894613079193097,0.08460721225526341,3235.770041628456,56.494761466981345,9.657747836920805,2.4144369592302013
4,constant_carry,Constant carry noise,2025-09-09,4,4.0804231597061974e-05,0.005822287804179253,213.2074001887752,9.636680304920901,12.195051855066094,3.0487629637665234
4,constant_carry,Constant carry noise,2025-09-10,4,0.005588493732332353,0.05503796710191725,1417.6841519273003,35.77924007251454,9.903063598004069,2.475765899501017
4,constant_carry,Constant carry noise,2025-09-11,4,0.02346309649439113,0.10958141891262467,3371.2251608374268,57.105499852397315,4.6482641464720835,1.1620660366180209
4,constant_carry,Constant carry noise,2025-09-12,3,0.0012345437691659298,0.02842791492044233,1487.9362793378332,36.493584806231716,8.607567322109563,2.8691891073698543
4,constant_carry,Constant carry noise,2025-09-15,3,0.0009058173597627149,0.02533911176441304,1486.4361285938528,34.780976192040725,8.374422896179977,2.791474298726659
4,constant_carry,Constant carry noise,2025-09-16,3,0.0002931219866245895,0.013984267604705438,386.3547450026854,15.36517195913469,8.307255656947724,2.7690852189825748
4,constant_carry,Constant carry noise,2025-09-17,3,0.00020069707963182187,0.01176288856965955,296.9837821727025,13.436990266397212,8.453623413850993,2.8178744712836643
4,constant_carry,Constant carry noise,2025-09-18,3,0.0026854249118264555,0.041969418812227995,2779.6639938055537,49.14037599642112,7.126032583292223,2.375344194430741
4,constant_carry,Constant carry noise,2025-09-19,3,4.240107638216487e-05,0.006110639067382508,289.5805276484757,13.537200104256954,8.066570542781054,2.688856847593685
4,constant_carry,Constant carry noise,2025-09-22,4,0.00022197638051529313,0.012025498189429558,554.7728087963894,16.914916166502053,9.459974412597608,2.364993603149402
4,constant_carry,Constant carry noise,2025-09-23,4,0.0013117211964783545,0.03163290185112666,2088.055356739298,39.24793775517651,9.93740713179142,2.484351782947855
4,constant_carry,Constant carry noise,2025-09-24,4,0.0022526281095253263,0.037122047459116424,1100.706595709975,29.036159569458732,9.420305382851687,2.355076345712922
4,constant_carry,Constant carry noise,2025-09-25,4,0.00021584459084296958,0.011533197042714258,354.77327625988187,13.511953615341099,8.800476831697996,2.200119207924499
4,constant_carry,Constant carry noise,2025-09-26,4,0.0006075700006377853,0.020607485195583274,503.7539670475734,20.083673434110096,8.897502339460312,2.224375584865078
4,constant_carry,Constant carry noise,2025-09-29,4,0.002662293563799069,0.03996396606971618,1051.9411021444553,27.190939185171374,8.734066231501503,2.1835165578753757
4,constant_carry,Constant carry noise,2025-09-30,4,0.00019262701093196818,0.011818169980373487,406.16885461940046,14.400532909448657,8.330817912223855,2.082704478055964
4,constant_carry,Constant carry noise,2025-10-09,4,0.0044937426105025454,0.045435783446412345,1555.1512369039547,32.814693854906636,3.9570860809010586,0.9892715202252647
4,constant_carry,Constant carry noise,2025-10-10,3,0.00020827116316711513,0.011804427939566098,1137.5161838755243,24.06385977977273,4.588842836943122,1.5296142789810405
4,constant_carry,Constant carry noise,2025-10-13,3,0.00042500532739098563,0.01976070289070782,2615.0293562130746,41.08664880422899,4.685484103468649,1.5618280344895499
4,constant_carry,Constant carry noise,2025-10-14,3,0.0005082185328907948,0.02246267413017446,1868.4494829426176,38.46941440851091,8.009012455897109,2.6696708186323694
4,constant_carry,Constant carry noise,2025-10-15,3,0.00020375066736399183,0.011011714446404466,176.52407298402287,11.300493993928285,9.85414891203844,3.284716304012813
4,constant_carry,Constant carry noise,2025-10-16,3,5.520244470275028e-05,0.0066422418453600625,129.43174138624983,9.981671906415613,9.695783152818443,3.2319277176061476
4,constant_carry,Constant carry noise,2025-10-17,3,0.0003478674000592754,0.01611241589940679,346.35139303449637,17.737742659517608,9.833258710963705,3.277752903654568
4,constant_carry,Constant carry noise,2025-10-20,4,0.00017801780119993004,0.012007880734421078,865.096497759308,24.443542704531865,13.069499982264972,3.267374995566243
4,constant_carry,Constant carry noise,2025-10-21,4,0.0002615721185165562,0.013605765864359042,383.4057160730286,18.916592374123866,12.902952595098405,3.2257381487746013
4,constant_carry,Constant carry noise,2025-10-22,4,0.0001000066404153262,0.00877578743033429,238.0731136741714,14.569874258707387,12.456546498397698,3.1141366245994244
4,constant_carry,Constant carry noise,2025-10-23,4,0.00032113687441054497,0.015305247405415941,523.7023823381026,21.339547565453813,11.218113263015425,2.8045283157538563
4,constant_carry,Constant carry noise,2025-10-24,4,0.0001919532956932728,0.012009832163542896,381.09715216102006,18.420882804550274,11.381686102224267,2.8454215255560666
4,constant_carry,Constant carry noise,2025-10-27,4,0.0018093918363061758,0.0342834658309258,2549.097908744212,48.22896304762003,11.375683769759583,2.8439209424398957
4,constant_carry,Constant carry noise,2025-10-28,4,0.0005280478962188126,0.018705789253346088,575.4203312816296,21.568685594983435,11.895168569475057,2.9737921423687643
4,constant_carry,Constant carry noise,2025-10-29,4,0.00048418001901257533,0.01788408357273814,572.8569487977128,20.14715964053221,11.954449448117971,2.988612362029493
