date,open,high,low,close,volume
2024-07-31,4698.734,4889.772,4690.0,4889.081,17376194200
2024-08-01,4894.809,4933.061,4850.633,4878.289,14642142100
2024-08-02,4844.778,4902.941,4802.022,4809.889,13798976700
2024-08-05,4776.182,4854.59,4678.739,4678.775,15284748500
2024-08-06,4731.196,4766.273,4695.637,4749.947,12709764100
2024-08-07,4741.651,4772.206,4715.529,4743.41,11261928400
2024-08-08,4728.33,4776.488,4677.425,4739.493,12674657200
2024-08-09,4760.127,4789.169,4702.745,4702.745,11566533800
2024-08-12,4696.364,4707.216,4657.33,4674.102,10766524500
2024-08-13,4671.2,4698.342,4642.669,4697.586,10020724800
2024-08-14,4698.003,4698.148,4649.278,4649.278,9991137300
2024-08-15,4639.084,4743.728,4620.555,4691.85,12990065000
2024-08-16,4696.718,4703.027,4654.46,4655.651,12261254100
2024-08-19,4651.297,4714.059,4644.601,4663.612,11994224400
2024-08-20,4663.776,4665.634,4563.855,4579.304,12997965500
2024-08-21,4564.378,4590.2,4543.881,4548.264,10816431500
2024-08-22,4549.3,4562.977,4484.559,4491.839,11346933000
2024-08-23,4482.654,4510.598,4462.76,4495.344,11025472000
2024-08-26,4492.706,4531.173,4476.243,4512.893,11227184300
2024-08-27,4500.735,4501.084,4449.215,4459.68,11393952000
2024-08-28,4449.711,4506.313,4437.518,4470.55,10790317700
2024-08-29,4453.431,4558.947,4443.903,4542.464,12978875300
2024-08-30,4539.929,4691.015,4534.044,4629.32,17783861600
2024-09-02,4627.182,4635.765,4529.834,4532.515,15592727400
2024-09-03,4529.941,4598.632,4529.941,4572.397,12895246200
2024-09-04,4542.905,4594.439,4529.338,4550.77,12287165700
2024-09-05,4554.518,4614.752,4554.518,4586.781,12120919400
2024-09-06,4588.928,4595.697,4506.387,4508.228,12721773300
2024-09-09,4490.99,4523.366,4459.126,4475.532,11328492700
2024-09-10,4481.488,4507.154,4400.776,4487.576,13235158500
2024-09-11,4469.015,4500.683,4453.2,4486.007,11395397200
2024-09-12,4490.524,4542.285,4468.744,4468.744,11873118700
2024-09-13,4471.984,4478.218,4413.187,4413.187,11682728700
2024-09-18,4413.903,4425.792,4342.209,4399.133,11355207800
2024-09-19,4418.784,4527.613,4385.486,4482.275,14574716000
2024-09-20,4484.175,4487.076,4428.165,4463.356,12748017700
2024-09-23,4462.717,4513.97,4445.99,4469.133,12494506600
2024-09-24,4489.492,4642.558,4466.336,4642.558,21578253100
2024-09-25,4688.389,4799.857,4681.853,4686.258,26424073100
2024-09-26,4675.944,4874.132,4672.866,4874.132,25397782900
2024-09-27,4950.938,5164.542,4944.84,5136.441,29068169400
2024-09-30,5375.571,5732.568,5307.549,5708.826,47143285200
2024-10-08,6437.113,6437.113,5861.322,6201.985,55059079200
2024-10-09,6052.671,6105.029,5706.045,5727.38,45809421200
2024-10-10,5777.898,5881.329,5593.983,5654.53,34962801200
2024-10-11,5610.948,5616.806,5349.321,5416.758,27999264600
2024-10-14,5451.619,5620.419,5346.424,5615.756,28114440500
2024-10-15,5585.688,5704.56,5505.81,5507.176,29751709500
2024-10-16,5425.432,5598.835,5424.393,5524.255,24852031900
2024-10-17,5563.465,5624.794,5504.485,5505.615,27639748600
2024-10-18,5495.196,5880.896,5484.235,5749.434,35971903900
2024-10-21,5797.003,5954.436,5767.79,5860.571,35506109500
2024-10-22,5866.786,5940.367,5814.297,5888.815,34729862800
2024-10-23,5871.318,5991.589,5856.368,5903.578,33375377200
2024-10-24,5871.286,5887.45,5817.932,5861.632,26414947600
2024-10-25,5876.437,6014.11,5876.214,5974.909,30682066500
2024-10-28,5988.723,6082.088,5965.001,6082.088,32672293800
2024-10-29,6106.194,6113.638,5982.526,5983.836,36932529900
2024-10-30,5960.792,6043.587,5945.675,6019.347,32438018600
2024-10-31,6041.013,6161.555,6004.713,6116.663,38611948500
2024-11-01,6100.79,6125.408,5912.532,5930.232,40933827600
2024-11-04,5912.314,6053.112,5912.314,6053.112,29563714700
2024-11-05,6057.208,6279.915,6051.457,6266.542,39014253100
2024-11-06,6287.293,6368.869,6247.152,6293.193,42425010100
2024-11-07,6238.617,6403.918,6229.49,6403.918,40857165200
2024-11-08,6470.074,6526.65,6400.094,6423.122,45179630800
2024-11-11,6416.168,6580.568,6412.576,6579.005,40243625500
2024-11-12,6593.822,6616.157,6429.35,6491.972,40071524400
2024-11-13,6453.864,6512.597,6357.556,6474.394,31748592800
2024-11-14,6462.01,6472.954,6263.314,6272.191,29479471800
2024-11-15,6246.336,6331.872,6124.661,6125.513,29519163400
2024-11-18,6154.507,6180.88,5937.085,5974.558,32267260800
2024-11-19,5977.844,6130.496,5945.456,6130.285,27316752600
2024-11-20,6116.96,6262.083,6105.222,6250.803,29997582100
2024-11-21,6241.009,6292.86,6199.706,6262.164,29965511100
2024-11-22,6240.086,6280.603,6030.375,6030.488,34212911700
2024-11-25,6047.938,6076.191,5937.905,6052.129,27764677600
2024-11-26,6036.638,6093.371,5979.392,5981.57,24440411200
2024-11-27,5942.533,6119.011,5856.997,6118.664,29094626700
2024-11-28,6121.678,6170.134,6077.601,6086.085,30123556000
2024-11-29,6066.714,6246.198,6039.832,6189.128,32476269100
2024-12-02,6188.802,6325.86,6188.802,6313.608,35402806600
2024-12-03,6318.966,6342.357,6239.44,6303.276,32665236300
2024-12-04,6301.048,6303.505,6175.839,6204.945,29920209800
2024-12-05,6186.123,6302.355,6186.123,6285.601,28853561700
2024-12-06,6291.302,6384.657,6229.212,6349.621,34903096300
2024-12-09,6346.595,6371.098,6257.542,6303.272,29377328700
2024-12-10,6493.537,6497.889,6352.762,6362.02,37420920600
2024-12-11,6343.781,6454.971,6343.781,6447.374,33135195600
2024-12-12,6454.942,6493.71,6390.589,6490.146,34232605300
2024-12-13,6447.203,6460.939,6351.301,6354.988,36198551300
2024-12-16,6355.628,6367.809,6248.158,6277.516,31021517300
2024-12-17,6262.493,6269.14,6133.129,6143.944,27479395900
2024-12-18,6156.692,6242.517,6121.054,6195.868,24802412200
2024-12-19,6127.22,6223.805,6108.394,6207.186,25148792400
2024-12-20,6195.644,6320.963,6191.081,6271.753,24365908500
2024-12-23,6271.763,6276.971,6086.912,6096.381,25847497500
2024-12-24,6110.767,6165.202,6066.226,6164.361,21601091800
2024-12-25,6158.649,6159.596,6037.736,6094.687,21902703200
2024-12-26,6083.887,6185.807,6083.887,6160.452,20691673900
2024-12-27,6164.67,6250.201,6135.479,6171.565,23784155400
2024-12-30,6164.908,6192.585,6097.103,6145.928,20771244800
2024-12-31,6151.034,6160.733,5957.717,5957.717,23799003200
2025-01-02,5948.68,5982.554,5743.179,5797.089,24412560600
2025-01-03,5808.542,5826.083,5609.766,5625.209,23709321100
2025-01-06,5614.028,5688.922,5561.898,5608.034,20304767600
2025-01-07,5610.946,5694.005,5580.885,5692.041,19391245000
2025-01-08,5664.312,5706.659,5501.492,5661.779,22580083000
2025-01-09,5629.895,5714.461,5629.824,5672.78,19332042100
2025-01-10,5662.767,5718.212,5544.916,5544.916,19801487700
2025-01-13,5487.125,5599.327,5457.51,5559.473,16930919000
2025-01-14,5580.878,5814.707,5562.18,5811.055,23577286900
2025-01-15,5805.898,5815.148,5755.625,5775.571,20429032500
2025-01-16,5810.051,5906.466,5753.764,5801.305,21637323900
2025-01-17,5780.606,5885.417,5755.907,5841.572,19681796700
2025-01-20,5877.972,5925.072,5856.833,5879.15,19843078300
2025-01-21,5911.405,5917.129,5834.964,5908.023,19912783400
2025-01-22,5879.843,5886.742,5824.035,5855.739,18029676000
2025-01-23,5911.219,5991.845,5829.033,5829.033,22285575300
2025-01-24,5815.458,5943.112,5815.458,5938.13,20809044500
2025-01-27,5946.729,5964.15,5846.069,5846.069,18864620000
2025-02-05,5900.513,5928.88,5851.595,5881.437,21200531000
2025-02-06,5869.705,6042.019,5853.746,6041.834,25599851100
2025-02-07,6046.365,6198.748,6042.261,6134.055,32395283500
2025-02-10,6155.051,6218.066,6126.082,6210.547,29782593200
2025-02-11,6209.521,6220.964,6135.866,6190.174,28827157600
2025-02-12,6172.394,6284.918,6171.061,6284.611,28134276500
2025-02-13,6290.79,6290.79,6202.593,6212.497,31298493500
2025-02-14,6203.477,6257.306,6182.264,6248.835,29800584900
2025-02-17,6285.04,6308.484,6231.868,6281.566,32373433700
2025-02-18,6264.282,6282.404,6112.585,6142.138,30015933000
2025-02-19,6134.991,6290.013,6133.942,6288.529,27292011400
2025-02-20,6289.133,6349.474,6274.031,6334.414,28811019800
2025-02-21,6347.67,6456.919,6317.085,6449.228,32726377100
2025-02-24,6454.558,6504.4,6411.766,6464.024,31846116100
2025-02-25,6369.276,6503.007,6359.836,6435.428,29536637200
2025-02-26,6451.402,6527.846,6423.603,6524.406,30317641300
2025-02-27,6526.811,6550.1,6395.908,6499.53,31196410100
2025-02-28,6460.904,6468.796,6252.014,6270.419,29555967500
2025-03-03,6291.05,6382.048,6240.568,6273.67,26694541200
2025-03-04,6218.831,6364.121,6217.81,6357.628,22954848600
2025-03-05,6365.432,6401.831,6318.287,6398.237,23896184700
2025-03-06,6438.159,6548.855,6435.543,6534.971,30055477000
2025-03-07,6512.732,6577.951,6465.264,6507.765,30888880700
2025-03-10,6519.028,6541.593,6466.903,6520.973,25652211300
2025-03-11,6438.245,6551.734,6432.758,6551.734,25245521600
2025-03-12,6585.595,6632.388,6564.716,6566.968,28170557600
2025-03-13,6558.419,6570.887,6405.732,6466.851,26682567700
2025-03-14,6463.925,6575.819,6428.225,6571.171,27632999400
2025-03-17,6585.821,6609.889,6557.634,6589.566,25208084100
2025-03-18,6605.043,6642.857,6581.965,6611.926,23472656300
2025-03-19,6590.555,6598.508,6536.716,6564.677,21966299900
2025-03-20,6551.82,6596.271,6528.858,6535.062,23190747700
2025-03-21,6507.95,6531.76,6389.615,6405.611,25620533500
2025-03-24,6403.565,6412.518,6244.868,6360.341,25768458300
2025-03-25,6355.814,6382.188,6289.124,6310.764,23166378100
2025-03-26,6297.329,6371.101,6297.329,6334.908,20667951300
2025-03-27,6315.097,6394.21,6254.887,6328.767,19889470400
2025-03-28,6326.813,6356.804,6261.686,6268.321,19655352800
2025-03-31,6229.556,6259.364,6143.65,6226.649,20738202700
2025-04-01,6242.071,6300.666,6240.204,6259.484,18233221700
2025-04-02,6252.63,6316.636,6251.852,6277.253,15926642500
2025-04-03,6208.288,6299.165,6168.535,6203.257,18369963000
2025-04-07,5811.544,5905.573,5437.453,5496.443,27721482900
2025-04-08,5475.56,5632.641,5426.034,5530.019,30970151600
2025-04-09,5439.177,5688.485,5224.973,5652.33,30572403900
2025-04-10,5766.505,5883.459,5766.406,5784.585,27416184900
2025-04-11,5744.795,5923.136,5743.078,5862.188,22213916200
2025-04-14,5933.992,5979.902,5914.254,5938.526,21658114100
2025-04-15,5938.573,5949.861,5872.287,5914.029,18304784800
2025-04-16,5897.2,5903.119,5758.666,5835.348,19042390100
2025-04-17,5802.293,5898.179,5801.12,5839.564,17319670800
2025-04-18,5833.108,5855.692,5793.787,5831.687,16444460300
2025-04-21,5826.622,5952.718,5802.835,5952.637,19271150000
2025-04-22,5947.149,5974.317,5923.589,5949.312,20645707400
2025-04-23,5971.473,6013.275,5954.027,5984.583,21819615600
2025-04-24,5979.406,5984.367,5897.65,5920.478,19979656400
2025-04-25,5927.316,5982.715,5901.077,5939.502,19808766000
2025-04-28,5933.419,5939.958,5868.872,5877.057,19495089100
2025-04-29,5850.827,5921.556,5836.031,5903.381,18602339400
2025-04-30,5907.188,5972.655,5907.188,5950.117,19545899800
2025-05-06,5993.334,6102.922,5993.334,6102.922,22020962300
2025-05-07,6171.607,6195.139,6063.644,6111.495,23392295100
2025-05-08,6093.56,6167.146,6087.372,6158.077,20391582600
2025-05-09,6153.529,6153.529,6054.935,6082.082,18922128700
2025-05-12,6122.669,6167.461,6110.022,6167.461,19684721000
2025-05-13,6219.454,6220.445,6141.68,6151.01,20327421700
2025-05-14,6144.246,6199.299,6111.112,6160.37,21155908300
2025-05-15,6146.002,6146.002,6055.839,6057.036,19052381400
2025-05-16,6042.22,6098.878,6042.22,6068.117,17639475900
2025-05-19,6073.203,6100.802,6009.951,6095.337,18471299000
2025-05-20,6097.364,6154.954,6078.218,6146.017,19295729400
2025-05-21,6137.096,6141.726,6109.925,6132.181,19655084200
2025-05-22,6113.207,6146.201,6062.593,6066.103,18639573700
2025-05-23,6060.518,6099.227,5989.675,5989.675,18492377400
2025-05-26,5991.859,6038.806,5981.842,6028.786,15598879400
2025-05-27,6019.543,6023.144,5971.347,6008.46,15794575800
2025-05-28,6006.889,6023.825,5972.184,5984.456,15910549400
2025-05-29,5980.857,6091.962,5980.857,6089.578,18937646600
2025-05-30,6075.45,6075.45,6016.891,6026.56,18691867100
2025-06-03,6009.184,6086.616,6008.545,6070.037,19176467200
2025-06-04,6067.827,6124.703,6067.827,6123.172,18695585000
2025-06-05,6125.89,6174.85,6101.846,6167.015,20607791900
2025-06-06,6164.41,6169.568,6137.565,6152.845,17833958200
2025-06-09,6161.138,6226.383,6158.903,6218.964,19328363200
2025-06-10,6220.042,6220.042,6098.089,6161.692,22006048500
2025-06-11,6162.157,6221.202,6162.157,6186.512,19764358000
2025-06-12,6171.557,6202.727,6151.036,6192.22,19701874900
2025-06-13,6174.432,6183.714,6088.571,6106.008,23688954700
2025-06-16,6089.963,6151.513,6089.963,6147.46,19731093300
2025-06-17,6153.147,6171.165,6120.57,6141.468,20842728000
2025-06-18,6126.18,6143.209,6086.694,6135.386,20410575500
2025-06-19,6127.938,6146.642,6028.717,6048.224,21221733600
2025-06-20,6039.991,6061.841,5997.59,5999.591,18085734200
2025-06-23,5966.495,6083.527,5965.663,6078.222,19355849000
2025-06-24,6082.744,6194.666,6082.744,6194.666,23345340300
2025-06-25,6196.153,6282.112,6194.148,6276.163,24755632500
2025-06-26,6272.443,6310.536,6244.781,6247.791,25424649500
2025-06-27,6265.923,6319.161,6257.587,6276.937,24856335200
2025-06-30,6297.077,6358.026,6292.514,6356.181,23732297300
2025-07-01,6358.06,6373.768,6308.061,6373.768,24353733000
2025-07-02,6358.873,6358.873,6285.0,6309.484,23858090300
2025-07-03,6306.745,6349.145,6295.225,6342.638,21398076500
2025-07-04,6338.557,6375.067,6292.136,6312.197,23813321000
2025-07-07,6305.045,6333.512,6303.862,6327.139,21047736100
2025-07-08,6321.553,6408.114,6318.523,6407.698,23512558300
2025-07-09,6412.144,6431.091,6375.082,6390.466,23617558900
2025-07-10,6385.213,6427.739,6367.66,6406.568,24018338000
2025-07-11,6411.314,6487.44,6388.402,6461.1,28256128300
2025-07-14,6465.506,6474.934,6443.555,6462.305,24205780100
2025-07-15,6451.997,6472.527,6381.557,6442.834,26986941100
2025-07-16,6440.517,6487.83,6433.507,6462.063,22023002400
2025-07-17,6458.414,6535.671,6451.153,6535.671,22783164600
2025-07-18,6546.362,6563.817,6521.5,6552.074,23446171300
2025-07-21,6557.251,6614.606,6555.043,6612.259,27659155200
2025-07-22,6607.826,6642.235,6597.048,6637.104,30165999400
2025-07-23,6634.123,6667.858,6594.483,6607.22,29410927500
2025-07-24,6602.169,6701.12,6602.169,6701.12,28541821900
2025-07-25,6708.08,6716.703,6674.541,6706.61,26400479800
2025-07-28,6713.818,6736.079,6679.211,6729.979,25274290400
2025-07-29,6724.315,6773.884,6684.158,6773.884,25926123600
2025-07-30,6758.327,6770.883,6662.906,6718.482,26817955900
2025-07-31,6701.156,6750.078,6639.123,6661.186,27013867700
2025-08-01,6665.642,6702.679,6625.928,6670.472,23248467000
2025-08-04,6637.839,6739.725,6631.124,6739.694,21349152500
2025-08-05,6753.527,6787.481,6744.072,6787.481,22372467700
2025-08-06,6784.175,6865.017,6774.033,6861.309,25813388800
2025-08-07,6864.446,6876.497,6813.774,6862.15,26138960000
2025-08-08,6844.439,6865.838,6816.094,6838.13,25146567100
2025-08-11,6850.572,6957.404,6850.572,6943.937,26097024100
2025-08-12,6943.666,6963.804,6894.846,6963.611,26048986900
2025-08-13,6966.273,7070.504,6966.273,7064.334,29465387400
2025-08-14,7072.903,7077.809,6957.397,6976.488,31727293600
2025-08-15,6956.508,7117.51,6956.508,7117.501,30400522600
2025-08-18,7158.531,7267.981,7143.066,7237.602,37983126300
2025-08-19,7231.93,7289.032,7193.595,7242.849,34087904500
2025-08-20,7212.97,7305.461,7166.991,7305.461,32475150300
2025-08-21,7318.757,7343.174,7215.338,7253.343,32682289100
2025-08-22,7250.191,7362.94,7250.191,7362.94,32680749200
2025-08-25,7418.346,7504.009,7405.939,7477.728,40845765500
2025-08-26,7457.77,7526.166,7435.301,7476.467,36368466100
2025-08-27,7488.928,7565.353,7336.504,7336.504,41675926500
2025-08-28,7331.187,7447.11,7216.766,7447.11,38146643500
2025-08-29,7449.864,7477.204,7380.83,7438.677,32764088100
2025-09-01,7475.0,7502.592,7424.341,7501.148,32422071200
2025-09-02,7498.445,7499.602,7258.589,7313.882,35043585300
2025-09-03,7336.386,7361.028,7182.291,7206.876,29028856800
2025-09-04,7214.72,7254.999,6939.665,7041.154,29762275400
2025-09-05,7046.958,7248.577,7017.946,7245.667,28276593100
2025-09-08,7257.332,7321.157,7220.591,7311.034,30781328900
2025-09-09,7287.402,7315.967,7198.319,7226.028,28244306100
2025-09-10,7214.226,7296.001,7179.757,7230.168,25267415800
2025-09-11,7215.928,7399.885,7161.281,7399.885,29397514200
2025-09-12,7402.417,7472.874,7387.589,7422.884,31583879300
2025-09-15,7445.498,7454.295,7404.496,7415.571,30130776100
2025-09-16,7426.409,7487.066,7364.733,7483.628,30901059000
2025-09-17,7478.408,7564.816,7461.41,7554.813,30170648500
2025-09-18,7552.23,7665.97,7393.18,7476.402,39860010200
2025-09-19,7473.022,7520.919,7405.291,7438.189,29589587000
2025-09-22,7457.886,7489.478,7418.465,7489.478,27036260200
2025-09-23,7500.618,7504.231,7261.666,7408.069,31326028000
2025-09-24,7375.911,7534.222,7342.47,7534.222,27891276100
2025-09-25,7521.317,7563.079,7487.119,7506.512,26440371200
2025-09-26,7476.937,7516.111,7396.585,7397.589,25875025900
2025-09-29,7415.128,7517.118,7376.909,7497.831,25868018400
2025-09-30,7525.624,7592.914,7524.915,7574.963,25517378500
2025-10-09,7623.299,7671.171,7590.473,7648.052,30349138000
2025-10-10,7608.292,7621.976,7513.166,7533.82,29042992200
2025-10-13,7250.579,7535.207,7250.579,7519.764,28840041100
2025-10-14,7580.393,7611.826,7342.6,7373.152,30441201300
2025-10-15,7384.011,7484.049,7315.483,7483.449,24485396500
2025-10-16,7460.763,7472.755,7378.297,7401.838,23464307000
2025-10-17,7395.866,7426.21,7176.959,7185.478,25432732500
2025-10-20,7259.486,7301.988,7196.28,7239.185,21857967600
2025-10-21,7257.112,7350.923,7236.634,7344.047,23725016500
2025-10-22,7304.964,7349.797,7278.713,7312.21,22732450300
2025-10-23,7292.39,7319.55,7192.416,7308.099,23156897600
2025-10-24,7340.669,7419.407,7340.669,7419.235,24555995300
2025-10-27,7483.295,7511.414,7430.62,7495.383,26534474900
2025-10-28,7462.911,7534.051,7443.701,7479.221,25180424900
2025-10-29,7481.237,7569.117,7469.07,7569.117,26584612900
2025-10-30,7560.6,7569.156,7476.701,7485.085,29738526900
2025-10-31,7480.658,7583.033,7480.658,7506.675,29974520600
2025-11-03,7507.374,7539.327,7417.273,7538.118,27824170500
2025-11-04,7523.64,7523.64,7387.378,7435.731,25167741300
2025-11-05,7332.104,7490.904,7332.104,7464.863,25854817800
2025-11-06,7482.908,7551.83,7466.752,7551.83,26361295900
2025-11-07,7519.748,7581.56,7492.926,7541.878,26788866400
2025-11-10,7568.751,7592.757,7515.684,7563.254,27436131700
2025-11-11,7579.908,7598.988,7530.144,7540.791,26525073100
2025-11-12,7520.179,7537.761,7421.459,7486.377,26696336300
2025-11-13,7483.664,7604.891,7475.511,7590.576,27563607300
2025-11-14,7527.834,7591.315,7502.757,7502.757,27197278300
2025-11-17,7514.84,7544.723,7487.808,7523.076,26115611800
2025-11-18,7508.531,7521.656,7412.276,7448.101,27748040900
2025-11-19,7438.139,7471.732,7348.037,7387.208,23839382000
2025-11-20,7429.7,7439.044,7332.321,7340.412,22753609000
2025-11-21,7235.326,7274.334,7067.703,7067.703,28480069000
2025-11-24,7105.642,7190.723,7064.598,7156.409,24065506200
2025-11-25,7195.1,7311.727,7194.766,7249.947,24542942900
2025-11-26,7236.655,7307.199,7225.087,7248.449,23177682400
2025-11-27,7243.714,7330.6,7243.714,7257.454,21127741200
2025-11-28,7257.165,7334.21,7239.854,7334.21,20068050800
2025-12-01,7356.513,7388.618,7342.596,7386.681,23441158300
2025-12-02,7364.204,7364.204,7299.272,7313.178,20051247700
2025-12-03,7312.667,7324.211,7220.976,7248.274,21463340000
2025-12-04,7246.862,7269.902,7185.911,7248.657,19483925400
2025-12-05,7244.277,7346.999,7194.661,7342.492,21572766300
2025-12-08,7359.488,7446.192,7359.488,7423.046,24091899500
2025-12-09,7400.934,7439.546,7370.296,7380.584,22849142800
2025-12-10,7367.492,7421.423,7332.053,7408.244,21561113400
2025-12-11,7421.787,7425.441,7311.995,7311.995,23402087300
2025-12-12,7312.871,7384.848,7284.555,7370.942,24352518300
2025-12-15,7324.48,7375.612,7305.832,7309.078,22095769700
2025-12-16,7302.159,7302.159,7143.615,7181.62,23052600700
2025-12-17,7178.307,7303.375,7149.019,7288.738,22049877500
2025-12-18,7244.64,7336.732,7241.861,7272.402,20004466200
2025-12-19,7295.671,7357.042,7279.987,7329.806,21920554700
2025-12-22,7363.064,7433.428,7363.064,7408.349,22160188600
2025-12-23,7410.224,7441.412,7363.934,7392.42,22428856600
2025-12-24,7391.561,7513.254,7386.489,7506.381,21796145500
2025-12-25,7507.297,7591.782,7502.154,7579.379,22874491700
2025-12-26,7575.926,7644.84,7550.014,7605.53,26626161100
2025-12-29,7606.435,7637.91,7574.775,7594.158,26406479600
2025-12-30,7556.537,7636.153,7552.401,7597.299,26333187400
2025-12-31,7606.646,7619.221,7560.723,7595.285,24454923100
2026-01-05,7639.538,7753.959,7623.749,7753.88,30537472600
2026-01-06,7756.158,7864.903,7755.072,7864.903,33116203400
2026-01-07,7881.836,7939.752,7864.139,7906.42,31873436700
2026-01-08,7886.81,7993.631,7886.629,7971.589,32556390800
2026-01-09,7969.19,8131.491,7969.19,8129.183,38104386900
2026-01-12,8196.085,8371.749,8171.105,8357.011,44722895400
2026-01-13,8381.042,8381.042,8177.629,8203.133,45444450300
2026-01-14,8204.28,8415.098,8154.241,8257.172,48979835900
2026-01-15,8197.061,8267.813,8151.107,8240.775,35335770800
2026-01-16,8276.608,8304.399,8180.117,8232.729,35253940500
2026-01-19,8204.627,8298.48,8187.938,8265.646,32669114900
2026-01-20,8271.779,8300.05,8104.918,8182.752,33668913400
2026-01-21,8138.682,8289.134,8136.918,8247.68,32567636800
2026-01-22,8272.468,8314.216,8252.745,8309.346,32856328100
2026-01-23,8331.77,8478.556,8323.349,8470.744,39304302000
2026-01-26,8513.222,8530.417,8302.099,8365.435,40342837500
2026-01-27,8325.433,8406.099,8186.244,8382.153,36565732800
2026-01-28,8392.753,8432.62,8334.683,8399.794,34965829300
2026-01-29,8380.605,8463.125,8308.825,8332.207,40198798200
2026-01-30,8255.335,8313.227,8083.97,8254.86,36491645100
2026-02-02,8166.736,8221.582,7974.599,7975.428,30832146700
2026-02-03,8058.763,8210.047,8023.238,8209.101,29921845800
2026-02-04,8184.205,8216.204,8101.2,8207.12,31646115000
2026-02-05,8121.511,8154.558,8027.623,8068.077,27581682300
2026-02-06,7980.466,8152.322,7950.01,8051.574,28108356300
2026-02-09,8177.291,8235.155,8149.646,8233.778,28284816900
2026-02-10,8246.218,8274.143,8199.511,8250.3,29191625000
2026-02-11,8239.17,8304.125,8236.957,8239.513,27323431200
2026-02-12,8252.185,8337.371,8227.604,8314.832,27759673600
2026-02-13,8272.876,8323.715,8200.148,8204.829,26114631200
2026-02-24,8319.691,8356.914,8236.707,8299.771,27947962000
2026-02-25,8320.612,8449.763,8310.325,8426.331,33344734600
2026-02-26,8447.783,8496.748,8398.066,8490.617,33314760800
2026-02-27,8434.096,8561.295,8433.717,8560.843,31389956300
2026-03-02,8464.273,8535.807,8393.927,8476.965,37890628100
2026-03-03,8495.954,8510.854,8128.305,8142.454,39018957900
2026-03-04,8039.593,8228.895,8039.593,8094.518,32068956100
2026-03-05,8235.374,8243.829,8121.382,8171.119,31536018100
2026-03-06,8120.495,8273.68,8115.479,8248.857,29463326900
2026-03-09,8131.742,8230.656,7983.569,8203.869,35630788700
2026-03-10,8272.941,8351.666,8271.493,8350.09,31168527300
2026-03-11,8356.09,8394.122,8334.328,8363.526,32173733200
2026-03-12,8357.351,8388.633,8267.39,8335.908,32821274700
2026-03-13,8297.913,8350.917,8196.374,8214.293,33312302000
2026-03-16,8212.267,8226.032,8089.488,8211.352,31153245800
2026-03-17,8219.5,8223.989,8019.075,8019.857,29972338000
2026-03-18,8050.714,8105.806,7970.189,8096.595,27089355400
2026-03-19,7988.873,8008.389,7874.262,7909.234,28459109900
2026-03-20,7943.413,7996.164,7781.579,7783.435,29902296300
2026-03-23,7632.972,7712.04,7357.696,7409.107,34925621000
2026-03-24,7538.697,7601.883,7361.793,7600.857,29385508500
2026-03-25,7654.784,7781.197,7654.784,7751.181,30366881700
2026-03-26,7733.702,7775.893,7614.889,7639.376,27345513300
2026-03-27,7526.586,7784.547,7526.586,7746.313,25889527400
2026-03-30,7664.636,7774.851,7618.961,7767.93,26117412900
2026-03-31,7741.959,7789.239,7618.187,7619.85,25525579000
2026-04-01,7767.883,7786.759,7692.01,7764.153,25597564400
2026-04-02,7733.747,7764.027,7581.392,7623.417,24684116100
2026-04-03,7658.821,7664.756,7521.944,7536.6,22368034900
2026-04-07,7556.277,7640.505,7554.408,7606.017,21097435700
2026-04-08,7765.55,7955.768,7765.197,7955.768,29788517200
2026-04-09,7881.803,7959.067,7872.475,7921.447,26065017100
2026-04-10,7981.622,8059.755,7981.622,7998.232,26241528500
2026-04-13,7947.222,8040.026,7947.222,8025.572,24984977300
2026-04-14,8088.05,8144.762,8059.38,8144.762,26630582500
2026-04-15,8186.074,8193.296,8083.265,8106.165,27384184600
2026-04-16,8120.358,8239.008,8100.489,8232.983,27958443300
2026-04-17,8225.729,8333.222,8223.706,8307.436,28510344300
2026-04-20,8308.055,8374.812,8308.055,8357.814,29202960400
2026-04-21,8331.592,8358.124,8270.161,8351.156,27899621000
2026-04-22,8317.278,8482.153,8317.278,8481.24,28170553900
2026-04-23,8488.996,8500.438,8302.849,8362.74,31979149200
2026-04-24,8318.597,8360.79,8254.431,8304.141,29374811800
2026-04-27,8292.811,8366.312,8249.944,8338.726,27706012400
2026-04-28,8307.692,8316.267,8187.239,8226.692,28497044600
2026-04-29,8163.348,8361.487,8163.348,8343.065,28909945600
2026-04-30,8345.247,8402.356,8324.294,8381.947,29911511000
2026-05-06,8462.023,8610.881,8462.023,8574.556,33085337100
2026-05-07,8602.146,8716.861,8573.295,8714.51,33247719000
2026-05-08,8655.127,8760.194,8651.059,8741.151,32178154500
2026-05-11,8807.905,8888.873,8760.714,8866.779,34480797200
2026-05-12,8880.415,8881.902,8749.722,8821.887,32084927800
2026-05-13,8764.023,8958.456,8764.023,8955.447,31915270600
2026-05-14,8989.487,8991.85,8778.709,8778.709,35634417700
2026-05-15,8786.382,8846.515,8616.06,8682.654,35570731700
2026-05-18,8645.763,8766.306,8610.742,8720.213,30042067200
2026-05-19,8691.384,8812.031,8602.046,8808.645,29921984500
2026-05-20,8769.097,8823.684,8697.4,8808.91,30671918800
2026-05-21,8852.434,8896.6,8500.92,8510.496,35003795100
2026-05-22,8578.9,8719.387,8521.695,8692.666,28681240700
2026-05-25,8756.458,8802.946,8670.716,8799.312,30289600600
