date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,source_expiry,expiry_source,expiry_calendar_source,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,observation_noise_model,observation_noise_carry_sd,marginal_prediction_variance,standardized_marginal_prediction_error
2025-09-12,IM2512,2025-12-19,7173.6,68551,133517,close,7422.884,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,64.0,0.26229508196721313,0.14423515346326835,False,0.004098360655737705,3,0.03854097740666978,0.00442521544311363,0.13614683577348652,2.538732140108466e-05,0.007445346595170124,-5.434126126511548e-05,0.043363773098576745,0.08478657185584569,0.22133098787812555,1.270996375068059e-05,0.0004995727154520294,-6.672569457714402e-05,0.00037883129004842196,0.019463588827562658,0.9022155434604463,0.19293125565762997,0.1288066741721539,0.14866209280738518,7202.68904591824,7165.275105151325,-0.004426939344116837,0.015428479291114433,8.324894848675285,-29.089045918239208,constant_log_futures,0.0038640343847377327,0.0002938121605789449,0.9000947705432724
2025-09-12,IM2603,2026-03-20,6973.2,21330,67296,close,7422.884,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,121.0,0.4959016393442623,0.14001981131595811,False,0.004098360655737705,3,0.03854097740666978,0.00442521544311363,0.13614683577348652,2.538732140108466e-05,0.007445346595170124,-5.434126126511548e-05,0.043363773098576745,0.08478657185584569,0.22133098787812555,1.270996375068059e-05,0.0004995727154520294,-6.672569457714402e-05,0.00037883129004842196,0.019463588827562658,0.8257378680339842,0.10263358615796392,0.1254595631698809,0.13768970239963665,7023.731860258761,6981.262223362672,0.0023301089163214606,0.014560248146077204,-8.06222336267183,-50.5318602587613,constant_log_futures,0.0020437867820100406,9.070325593952237e-05,1.5288234588375853
2025-09-15,IM2510,2025-10-17,7301.0,14772,38394,close,7415.571,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,18.0,0.07377049180327869,0.2250688601810178,False,0.004098360655737705,3,0.04322208467960933,0.07822724177502816,0.2146299693783406,2.6420538656674083e-05,0.007496665316417114,-6.13624500409178e-05,0.047696198955397756,0.14597154520182604,0.2868483870809269,1.3130729940381562e-05,0.0005105612429866834,-6.87179248506896e-05,0.0003862561232256857,0.01965339978796762,0.9711148971203355,0.5280148421790432,0.1764593979606117,0.21657427466767848,7327.227974582007,7305.576603645936,0.008494585513339314,0.0486094622204061,-4.576603645936302,-26.227974582006937,constant_log_futures,0.013738788923511939,0.002240809629104138,1.026876784181268
2025-09-15,IM2512,2025-12-19,7143.2,54784,133533,close,7415.571,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,63.0,0.2581967213114754,0.15893260519697777,False,0.004098360655737705,3,0.04322208467960933,0.07822724177502816,0.2146299693783406,2.6420538656674083e-05,0.007496665316417114,-6.13624500409178e-05,0.047696198955397756,0.14597154520182604,0.2868483870809269,1.3130729940381562e-05,0.0005105612429866834,-6.87179248506896e-05,0.0003862561232256857,0.01965339978796762,0.9036419490218145,0.19589810414911185,0.1475625001209134,0.16487647807344508,7164.201274504793,7132.245820964497,-0.005943872876467304,0.011370105076064368,10.95417903550242,-21.0012745047934,constant_log_futures,0.0039253682638605535,0.0003029502589184281,0.6532490911963621
2025-09-15,IM2603,2026-03-20,6934.8,16850,68482,close,7415.571,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,120.0,0.4918032786885246,0.15029385461400402,False,0.004098360655737705,3,0.04322208467960933,0.07822724177502816,0.2146299693783406,2.6420538656674083e-05,0.007496665316417114,-6.13624500409178e-05,0.047696198955397756,0.14597154520182604,0.2868483870809269,1.3130729940381562e-05,0.0005105612429866834,-6.87179248506896e-05,0.0003862561232256857,0.01965339978796762,0.8270014810131677,0.1034883565187319,0.1370209796525077,0.1477318254099525,6980.215969978551,6943.543454884675,0.002562029204051519,0.013272874961496317,-8.743454884674975,-45.41596997855049,constant_log_futures,0.0020608183385267907,9.210148157950082e-05,1.383030299809206
2025-09-16,IM2510,2025-10-17,7392.0,23211,46752,close,7483.628,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,17.0,0.06967213114754098,0.19081914697621205,False,0.004098360655737705,3,0.04754035460565948,0.13467877175400159,0.2753997692833642,2.6838559684071495e-05,0.0075060194029720135,-6.319454982504383e-05,0.047482349264525305,0.06751158149655437,0.20817457368478276,1.3396817789640729e-05,0.0005172923118733821,-6.988576888577631e-05,0.0003909175918914702,0.01977163604488688,0.9726901311686174,0.544696161585914,0.21278168670239467,0.17613955476177612,7380.697581554792,7399.564098102844,0.014679592214435933,-0.021962539726182617,-7.564098102843673,11.302418445207877,constant_log_futures,0.014546952977836172,0.002397033189860164,-0.44858581497590155
2025-09-16,IM2512,2025-12-19,7242.4,85404,149063,close,7483.628,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,62.0,0.2540983606557377,0.1429463571242942,False,0.004098360655737705,3,0.04754035460565948,0.13467877175400159,0.2753997692833642,2.6838559684071495e-05,0.0075060194029720135,-6.319454982504383e-05,0.047482349264525305,0.06751158149655437,0.20817457368478276,1.3396817789640729e-05,0.0005172923118733821,-6.988576888577631e-05,0.0003909175918914702,0.01977163604488688,0.9050714158819778,0.19895251616563472,0.16300273949273447,0.1495871590110104,7205.584492205015,7230.189357159777,-0.006640801886716202,-0.020056382368440262,12.210642840223045,36.815507794985024,constant_log_futures,0.003988680655213144,0.00031224012299255633,-1.1350323665671977
2025-09-16,IM2603,2026-03-20,7034.0,22584,71486,close,7483.628,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,119.0,0.48770491803278687,0.14104847704847168,False,0.004098360655737705,3,0.04754035460565948,0.13467877175400159,0.2753997692833642,2.6838559684071495e-05,0.0075060194029720135,-6.319454982504383e-05,0.047482349264525305,0.06751158149655437,0.20817457368478276,1.3396817789640729e-05,0.0005172923118733821,-6.988576888577631e-05,0.0003909175918914702,0.01977163604488688,0.8282677613185383,0.10435744968547556,0.146611519152242,0.13955407852038995,7014.941758233278,7039.1284272862285,0.0014943985280817251,-0.005563042103770316,-5.128427286228543,19.05824176672195,constant_log_futures,0.0020781361396908817,9.3550216361486e-05,-0.5751616868721646
2025-09-17,IM2510,2025-10-17,7480.2,36291,57923,close,7554.813,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,16.0,0.06557377049180328,0.1653610385234485,False,0.004098360655737705,3,0.04732720365528933,0.06228869374887169,0.20279654032786415,2.710291152328256e-05,0.0075117492881431255,-6.426852547584414e-05,0.04639451905999714,0.020266711393743836,0.1598418733774441,1.3643169735714436e-05,0.0005239485431040953,-7.098040879602076e-05,0.00039563089524776823,0.019890472474221627,0.9742687898776222,0.5621816720228351,0.17430762235709263,0.14977494856297996,7475.812943613788,7487.848961880167,0.015586089960468535,-0.008946583833644134,-7.648961880167008,4.3870563862119525,constant_log_futures,0.01545613753895093,0.0025682915401042104,-0.17653672892523592
2025-09-17,IM2512,2025-12-19,7331.6,101376,158963,close,7554.813,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,61.0,0.25,0.13396428193131593,False,0.004098360655737705,3,0.04732720365528933,0.06228869374887169,0.20279654032786415,2.710291152328256e-05,0.0075117492881431255,-6.426852547584414e-05,0.04639451905999714,0.020266711393743836,0.1598418733774441,1.3643169735714436e-05,0.0005239485431040953,-7.098040879602076e-05,0.00039563089524776823,0.019890472474221627,0.9065039514860462,0.20209810427664957,0.1486713669745235,0.13933332173148283,7304.692879799752,7321.765688527996,-0.005369039800166897,-0.014707085043207557,9.834311472004629,26.907120200248755,constant_log_futures,0.004054068862675654,0.00032196614923253353,-0.8196368904622376
2025-09-17,IM2603,2026-03-20,7126.2,25839,73293,close,7554.813,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,118.0,0.48360655737704916,0.1347731981324952,False,0.004098360655737705,3,0.04732720365528933,0.06228869374887169,0.20279654032786415,2.710291152328256e-05,0.0075117492881431255,-6.426852547584414e-05,0.04639451905999714,0.020266711393743836,0.1598418733774441,1.3643169735714436e-05,0.0005239485431040953,-7.098040879602076e-05,0.00039563089524776823,0.019890472474221627,0.8295367153728012,0.10524122615426655,0.1389956344973703,0.1337994934332262,7111.663161612195,7129.556446354222,0.0009737046992689957,-0.0042224363648750984,-3.3564463542224985,14.536838387804892,constant_log_futures,0.002095747462908601,9.501904247666531e-05,-0.4331694187353884
2025-09-18,IM2510,2025-10-17,7370.2,72033,80608,close,7476.402,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,15.0,0.06147540983606557,0.24672422878225883,False,0.004098360655737705,3,0.04624292786798021,0.018698821021784353,0.15812239181346766,2.7347656220265624e-05,0.007517415467061562,-6.527518096636905e-05,0.04883370237863619,0.14300855659619713,0.2850229018985364,1.3906929369257371e-05,0.000531634529422848,-7.220400811128065e-05,0.0004011334425695441,0.020028316019314856,0.9758508816409599,0.5805176418122573,0.14916184033756663,0.2238540444778866,7414.5369855188865,7380.569449601631,0.022870184304372237,0.0975623884446922,-10.369449601631459,-44.33698551888665,constant_log_futures,0.016486546708214325,0.002757266898055261,1.8579884945201652
2025-09-18,IM2512,2025-12-19,7213.4,197746,190972,close,7476.402,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,60.0,0.2459016393442623,0.1596324280803211,False,0.004098360655737705,3,0.04624292786798021,0.018698821021784353,0.15812239181346766,2.7347656220265624e-05,0.007517415467061562,-6.527518096636905e-05,0.04883370237863619,0.14300855659619713,0.2850229018985364,1.3906929369257371e-05,0.000531634529422848,-7.220400811128065e-05,0.0004011334425695441,0.020028316019314856,0.9079395632985153,0.20533866274222398,0.1390060175612712,0.1668838791077705,7250.079799053883,7200.548932323765,-0.007251451027449396,0.020626410519049898,12.85106767623438,-36.67979905388347,constant_log_futures,0.004121636677053581,0.00033215692961003783,1.1317538965736564
2025-09-18,IM2603,2026-03-20,7000.0,40425,78121,close,7476.402,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,117.0,0.47950819672131145,0.1513105019125043,False,0.004098360655737705,3,0.04624292786798021,0.018698821021784353,0.15812239181346766,2.7347656220265624e-05,0.007517415467061562,-6.527518096636905e-05,0.04883370237863619,0.14300855659619713,0.2850229018985364,1.3906929369257371e-05,0.000531634529422848,-7.220400811128065e-05,0.0004011334425695441,0.020028316019314856,0.8308083496152745,0.10614005843774797,0.1335843474630471,0.1489310271567197,7059.752437710025,7007.991401683431,0.002379474755784622,0.017726154449457215,-7.991401683430922,-59.75243771002533,constant_log_futures,0.0021136598343864522,9.652091242343373e-05,1.804279520492343
2025-09-19,IM2510,2025-10-17,7343.8,70407,90460,close,7438.189,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,14.0,0.05737704918032787,0.23658003133770103,False,0.004098360655737705,3,0.048674141307540615,0.13194500836487355,0.27379979259611725,2.7609695033502827e-05,0.007523958234603314,-6.640043042729343e-05,0.04869530104440799,0.11639213837875689,0.258268082346868,1.4200657755898079e-05,0.0005407465180674058,-7.362679061060997e-05,0.0004076935946020839,0.020191423788383123,0.9774364148742066,0.5997532659587109,0.2198909707942085,0.21058376852234711,7350.835563552946,7354.762103640454,0.025996262815353915,0.016689060543492534,-10.962103640454188,-7.0355635529458596,constant_log_futures,0.017664157187372492,0.002966947364605832,0.3063916809513168
